"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"l' équipe d' animateurs#Staff";"1";"1";"1";"le équipe d' animateur";"D N P N";"l'#456 équipe#19 d'#265 animateurs#19"
"le mobil · home#Rooms";"1";"1";"1";"le mobil · home";"D N G N";"le#712 mobil#38 ·#182 home#39"
"des mobil · homes#Rooms";"1";"1";"1";"des mobil · home";"P N P N";"des#322 mobil#38 ·#182 homes#8"
"connaissance linguitique du personnel#Staff";"1";"1";"1";"connaissance linguitique du personnel";"N N D N";"connaissance#2 linguitique#1 du#283 personnel#137"
"activiter pour les adultes#Facilities";"1";"1";"1";"activiter pour le adulte";"V P D N";"activiter#2 pour#433 les#615 adultes#4"
"gens de la réception#Staff";"1";"1";"1";"gens de le réception";"N P D N";"gens#20 de#1261 la#759 réception#14"
"la caliter du service#Value-for-money";"1";"1";"1";"le caliter du service";"D D D N";"la#759 caliter#1 du#283 service#39"
"horloge à l' extérieur#unknown";"1";"1";"1";"horloge à le extérieur";"N P D N";"horloge#1 à#525 l'#456 extérieur#9"
"la chambre des enfants#Rooms";"1";"1";"1";"le chambre des enfant";"D N P N";"la#759 chambre#131 des#322 enfants#80"
"éclairage dans les allées#unknown";"1";"1";"1";"éclairage dans le allée";"N P D N";"éclairage#3 dans#266 les#615 allées#4"
"hôtel de la croisette#Location";"1";"1";"1";"hôtel de le Croisette";"G P D N";"hôtel#294 de#1261 la#759 croisette#4"
"tarif des petits déjeuners#Breakfast";"1";"1";"1";"tarif des petit déjeuner";"N P G N";"tarif#6 des#322 petits#27 déjeuners#4"
"d' aires de jeux#unknown";"1";"1";"1";"d' aire de jeu";"P N P N";"d'#265 aires#1 de#1261 jeux#13"
"des spectacles le soir#unknown";"1";"1";"1";"des spectacle le soir";"P N D N";"des#322 spectacles#6 le#712 soir#34"
"ménage du mobil home#Cleanliness";"1";"1";"1";"ménage du mobil home";"N D N P";"ménage#5 du#283 mobil#38 home#39"
"hôtel du groupe accor#unknown";"1";"1";"1";"hôtel du groupe Accor";"N D N N";"hôtel#294 du#283 groupe#2 accor#1"
"le check · out#Reservation/check-in/check-out";"1";"1";"1";"le check · out";"D N G G";"le#712 check#12 ·#182 out#3"
"les places de parkings#Car parking";"1";"1";"1";"le place de parking";"D N P N";"les#615 places#5 de#1261 parkings#2"
"les repas en buffet#Restaurant";"1";"1";"1";"le repas en buffet";"D N P N";"les#615 repas#23 en#372 buffet#19"
"les bars au alentours#Restaurant";"1";"1";"1";"le bar au alentour";"D N P N";"les#615 bars#12 au#212 alentours#9"
"tobbogan de la piscine#Swimming pool";"1";"1";"1";"tobbogan de le piscine";"N P D N";"tobbogan#2 de#1261 la#759 piscine#133"
"le restaurant du camp#Restaurant";"1";"1";"1";"le restaurant du camp";"D N P N";"le#712 restaurant#57 du#283 camp#4"
"la formule all inclusive#unknown";"1";"1";"1";"le formule all inclusif";"D N G G";"la#759 formule#5 all#17 inclusive#10"
"une equipee d animation#Staff";"1";"1";"1";"un equipee d animation";"D N V N";"une#293 equipee#1 d#26 animation#51"
"une bouteille d' eau#unknown";"1";"1";"1";"un bouteille d' eau";"D N P N";"une#293 bouteille#2 d'#265 eau#39"
"cet hôtel / casino#Interior/exterior";"1";"1";"1";"ce hôtel / casino";"D N P N";"cet#62 hôtel#294 /#45 casino#3"
"les serveurs du bar#Staff";"1";"1";"1";"le serveur du bar";"D N P N";"les#615 serveurs#6 du#283 bar#29"
"pédiluve de la piscine#Swimming pool";"1";"1";"1";"pédiluve de le piscine";"V P D N";"pédiluve#1 de#1261 la#759 piscine#133"
"service sur la plage#Staff";"1";"1";"1";"service sur le plage";"N P D N";"service#39 sur#154 la#759 plage#63"
"un hotel 5 étoiles#Location";"1";"1";"1";"un hotel 5 étoile";"D N G N";"un#532 hotel#141 5#41 étoiles#30"
"hôtels de l' ile#unknown";"1";"1";"1";"hôtel de le Ile";"N P D C";"hôtels#7 de#1261 l'#456 ile#5"
"clientèle russe et egyptienne#Interior/exterior";"1";"1";"1";"clientèle russe et egyptienne";"N G C G";"clientèle#7 russe#4 et#967 egyptienne#1"
"le circuit du mans#unknown";"1";"1";"1";"le circuit du Mans";"D V P N";"le#712 circuit#1 du#283 mans#1"
"transats autour des piscines#unknown";"1";"1";"1";"transat autour des piscine";"N G P N";"transats#8 autour#9 des#322 piscines#25"
"la situation du camping#Location";"1";"1";"1";"le situation du camping";"D N P N";"la#759 situation#9 du#283 camping#210"
"taille de la douche#Bathroom";"1";"1";"1";"taille de le douche";"N P D N";"taille#14 de#1261 la#759 douche#28"
"celle de la baignoire#Bathroom";"1";"1";"1";"celle de le baignoire";"P P D N";"celle#2 de#1261 la#759 baignoire#13"
"le personnel du restaurant#Staff";"1";"1";"1";"le personnel du restaurer";"D N P V";"le#712 personnel#137 du#283 restaurant#57"
"l’ arrière du camping#Interior/exterior";"1";"1";"1";"l’ arrière du camping";"D N P N";"l’#38 arrière#1 du#283 camping#210"
"établissement haut de gamme#Interior/exterior";"1";"1";"1";"établissement haut de gamme";"N G P N";"établissement#10 haut#4 de#1261 gamme#5"
"entretien extérieur des emplacements#Cleanliness";"1";"1";"1";"entretien extérieur des emplacement";"N G P N";"entretien#8 extérieur#9 des#322 emplacements#10"
"restaurants en centre ville#Restaurant";"1";"1";"1";"restaurant en centre ville";"N P N N";"restaurants#20 en#372 centre#43 ville#50"
"un distributeur de boisson#Facilities";"1";"1";"1";"un distributeur de boisson";"D N P N";"un#532 distributeur#2 de#1261 boisson#3"
"accessoires salle de bain#Bathroom";"1";"1";"1";"accessoire salle de bain";"N N P N";"accessoires#1 salle#45 de#1261 bain#34"
"moyen de se déplacer#Transportation";"1";"1";"1";"moyen de se déplacer";"N P Q V";"moyen#6 de#1261 se#96 déplacer#3"
"la moquette des chambres#unknown";"1";"1";"1";"le moquette des chambre";"D N P N";"la#759 moquette#5 des#322 chambres#84"
"les animations en soirée#unknown";"1";"1";"1";"le animation en soirée";"D N P N";"les#615 animations#45 en#372 soirée#11"
"le concours de pétanques#unknown";"1";"1";"1";"le concours de pétanque";"D N P N";"le#712 concours#2 de#1261 pétanques#1"
"un aqua parc ou#Facilities";"1";"1";"1";"un aqua parc ou";"D V N C";"un#532 aqua#12 parc#12 ou#67"
"des animations du soir#Facilities";"1";"1";"1";"un animation du soir";"D N P N";"des#322 animations#45 du#283 soir#34"
"le camping l estanquet#Interior/exterior";"1";"1";"1";"le camping L ESTANQUET";"D N N C";"le#712 camping#210 l#42 estanquet#14"
"une chambre avec balcon#Rooms";"1";"1";"1";"un chambre avec balcon";"D N P N";"une#293 chambre#131 avec#217 balcon#6"
"restaurants proposent une cuisine#Restaurant";"1";"1";"1";"restaurants proposer un cuisine";"G V D N";"restaurants#20 proposent#2 une#293 cuisine#12"
"le bistrot · restaurant#Restaurant";"1";"1";"1";"le bistrot · restaurer";"D N G V";"le#712 bistrot#1 ·#182 restaurant#57"
"les serviettes de plage#Facilities";"1";"1";"1";"le serviette de plage";"D N P N";"les#615 serviettes#6 de#1261 plage#63"
"les serviettes de bain#Bathroom";"1";"1";"1";"le serviette de bain";"D N P N";"les#615 serviettes#6 de#1261 bain#34"
"petite piscine pour enfant#unknown";"1";"1";"1";"petit piscine pour enfant";"G N P N";"petite#37 piscine#133 pour#433 enfant#16"
"le rapport qualite prix#Value-for-money";"1";"1";"1";"le rapport qualite prix";"D N G N";"le#712 rapport#37 qualite#4 prix#78"
"frappait à la porte#unknown";"1";"1";"1";"frapper à le porte";"V P D N";"frappait#2 à#525 la#759 porte#7"
"sejour a titanic beach#Interior/exterior";"1";"1";"1";"sejour avoir titanic beach";"N V V N";"sejour#21 a#345 titanic#31 beach#27"
"le surveillant de baignade#Staff";"1";"1";"1";"le surveillant de baignade";"D N P N";"le#712 surveillant#2 de#1261 baignade#2"
"le pirx des chambre#Value-for-money";"1";"1";"1";"le pirx des chambre";"D N P N";"le#712 pirx#1 des#322 chambre#131"
"l' agent de sécurité#Staff";"1";"1";"1";"le agent de sécurité";"D N P N";"l'#456 agent#2 de#1261 sécurité#7"
"les salles de bain#unknown";"1";"1";"1";"le salle de bain";"D N P N";"les#615 salles#3 de#1261 bain#34"
"personnel de l' établissement#Staff";"1";"1";"1";"personnel de le établissement";"N P D N";"personnel#137 de#1261 l'#456 établissement#10"
"hotel de trois etolies#Location";"1";"1";"1";"Hotel de trois etolies";"N P D V";"hotel#141 de#1261 trois#7 etolies#1"
"le port du caleçon#Swimming pool";"1";"1";"1";"le port du caleçon";"D N P N";"le#712 port#7 du#283 caleçon#2"
"une hôtesse d' accueil#Staff";"1";"1";"1";"un hôte d' accueil";"D N P N";"une#293 hôtesse#1 d'#265 accueil#81"
"le bord du pentaglisse#Swimming pool";"1";"1";"1";"le bord du pentaglisse";"D N P N";"le#712 bord#19 du#283 pentaglisse#1"
"les buffets de salades#unknown";"1";"1";"1";"le buffet de salade";"D N P N";"les#615 buffets#4 de#1261 salades#1"
"les mobil · homes#Rooms";"1";"1";"1";"le mobil · homes";"D N G G";"les#615 mobil#38 ·#182 homes#8"
"le petit · déjeuner#Breakfast";"1";"1";"1";"le petit · déjeuner";"D G N G";"le#712 petit#111 ·#182 déjeuner#42"
"une pinède en pente#Interior/exterior";"1";"1";"1";"un pinède en pente";"D N P N";"une#293 pinède#7 en#372 pente#1"
"le repas du soir#Restaurant";"1";"1";"1";"le repas du soir";"D N D N";"le#712 repas#23 du#283 soir#34"
"le check · in#Reservation/check-in/check-out";"1";"1";"1";"le check · in";"D N G G";"le#712 check#12 ·#182 in#14"
"un hôtel 4 étoiles#Location";"1";"1";"1";"un hôtel 4 étoile";"D N D N";"un#532 hôtel#294 4#49 étoiles#30"
"le service de chambre#Staff";"1";"1";"1";"le service de chambre";"D N P N";"le#712 service#39 de#1261 chambre#131"
"les dalles du restaurant#Interior/exterior";"1";"1";"1";"le dalles du restaurer";"D G P V";"les#615 dalles#1 du#283 restaurant#57"
"les précédents avis dithyrambiques#unknown";"1";"1";"1";"le précédent avis dithyrambiques";"D N P N";"les#615 précédents#3 avis#9 dithyrambiques#1"
"les agents de sécurité#Staff";"1";"1";"1";"le agent de sécurité";"D N P N";"les#615 agents#2 de#1261 sécurité#7"
"les activités du soir#unknown";"1";"1";"1";"le activité du soir";"D N P N";"les#615 activités#27 du#283 soir#34"
"la baie des naufragés#unknown";"1";"1";"1";"le baie des naufragés";"D N P N";"la#759 baie#7 des#322 naufragés#1"
"activité gratuit et fonctionnel#unknown";"1";"1";"1";"activité gratuit et fonctionnel";"N G C G";"activité#7 gratuit#14 et#967 fonctionnel#4"
"localisation de l’ hôtel#Location";"1";"1";"1";"localisation de l’ hôtel";"N P D N";"localisation#2 de#1261 l’#38 hôtel#294"
"le choix des buffets#Restaurant";"1";"1";"1";"le choix des buffet";"D N P N";"le#712 choix#22 des#322 buffets#4"
"animation durant la journée#unknown";"1";"1";"1";"animation durant le journée";"N P D N";"animation#51 durant#8 la#759 journée#18"
"commerciaux de l' hotel#Staff";"1";"1";"1";"commercial de le hotel";"N P D N";"commerciaux#2 de#1261 l'#456 hotel#141"
"les allées du camping#unknown";"1";"1";"1";"le allée du camping";"D N P N";"les#615 allées#4 du#283 camping#210"
"le rapport qualité prix#Value-for-money";"1";"1";"1";"le rapport qualité prix";"D N G N";"le#712 rapport#37 qualité#65 prix#78"
"le jeu des mômes#unknown";"1";"1";"1";"le jeu des môme";"D N P N";"le#712 jeu#9 des#322 mômes#1"
"un petit coffre fort#Facilities";"1";"1";"1";"un petit coffre fort";"D G N G";"un#532 petit#111 coffre#3 fort#11"
"le service au bar#Restaurant";"1";"1";"1";"le service au bar";"D N P N";"le#712 service#39 au#212 bar#29"
"nombreux enfants et ado#unknown";"1";"1";"1";"nombreux enfant et ado";"G N C N";"nombreux#11 enfants#80 et#967 ado#1"
"propreté de l' escalier#Cleanliness";"1";"1";"1";"propreté de le escalier";"N P D N";"propreté#20 de#1261 l'#456 escalier#2"
"les femmes de ménages#Staff";"1";"1";"1";"le femme de ménage";"D N P N";"les#615 femmes#4 de#1261 ménages#1"
"odeur à l' hôtel#unknown";"1";"1";"1";"odeur à le hôtel";"N P D N";"odeur#6 à#525 l'#456 hôtel#294"
"l' hôtel sofitel agadir#Location";"1";"1";"1";"le hôtel Sofitel Agadir";"D N N N";"l'#456 hôtel#294 sofitel#1 agadir#1"
"marcèle à la réception#Staff";"1";"1";"1";"Marcèle à le réception";"N P D N";"marcèle#1 à#525 la#759 réception#14"
"cabine avec baignoire bébé#Bathroom";"1";"1";"1";"cabine avec baignoire bébé";"V P N N";"cabine#2 avec#217 baignoire#13 bébé#8"
"le bruit de certains#Noisiness";"1";"1";"1";"le bruit de certain";"D N P D";"le#712 bruit#24 de#1261 certains#12"
"le terrain de tennis#Interior/exterior";"1";"1";"1";"le terrain de tennis";"D N P N";"le#712 terrain#14 de#1261 tennis#5"
"le reste du personnel#Staff";"1";"1";"1";"le reste du personnel";"D N P N";"le#712 reste#22 du#283 personnel#137"
"quelques membres du personnel#Staff";"1";"1";"1";"quelque membre du personnel";"D N P N";"quelques#24 membres#1 du#283 personnel#137"
"panel d' activités nautiques#unknown";"1";"1";"1";"panel d' activité nautique";"N P N G";"panel#1 d'#265 activités#27 nautiques#2"
"commerçants dans l' hôtel#Facilities";"1";"1";"1";"commerçant dans le hôtel";"N P D N";"commerçants#4 dans#266 l'#456 hôtel#294"
"la récéptionniste d' iberostar#Staff";"1";"1";"1";"le récéptionniste d' Iberostar";"D N P N";"la#759 récéptionniste#1 d'#265 iberostar#1"
"rapport qualité / prix#Value-for-money";"0";"6";"9";"rapport qualité / prix";"N N P N";"rapport#37 qualité#65 /#45 prix#78"
"la salle de bain#Bathroom";"0";"6";"12";"le salle de bain";"D N P N";"la#759 salle#45 de#1261 bain#34"
"rapport qualité · prix#unknown";"0";"2";"9";"rapport qualité · prix";"N N P N";"rapport#37 qualité#65 ·#182 prix#78"
"l' équipe d' animation#Staff";"0";"2";"3";"le équipe d' animation";"D N P N";"l'#456 équipe#19 d'#265 animation#51"
"ce type d' hôtel#unknown";"0";"1";"2";"ce type d' hôtel";"D N P N";"ce#138 type#7 d'#265 hôtel#294"
"les femmes de chambres#Staff";"0";"1";"2";"le femme de chambre";"D N P N";"les#615 femmes#4 de#1261 chambres#84"
"journée.les gérantes du restaurant#Staff";"0";"1";"2";"journée.les gérantes du restaurer";"N G P V";"journée.les#2 gérantes#2 du#283 restaurant#57"
"kenzi club agdal medina#unknown";"0";"1";"2";"kenzi club agdal Medina";"D N N N";"kenzi#2 club#23 agdal#2 medina#2"
"le nettoyage des chambres#Cleanliness";"0";"1";"2";"le nettoyage des chambre";"D N P N";"le#712 nettoyage#3 des#322 chambres#84"
"ce camping 4 *#Location";"0";"1";"2";"ce camping 4 *";"D N G N";"ce#138 camping#210 4#49 *#26"
"personnel de l' hôtel#unknown";"0";"1";"2";"personnel de le hôtel";"G P D N";"personnel#137 de#1261 l'#456 hôtel#294"
"les horaires de départ#unknown";"0";"1";"2";"le horaire de départ";"D N P N";"les#615 horaires#3 de#1261 départ#10"
"animation pour les enfants#unknown";"0";"1";"2";"animation pour le enfant";"N P D N";"animation#51 pour#433 les#615 enfants#80"
"hôtel rey juan carlos#Interior/exterior";"0";"1";"2";"hôtel rey juan carlos";"N G N N";"hôtel#294 rey#2 juan#2 carlos#2"
"rapport qualité · prix#Value-for-money";"0";"1";"9";"rapport qualité · prix";"N N P N";"rapport#37 qualité#65 ·#182 prix#78"
"rapport qualité / prix#unknown";"0";"1";"9";"rapport qualité / prix";"N N P N";"rapport#37 qualité#65 /#45 prix#78"
"bord de la piscine#Swimming pool";"0";"1";"3";"bord de le piscine";"N P D N";"bord#19 de#1261 la#759 piscine#133"
"niveau de la piscine#Swimming pool";"0";"1";"2";"niveau de le piscine";"N P D N";"niveau#16 de#1261 la#759 piscine#133"
"table de ping pong#Facilities";"0";"1";"2";"table de ping pong";"N P N G";"table#12 de#1261 ping#4 pong#4"
"l' équipe d' animation#unknown";"0";"1";"3";"le équipe d' animation";"D N P N";"l'#456 équipe#19 d'#265 animation#51"
"le bruit de la route#Noisiness";"1";"2";"2";"le bruit de le route";"D N P D N";"le#712 bruit#24 de#1261 la#759 route#10"
"cette hôtel et ce service#Interior/exterior";"1";"1";"1";"ce hôtel et ce service";"D N C Q N";"cette#43 hôtel#294 et#967 ce#138 service#39"
"piscine chauffée à 25 °#Swimming pool";"1";"1";"1";"piscine chauffer à 25 °";"N G P D N";"piscine#133 chauffée#6 à#525 25#2 °#7"
"l' accessibilité de la chambre#unknown";"1";"1";"1";"le accessibilité de le chambre";"D N P D N";"l'#456 accessibilité#3 de#1261 la#759 chambre#131"
"l' intérieur de la douche#unknown";"1";"1";"1";"le intérieur de le douche";"D N P D N";"l'#456 intérieur#9 de#1261 la#759 douche#28"
"un léger froid en arrivant#unknown";"1";"1";"1";"un léger froid en arriver";"D G N P V";"un#532 léger#1 froid#5 en#372 arrivant#4"
"les 2 semaines de mobilhom#Rooms";"1";"1";"1";"le 2 semaine de mobilhom";"D G N P N";"les#615 2#51 semaines#12 de#1261 mobilhom#1"
"ce type d ' hotel#Facilities";"1";"1";"1";"ce type d ' hotel";"D N G P N";"ce#138 type#7 d#26 '#17 hotel#141"
"ce bungalow "" bocage 4#Rooms";"1";"1";"1";"ce bungalow &amp;quot; BOCAGE 4";"D N O G G";"ce#138 bungalow#9 ""#76 bocage#1 4#49"
"le robinet de la douche#Bathroom";"1";"1";"1";"le robinet de le douche";"D N P D N";"le#712 robinet#2 de#1261 la#759 douche#28"
"l’ accessibilité de l' hôtel#Transportation";"1";"1";"1";"L’ accessibilité de le hôtel";"N N P D N";"l’#38 accessibilité#3 de#1261 l'#456 hôtel#294"
"trouver un transat après 8h30#unknown";"1";"1";"1";"trouver un transat après 8h30";"V D N P N";"trouver#9 un#532 transat#10 après#30 8h30#1"
"couple gérant de l' épicerie#Staff";"1";"1";"1";"couple gérant de le épicerie";"D N P D N";"couple#14 gérant#4 de#1261 l'#456 épicerie#3"
"les éléments d' hygiène fournit#Cleanliness";"1";"1";"1";"le élément d' hygiène fournir";"D N P N V";"les#615 éléments#1 d'#265 hygiène#10 fournit#1"
"au domaine de l' esquiras#Location";"1";"1";"1";"au domaine de le esquiras";"P N P D N";"au#212 domaine#3 de#1261 l'#456 esquiras#2"
"hôtel titanic beach and spa#Interior/exterior";"1";"1";"1";"hôtel Titanic Beach and Spa";"N N N N N";"hôtel#294 titanic#31 beach#27 and#2 spa#16"
"le personnel de l' accueil#Staff";"1";"1";"1";"le personnel de le accueil";"D N P D N";"le#712 personnel#137 de#1261 l'#456 accueil#81"
"amateurs de boissons alcoolisées internationales#unknown";"1";"1";"1";"amateur de boisson alcooliser international";"N P N G G";"amateurs#2 de#1261 boissons#15 alcoolisées#3 internationales#1"
"le personnel de la chambre#Staff";"1";"1";"1";"le personnel de le chambre";"D N P D N";"le#712 personnel#137 de#1261 la#759 chambre#131"
"la propreté de la chambre#Rooms";"1";"1";"1";"le propreté de le chambre";"D N P D N";"la#759 propreté#20 de#1261 la#759 chambre#131"
"une clientele de l' hotel#Location";"1";"1";"1";"un clientele de le hotel";"D N P D N";"une#293 clientele#1 de#1261 l'#456 hotel#141"
"l' eau pour se doucher#Bathroom";"1";"1";"1";"le eau pour se doucher";"D N P Q V";"l'#456 eau#39 pour#433 se#96 doucher#1"
"l entretien de l hotel#Cleanliness";"1";"1";"1";"l entretien de l hotel";"Q G P Q N";"l#42 entretien#8 de#1261 l#42 hotel#141"
"un chien d' une villa#unknown";"1";"1";"1";"un chien d' un villa";"D N P D N";"un#532 chien#2 d'#265 une#293 villa#3"
"l' ensemble de l’ hôtel#Interior/exterior";"1";"1";"1";"le ensemble de l’ hôtel";"D N P D N";"l'#456 ensemble#19 de#1261 l’#38 hôtel#294"
"le son des hauts parleurs#unknown";"1";"1";"1";"le son un haut parleur";"D D D G N";"le#712 son#29 des#322 hauts#3 parleurs#2"
"un spectacle en semaine payant#Facilities";"1";"1";"1";"un spectacle en semaine payer";"D N P N V";"un#532 spectacle#4 en#372 semaine#36 payant#18"
"un cvs ( supermarché )#Location";"1";"1";"1";"un CVS ( supermarché )";"D N O N O";"un#532 cvs#1 (#254 supermarché#2 )#260"
"buffet pour le petit dej#unknown";"1";"1";"1";"buffet pour le petit déjeuner";"N P D G N";"buffet#19 pour#433 le#712 petit#111 dej#4"
"séjour au titanic beach hotel#Interior/exterior";"1";"1";"1";"séjour au Titanic Beach Hotel";"N P N N N";"séjour#103 au#212 titanic#31 beach#27 hotel#141"
"l' hôtel kustur club village#unknown";"1";"1";"1";"le hôtel Kustur club village";"D N N N N";"l'#456 hôtel#294 kustur#1 club#23 village#8"
"la plage de la ciotat#Facilities";"1";"1";"1";"le plage de le ciotat";"D N P D N";"la#759 plage#63 de#1261 la#759 ciotat#9"
"location de vélos sur place#Facilities";"1";"1";"1";"location de vélo sur place";"N P N P N";"location#8 de#1261 vélos#1 sur#154 place#24"
"l' animateur pour les enfants#Staff";"1";"1";"1";"le animateur pour le enfant";"D N P D N";"l'#456 animateur#7 pour#433 les#615 enfants#80"
"la pratique du kite surf#unknown";"1";"1";"1";"le pratique du kite surf";"D N P N G";"la#759 pratique#23 du#283 kite#2 surf#2"
"l' emplacement du mobil home#Rooms";"1";"1";"1";"le emplacement du mobil home";"D N P N O";"l'#456 emplacement#28 du#283 mobil#38 home#39"
"la 2ème partie du camping#Location";"1";"1";"1";"le 2ème partie du camping";"D G N P N";"la#759 2ème#2 partie#11 du#283 camping#210"
"un confrère qui parlait anglais#unknown";"1";"1";"1";"un confrère qui parler anglais";"D N P V N";"un#532 confrère#1 qui#183 parlait#4 anglais#14"
"la particularité de ce diner#unknown";"1";"1";"1";"le particularité de ce diner";"D N P D N";"la#759 particularité#1 de#1261 ce#138 diner#5"
"marche du mobil · home#Rooms";"1";"1";"1";"marcher du mobil · home";"V D N G N";"marche#6 du#283 mobil#38 ·#182 home#39"
"les gérants yohann et virginie#Staff";"1";"1";"1";"le gérant yohann et virginie";"D N N C N";"les#615 gérants#3 yohann#1 et#967 virginie#1"
"la chambre n ° 207#Rooms";"1";"1";"1";"le chambre n ° 207";"D N N G G";"la#759 chambre#131 n#12 °#7 207#1"
"des différents restaurants et bars#Restaurant";"1";"1";"1";"un différent restaurant et bar";"D G N C N";"des#322 différents#3 restaurants#20 et#967 bars#12"
"ce petit coin de paradis#unknown";"1";"1";"1";"ce petit coin de paradis";"D G N P N";"ce#138 petit#111 coin#6 de#1261 paradis#9"
"moquette en dessous du lit#Rooms";"1";"1";"1";"moquetter en dessous du lit";"V P G D N";"moquette#5 en#372 dessous#8 du#283 lit#12"
"la piscine de l' hôtel#Swimming pool";"1";"1";"1";"le piscine de le hôtel";"D N P D N";"la#759 piscine#133 de#1261 l'#456 hôtel#294"
"hôtels rapport qualité · prix#Value-for-money";"1";"1";"1";"hôtel rapport qualité · prix";"N N N P N";"hôtels#7 rapport#37 qualité#65 ·#182 prix#78"
"le personnel à l' accueil#Staff";"1";"1";"1";"le personnel à le accueil";"D N P D N";"le#712 personnel#137 à#525 l'#456 accueil#81"
"première réservation dans cette chaine#Interior/exterior";"1";"1";"1";"premier réservation dans ce chaine";"G N P D N";"première#6 réservation#8 dans#266 cette#43 chaine#2"
"espace soirée près du restaurant#unknown";"1";"1";"1";"espace soirée près du restaurer";"N N P D V";"espace#7 soirée#11 près#20 du#283 restaurant#57"
"la taille de la chambre#Rooms";"1";"1";"1";"le taille de le chambre";"D N P D N";"la#759 taille#14 de#1261 la#759 chambre#131"
"une personne de l' hotel#Staff";"1";"1";"1";"un personne de le hotel";"D N P D N";"une#293 personne#22 de#1261 l'#456 hotel#141"
"les employés de l' hotel#Staff";"1";"1";"1";"le employé de le hotel";"D N P D N";"les#615 employés#5 de#1261 l'#456 hotel#141"
"la surveillance de la piscine#Swimming pool";"1";"1";"1";"le surveillance de le piscine";"D N P D N";"la#759 surveillance#3 de#1261 la#759 piscine#133"
"un rapport qualité / prix#Value-for-money";"1";"1";"1";"un rapport qualité / prix";"D N N P N";"un#532 rapport#37 qualité#65 /#45 prix#78"
"le camping de l' estanquet#Interior/exterior";"1";"1";"1";"le camping de le Estanquet";"D N P D N";"le#712 camping#210 de#1261 l'#456 estanquet#14"
"moblihome appartenant à un propriétaire#Rooms";"1";"1";"1";"moblihome appartenir à un propriétaire";"N V P D N";"moblihome#2 appartenant#1 à#525 un#532 propriétaire#5"
"le rapport qualité · prix#Value-for-money";"1";"1";"1";"le rapport qualité · prix";"D N G G N";"le#712 rapport#37 qualité#65 ·#182 prix#78"
"bruit de la voie rapide#Noisiness";"1";"1";"1";"bruit de le voie rapide";"N P D N G";"bruit#24 de#1261 la#759 voie#9 rapide#13"
"le buffet pour le diner#Restaurant";"1";"1";"1";"le buffet pour le diner";"D N P D N";"le#712 buffet#19 pour#433 le#712 diner#5"
"le restaurant de l' hôtel#Restaurant";"1";"1";"1";"le restaurant de le hôtel";"D N P D N";"le#712 restaurant#57 de#1261 l'#456 hôtel#294"
"l' intimité dans la chambre#Rooms";"1";"1";"1";"le intimité dans le chambre";"D N P D N";"l'#456 intimité#4 dans#266 la#759 chambre#131"
"logement de type "" tente#unknown";"1";"1";"1";"Logement de type &amp;quot; tente";"G P N O N";"logement#3 de#1261 type#7 ""#76 tente#14"
"pour aller a la mer#Location";"1";"1";"1";"Pour aller avoir le mer";"P V V D N";"pour#433 aller#29 a#345 la#759 mer#35"
"des activités pour les petits#unknown";"1";"1";"1";"un activité pour le petit";"D N P D G";"des#322 activités#27 pour#433 les#615 petits#27"
"des animation pour les grand#unknown";"1";"1";"1";"un animation pour le grand";"D N P D G";"des#322 animation#51 pour#433 les#615 grand#39"
"la place dans les chambres#Rooms";"1";"1";"1";"le place dans le chambre";"D N P D N";"la#759 place#24 dans#266 les#615 chambres#84"
"des activité pour les enfants#unknown";"1";"1";"1";"des activité pour le enfant";"P N P D N";"des#322 activité#7 pour#433 les#615 enfants#80"
"un rapport qualité · prix#Value-for-money";"1";"1";"1";"un rapport qualité · prix";"D N N P N";"un#532 rapport#37 qualité#65 ·#182 prix#78"
"les personnes à l' accueil#Staff";"1";"1";"1";"le personne à le accueil";"D N P D N";"les#615 personnes#28 à#525 l'#456 accueil#81"
"le report qualité / prix#Value-for-money";"1";"1";"1";"le report qualité / prix";"D N N P N";"le#712 report#1 qualité#65 /#45 prix#78"
"l' état de l' hôtel#Cleanliness";"1";"1";"1";"le état de le hôtel";"D N P D N";"l'#456 état#16 de#1261 l'#456 hôtel#294"
"la piscine avec les tobogans#unknown";"1";"1";"1";"le piscine avec le tobogans";"D N P D N";"la#759 piscine#133 avec#217 les#615 tobogans#2"
"tables de ping · pong#unknown";"1";"1";"1";"table de ping · pong";"N P N P N";"tables#3 de#1261 ping#4 ·#182 pong#4"
"placé près de la gare#Location";"1";"1";"1";"placer près de le gare";"V P P D N";"placé#16 près#20 de#1261 la#759 gare#22"
"le contre commercial du camping#Interior/exterior";"1";"1";"1";"le contre commercial du camping";"D N G P N";"le#712 contre#21 commercial#7 du#283 camping#210"
"se garer dans cette ville#Car parking";"1";"1";"1";"se garer dans ce ville";"Q V P D N";"se#96 garer#3 dans#266 cette#43 ville#50"
"la qualité du mobil home#Interior/exterior";"1";"1";"1";"le qualité du mobil home";"D N P N N";"la#759 qualité#65 du#283 mobil#38 home#39"
"le restaurant de la plage#Restaurant";"1";"1";"1";"le restaurant de le plage";"D N P D N";"le#712 restaurant#57 de#1261 la#759 plage#63"
"les abords de l' hôtel#unknown";"1";"1";"1";"le abord de le hôtel";"D N P D N";"les#615 abords#2 de#1261 l'#456 hôtel#294"
