"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"overdag een gebruikt wordt tbv de renovatie.dus#negative";"1";"1";"1";"overdag een gebruikt wordt tbv de renovatie.Dus";"N V G N N P R";"overdag#7 een#832 gebruikt#9 wordt#53 tbv#1 de#1222 renovatie.dus#1"
"met de wegen bezig naast het hotel#negative";"1";"1";"1";"met de wegen bezig naast het hotel";"O O O O O O N";"met#350 de#1222 wegen#1 bezig#2 naast#16 het#1010 hotel#635"
"de buren zo ongeveer in de tent#negative";"1";"1";"1";"de buren zo ongeveer in de tent";"V V A A P O N";"de#1222 buren#7 zo#71 ongeveer#7 in#559 de#1222 tent#4"
"bedroeg 25 euro en nog wat centjes#negative";"1";"1";"1";"bedroeg 25 euro en nog wat centjes";"N O O P G N N";"bedroeg#1 25#2 euro#27 en#1037 nog#85 wat#136 centjes#1"
"waterkoker om koffie en thee te zetten#positive";"1";"1";"1";"waterkoker om koffie en thee te zetten";"N P N P D N V";"waterkoker#4 om#141 koffie#15 en#1037 thee#7 te#339 zetten#3"
"liggen op nog geen 2 minuten lopen#positive";"1";"1";"1";"liggen op nog geen 2 minuten lopen";"N N N V O G N";"liggen#11 op#273 nog#85 geen#187 2#59 minuten#27 lopen#21"
"zo vriendelijk om ons af te zetten#positive";"1";"1";"1";"zo vriendelijk om ons af te zetten";"G N P N P G G";"zo#71 vriendelijk#92 om#141 ons#92 af#10 te#339 zetten#3"
"nog een ganse tijd zal er geluidsoverlast#negative";"1";"1";"1";"Nog een ganse tijd zal er geluidsoverlast";"R O N N G G G";"nog#85 een#832 ganse#1 tijd#16 zal#3 er#285 geluidsoverlast#6"
"is alleen rond 17.00 uur te krijgen#negative";"1";"1";"1";"be alleen rond 17.00 uur te krijgen";"V G N O V N N";"is#612 alleen#54 rond#12 17.00#1 uur#33 te#339 krijgen#12"
"anders komen ze dit spoedig proper maken#positive";"1";"1";"1";"anders komen ze dit spoedig proper maken";"N N V N G G N";"anders#10 komen#30 ze#80 dit#187 spoedig#1 proper#14 maken#22"
"paar minuten lopen van plaza de catalunya#positive";"1";"1";"1";"paar minuten lopen van plaza de Catalunya";"N O G R N O R";"paar#27 minuten#27 lopen#21 van#438 plaza#3 de#1222 catalunya#3"
"zag het er allemaal nog rooskleurig uit#positive";"1";"1";"1";"zag het er allemaal nog rooskleurig uit";"V G G G N N N";"zag#8 het#1010 er#285 allemaal#19 nog#85 rooskleurig#1 uit#80"
"echte aanrader voor een week new york#strongpositive";"1";"1";"1";"echte aanrader voor een week new york";"G N N P N G N";"echte#11 aanrader#44 voor#393 een#832 week#19 new#3 york#3"
"de tentplekken vol met grote italiaanse gezinnen#negative";"1";"1";"1";"de tentplekken vol met grote italiaanse gezinnen";"O O O O O O O";"de#1222 tentplekken#1 vol#15 met#350 grote#25 italiaanse#2 gezinnen#7"
"met all inclusive wanneer het hun uitkwam#negative";"1";"1";"1";"meet all inclusive wanneer het hun uitkwam";"V D G N N O V";"met#350 all#17 inclusive#5 wanneer#5 het#1010 hun#13 uitkwam#1"
"wil immers , wat logisch is privacy#negative";"1";"1";"1";"wil immers , wat logisch be privacy";"G N O Q V V N";"wil#14 immers#2 ,#1158 wat#136 logisch#1 is#612 privacy#5"
"voldeed goed aan onze verwachr \ ting#positive";"1";"1";"1";"voldeed goed aan onze verwachr \ ting";"A V G G N N N";"voldeed#2 goed#225 aan#197 onze#62 verwachr#1 \#1 ting#1"
"alles is aanwezig voor een onvergetelijke vakantie#strongpositive";"1";"1";"1";"alles be aanwezig voor een onvergetelijke vakantie";"D V G P G G N";"alles#78 is#612 aanwezig#24 voor#393 een#832 onvergetelijke#2 vakantie#50"
"hoort als je s avonds wilt slapen#negative";"1";"1";"1";"hoort als je s avonds wilt slapen";"N N N N V G N";"hoort#8 als#124 je#407 s#63 avonds#23 wilt#7 slapen#10"
"viel al bij al nog goed mee#positive";"1";"1";"1";"viel al bij al nog goed mee";"N G N G N V N";"viel#14 al#81 bij#193 al#81 nog#85 goed#225 mee#20"
"( al open om 7u ! )#positive";"1";"1";"1";"( al open om 7u ! )";"O A G P O O O";"(#177 al#81 open#15 om#141 7u#2 !#251 )#177"
"om de hoek bij times square ligt#positive";"1";"1";"1";"om de hoek bij times Square ligt";"P O O O O R N";"om#141 de#1222 hoek#10 bij#193 times#6 square#10 ligt#42"
"heb je heel veel last van vliegen#strongnegative";"1";"1";"1";"heb je heel veel last van vliegen";"G N N N G R N";"heb#34 je#407 heel#116 veel#124 last#14 van#438 vliegen#4"
"moet echt iets aan gedaan worden !!!#strongnegative";"1";"1";"1";"moet echt iets aan gedaan worden !!!";"V G N G N N O";"moet#41 echt#87 iets#42 aan#197 gedaan#17 worden#38 !!!#11"
"zelfs ééntje waar geen kids binnen mogen#positive";"1";"1";"1";"zelfs ééntje waar geen kid binnen mogen";"N V G N N G N";"zelfs#22 ééntje#1 waar#56 geen#187 kids#10 binnen#24 mogen#10"
"bediend van handdoek tot gratis ijsjes etc.#positive";"1";"1";"1";"bediend van handdoek tot gratis ijsjes etc.";"N N V N N V O";"bediend#1 van#438 handdoek#4 tot#41 gratis#37 ijsjes#2 etc.#7"
"wordt dat zomaar voor de gasten gedaan#strongpositive";"1";"1";"1";"wordt dat zomaar voor de gasten gedaan";"O O O O O O O";"wordt#53 dat#206 zomaar#3 voor#393 de#1222 gasten#30 gedaan#17"
"amper 1 website open op die tijd#negative";"1";"1";"1";"amper 1 website open op die tijd";"P O G G N V A";"amper#2 1#33 website#2 open#15 op#273 die#134 tijd#16"
"echt de moeite waard voor zijn geld.#strongpositive";"1";"1";"1";"echt de moeite waard voor zijn geld.";"G P G G G G N";"echt#87 de#1222 moeite#13 waard#24 voor#393 zijn#254 geld.#1"
"maar daar is ook alles mee gezegd#strongnegative";"1";"1";"1";"maar daar be ook alles mee gezegd";"N N V N N V N";"maar#310 daar#51 is#612 ook#233 alles#78 mee#20 gezegd#4"
"hoort alle geluid van de naastgelegen kamers#negative";"1";"1";"1";"hoort alle geluid van de naastgelegen kamers";"V D G R O O N";"hoort#8 alle#41 geluid#4 van#438 de#1222 naastgelegen#2 kamers#143"
"waar je allemaal voor moet betalen !#strongnegative";"1";"1";"1";"waar je allemaal voor moet betalen !";"V N G G N A O";"waar#56 je#407 allemaal#19 voor#393 moet#41 betalen#20 !#251"
"steeds weer met enorm veel plezier !#strongpositive";"1";"1";"1";"steeds weer meet enorm veel plezier !";"V N V N N A O";"steeds#14 weer#53 met#350 enorm#8 veel#124 plezier#3 !#251"
"je komt er eıgenlıjk nıets te kort#positive";"1";"1";"1";"Je komt er eıgenlıjk nıets te kort";"R V G G N G N";"je#407 komt#17 er#285 eıgenlıjk#1 nıets#1 te#339 kort#12"
"kan ook nog veel leren over klantvriendelijkheid#negative";"1";"1";"1";"kan ook nog veel leren over klantvriendelijkheid";"G N N N V P G";"kan#76 ook#233 nog#85 veel#124 leren#1 over#55 klantvriendelijkheid#5"
"zien ze zeker nog een keer weer#positive";"1";"1";"1";"zien ze zeker nog een keer weer";"V V G G N N N";"zien#10 ze#80 zeker#81 nog#85 een#832 keer#54 weer#53"
"nogal ver van de receptie / restaurant#negative";"1";"1";"1";"nogal ver van de receptie / restaurant";"G A R P N O N";"nogal#5 ver#14 van#438 de#1222 receptie#38 /#77 restaurant#45"
"is zijn 4 sterren absoluut niet waard#strongnegative";"1";"1";"1";"be zijn 4 sterren absoluut niet waard";"V G O G G G N";"is#612 zijn#254 4#36 sterren#35 absoluut#11 niet#348 waard#24"
"krijg je echt waar voor je geld#strongpositive";"1";"1";"1";"krijg je echt waar voor je geld";"N N N O G N N";"krijg#3 je#407 echt#87 waar#56 voor#393 je#407 geld#21"
"wilden ook wel eens een beetje rust#negative";"1";"1";"1";"wilden ook wel eens een beetje rust";"G N N V G N N";"wilden#6 ook#233 wel#168 eens#23 een#832 beetje#29 rust#11"
"het is zon 40 minuten lopen naar#negative";"1";"1";"1";"het be zon 40 minuten lopen naar";"N V A O N G N";"het#1010 is#612 zon#4 40#2 minuten#27 lopen#21 naar#128"
"vlakbij een mooie ( winkel ) stad#positive";"1";"1";"1";"Vlakbij een mooie ( winkel ) stad";"R O O O N O N";"vlakbij#13 een#832 mooie#62 (#177 winkel#4 )#177 stad#34"
"helpen je direct als je vragen hebt#positive";"1";"1";"1";"helpen je direct als je vragen hebt";"G N G N N N N";"helpen#4 je#407 direct#18 als#124 je#407 vragen#10 hebt#13"
"wij konden het raam niet open doen#negative";"1";"1";"1";"wij konden het raam niet open doen";"O V G N N G N";"wij#198 konden#23 het#1010 raam#13 niet#348 open#15 doen#45"
"nog zeer goed meegevallen , qua hygiëne#positive";"1";"1";"1";"nog zeer goed meegevallen , qua hygiëne";"G N V N O N O";"nog#85 zeer#163 goed#225 meegevallen#4 ,#1158 qua#12 hygiëne#2"
"zo weer voor dit hotel kiezen !#strongpositive";"1";"1";"1";"zo weer voor dit hotel kiezen !";"N N G N N N O";"zo#71 weer#53 voor#393 dit#187 hotel#635 kiezen#12 !#251"
"stond in het midden van de kamer#negative";"1";"1";"1";"stond in het midden van de kamer";"N P N G R O O";"stond#8 in#559 het#1010 midden#16 van#438 de#1222 kamer#182"
"ga mss wel nog eens terug gaan#positive";"1";"1";"1";"ga mss wel nog eens terug gaan";"N N N N V N N";"ga#9 mss#1 wel#168 nog#85 eens#23 terug#54 gaan#53"
"is heel goed om uitstapjes te maken#positive";"1";"1";"1";"be heel goed om uitstapjes te maken";"V G V P N G N";"is#612 heel#116 goed#225 om#141 uitstapjes#4 te#339 maken#22"
"hebben er een bittere nasmaak aan overgehouden#negative";"1";"1";"1";"hebben er een bittere nasmaak aan overgehouden";"G A G G G G N";"hebben#133 er#285 een#832 bittere#2 nasmaak#3 aan#197 overgehouden#2"
"met stpelbed met gordijn voor de kinderen#positive";"1";"1";"1";"meet stpelbed meet gordijn voor de kinderen";"V G V N N P N";"met#350 stpelbed#1 met#350 gordijn#2 voor#393 de#1222 kinderen#59"
"maar qua smaak zou het beter kunnen#negative";"1";"1";"1";"maar qua smaak zou het beter kunnen";"G N V N G N N";"maar#310 qua#12 smaak#6 zou#28 het#1010 beter#29 kunnen#29"
"voor een weekendje barcelona zeker een aanrader#strongpositive";"1";"1";"1";"voor een weekendje Barcelona zeker een aanrader";"G N N R N N N";"voor#393 een#832 weekendje#4 barcelona#17 zeker#81 een#832 aanrader#44"
"de laatste 2 dagen goed in orde#positive";"1";"1";"1";"de laatste 2 dagen goed in orde";"P G O N V P N";"de#1222 laatste#10 2#59 dagen#30 goed#225 in#559 orde#14"
"met een grote opening aan de bovenkant#negative";"1";"1";"1";"meet een grote open aan de bovenkant";"V G G V G P N";"met#350 een#832 grote#25 opening#1 aan#197 de#1222 bovenkant#1"
"zul je vroeg uit de veren moeten#negative";"1";"1";"1";"zul je vroeg uit de veren moeten";"N N N N O O O";"zul#1 je#407 vroeg#10 uit#80 de#1222 veren#1 moeten#17"
"wel een stukje lopen naar de receptie#negative";"1";"1";"1";"wel een stukje lopen naar de receptie";"G G N G N P N";"wel#168 een#832 stukje#2 lopen#21 naar#128 de#1222 receptie#38"
"aangevuld met allerlei salades van heelijke tomaten#positive";"1";"1";"1";"aangevuld met allerlei salades van heelijke tomaten";"O V G N V A G";"aangevuld#7 met#350 allerlei#2 salades#1 van#438 heelijke#1 tomaten#1"
"ideaal om veel te voet te bezichtigen#positive";"0";"1";"2";"ideaal om veel te voet te bezichtigen";"G P N N N N N";"ideaal#13 om#141 veel#124 te#339 voet#3 te#339 bezichtigen#2"
"spaar uw geld zoek een ander hotel#negative";"0";"1";"2";"spaar uw geld zoek een ander hotel";"G G N N V N N";"spaar#4 uw#11 geld#21 zoek#6 een#832 ander#10 hotel#635"
"spaar uw geld kijk bij het novotel#negative";"0";"1";"2";"spaar uw geld kijk bij het Novotel";"G G N N N N R";"spaar#4 uw#11 geld#21 kijk#2 bij#193 het#1010 novotel#2"
"die heel de nacht staat te loeien#strongnegative";"0";"1";"2";"die heel de nacht staat te loeien";"V A O O O O O";"die#134 heel#116 de#1222 nacht#14 staat#24 te#339 loeien#2"
"direct om de hoek bij times square#positive";"0";"1";"2";"direct om de hoek bij Times Square";"G P P G N R R";"direct#18 om#141 de#1222 hoek#10 bij#193 times#6 square#10"
"om nog eens naar terug te gaan#positive";"0";"1";"2";"om nog eens naar terug te gaan";"P N N V N N N";"om#141 nog#85 eens#23 naar#128 terug#54 te#339 gaan#53"
"dicht bij timesquare , broadway en 2 metrostations#positive";"1";"2";"2";"dicht bij timesquare , broadway en 2 metrostations";"N N N O N P O N";"dicht#19 bij#193 timesquare#2 ,#1158 broadway#4 en#1037 2#59 metrostations#2"
"geef liever een paar honderd euro meer uit#negative";"1";"1";"1";"geef liever een paar honderd euro meer uit";"N A G N N N N N";"geef#3 liever#5 een#832 paar#27 honderd#1 euro#27 meer#74 uit#80"
"de hele sfeer van prinsen en prinsessen weghaalt#negative";"1";"1";"1";"de hele sfeer van prinsen en prinsessen weghaalt";"O O O O O O O O";"de#1222 hele#30 sfeer#6 van#438 prinsen#2 en#1037 prinsessen#1 weghaalt#1"
"erg afhankelijk van de kamer die je krijgt#negative";"1";"1";"1";"Erg afhankelijk van de kamer die je krijgt";"R R R P R V N N";"erg#123 afhankelijk#1 van#438 de#1222 kamer#182 die#134 je#407 krijgt#10"
"er ıs elke dag wat wıls voor ıedereen#positive";"1";"1";"1";"er ıs elke dag wat wıls voor ıedereen";"G N V N N V G N";"er#285 ıs#4 elke#24 dag#67 wat#136 wıls#1 voor#393 ıedereen#1"
"stonk het vaak gewoon naast de salade bars#strongnegative";"1";"1";"1";"stonk het vaak gewoon naast de salade bar";"N N V N G P N N";"stonk#1 het#1010 vaak#9 gewoon#15 naast#16 de#1222 salade#2 bars#4"
"met alle luxe die je maar nodig hebt#strongpositive";"1";"1";"1";"meet alle luxe die je maar nodig hebt";"V G N V N G N N";"met#350 alle#41 luxe#22 die#134 je#407 maar#310 nodig#15 hebt#13"
"genoeg georganiseerd door onder andere het animatie team#positive";"1";"1";"1";"genoeg georganiseerd door onder andere het animatie team";"N G N P G N N N";"genoeg#27 georganiseerd#1 door#56 onder#13 andere#31 het#1010 animatie#18 team#6"
"de huuraccommodaties en caravans staan op goede plekken#negative";"1";"1";"1";"De huuraccommodaties en caravan staan op goede plekken";"R N P N O V N N";"de#1222 huuraccommodaties#1 en#1037 caravans#1 staan#19 op#273 goede#54 plekken#5"
"snel aangevuld als er iets bijna op was#positive";"1";"1";"1";"snel aangevuld als er iets bijna op be";"N O N G N N N V";"snel#16 aangevuld#7 als#124 er#285 iets#42 bijna#15 op#273 was#385"
"werd er meteen gezorgd voor vervanging of reparatie#positive";"1";"1";"1";"werd er meteen gezorgd voor vervanging of reparatie";"G A G N N V P N";"werd#26 er#285 meteen#5 gezorgd#2 voor#393 vervanging#1 of#98 reparatie#1"
"de jordaan met vele restaurants op steenworp afstand#positive";"1";"1";"1";"de Jordaan meet vele restaurant op steenworp afstand";"P R V G N V N A";"de#1222 jordaan#1 met#350 vele#11 restaurants#19 op#273 steenworp#2 afstand#7"
"vlak bij den bosch en het leuke heusden#positive";"1";"1";"1";"vlak bij Den Bosch en het leuke Heusden";"G N R R P G N R";"vlak#10 bij#193 den#7 bosch#7 en#1037 het#1010 leuke#27 heusden#4"
"je zit vlak achter de versmarkt la boqueria#positive";"1";"1";"1";"je zit vlak achter de versmarkt la Boqueria";"N V N P O O O R";"je#407 zit#21 vlak#10 achter#18 de#1222 versmarkt#1 la#16 boqueria#2"
"het strand kost maar een minuut of 10#positive";"1";"1";"1";"het strand kost maar een minuut of 10";"N G N N V N P O";"het#1010 strand#38 kost#6 maar#310 een#832 minuut#1 of#98 10#24"
"dıe je een zalıg gevoel van rust geven#positive";"1";"1";"1";"dıe je een zalıg gevoel van rust geven";"V N G N N O G N";"dıe#2 je#407 een#832 zalıg#1 gevoel#10 van#438 rust#11 geven#6"
"weinig keus in vergelijking met alle andere hotels#negative";"1";"1";"1";"weinig keus in vergelijking meet alle andere hotel";"G N P V V D G N";"weinig#33 keus#11 in#559 vergelijking#1 met#350 alle#41 andere#31 hotels#16"
"met zoveel gasten is dat een hele klus#negative";"1";"1";"1";"meet zoveel gasten be dat een hele klus";"V N N V A G N N";"met#350 zoveel#3 gasten#30 is#612 dat#206 een#832 hele#30 klus#1"
"echt een aanrader als je barcelona wilt bezoeken#strongpositive";"1";"1";"1";"Echt een aanrader als je Barcelona wilt bezoeken";"R N N N N R V O";"echt#87 een#832 aanrader#44 als#124 je#407 barcelona#17 wilt#7 bezoeken#9"
"was net groot genoeg om te gaan slapen#negative";"1";"1";"1";"be net groot genoeg om te gaan slapen";"V G N N P G N N";"was#385 net#22 groot#51 genoeg#27 om#141 te#339 gaan#53 slapen#10"
"voordat we zaten stond de koffie er al#positive";"1";"1";"1";"voordat we zaten stond de koffie er al";"N Q V N P N G G";"voordat#3 we#204 zaten#17 stond#8 de#1222 koffie#15 er#285 al#81"
"zicht op een binnenplaatsje van 2 vierkante meter#negative";"1";"1";"1";"zicht op een binnenplaatsje van 2 vierkante meter";"N N V G N O V N";"zicht#6 op#273 een#832 binnenplaatsje#1 van#438 2#59 vierkante#1 meter#8"
"met directe toegang tot het zwembad en jacuzzi#positive";"1";"1";"1";"meet directe toegang tot het zwembad en Jacuzzi";"V G N P V G P R";"met#350 directe#3 toegang#3 tot#41 het#1010 zwembad#82 en#1037 jacuzzi#4"
"is wel een beetje aan de kleine kant#negative";"1";"1";"1";"be wel een beetje aan de kleine kant";"V G P G G P G N";"is#612 wel#168 een#832 beetje#29 aan#197 de#1222 kleine#33 kant#13"
"je zit binnen 5 minuten op de ramblas#positive";"1";"1";"1";"Je zit binnen 5 minuten op de Ramblas";"R V G O N V P R";"je#407 zit#21 binnen#24 5#24 minuten#27 op#273 de#1222 ramblas#13"
"zelfs 1 ster zou nog teveel geweest zijn#negative";"1";"1";"1";"zelfs 1 ster zou nog teveel geweest zijn";"N O N O N N G N";"zelfs#22 1#33 ster#1 zou#28 nog#85 teveel#4 geweest#36 zijn#254"
"ã © ã © n en al luxe#strongpositive";"1";"1";"1";"Ã © Ã © n en al luxe";"N V G N G P G N";"ã#2 ©#2 ã#2 ©#2 n#20 en#1037 al#81 luxe#22"
"ziet er toch gezellig uit aan de buitenkant#positive";"1";"1";"1";"Ziet er toch gezellig uit aan de buitenkant";"R A G N N G P G";"ziet#17 er#285 toch#37 gezellig#18 uit#80 aan#197 de#1222 buitenkant#4"
"als gast met en voordelig arrangement zicht baar#negative";"1";"1";"1";"als Gast meet en voordelig arrangement zicht baar";"N R V G N N A G";"als#124 gast#10 met#350 en#1037 voordelig#1 arrangement#3 zicht#6 baar#1"
"voldoende voor een all · in · prijs#positive";"1";"1";"1";"voldoende voor een all · in · prijs";"N N P D N P N N";"voldoende#25 voor#393 een#832 all#17 ·#83 in#559 ·#83 prijs#55"
"ligt echt vlakbij de ramlas en playa catalonia#positive";"1";"1";"1";"ligt echt vlakbij de Ramlas en Playa Catalonia";"N N O O R P R R";"ligt#42 echt#87 vlakbij#13 de#1222 ramlas#1 en#1037 playa#1 catalonia#1"
"als nederlander had je wel een streepje voor#positive";"1";"1";"1";"als nederlander had je wel een streepje voor";"O O O O O O O O";"als#124 nederlander#2 had#39 je#407 wel#168 een#832 streepje#1 voor#393"
"geen fijne reis of dank voor uw verblijf#negative";"1";"1";"1";"geen fijne reis of dank voor uw verblijf";"G N N P G G N N";"geen#187 fijne#5 reis#3 of#98 dank#3 voor#393 uw#11 verblijf#27"
"150 mtr van de ramblas en barrio gotico.#positive";"1";"1";"1";"150 mtr van de ramblas en barrio gotico.";"O N R P N P N V";"150#1 mtr#1 van#438 de#1222 ramblas#13 en#1037 barrio#1 gotico.#1"
"snel bij de haven en bij het plein#positive";"1";"1";"1";"snel bij de haven en bij het plein";"N N P G P G G G";"snel#16 bij#193 de#1222 haven#3 en#1037 bij#193 het#1010 plein#2"
"allemaal met de aanbieding van 13,75 en 12.50#positive";"1";"1";"1";"allemaal meet de aanbieding van 13,75 en 12.50";"G V P V G O P O";"allemaal#19 met#350 de#1222 aanbieding#2 van#438 13,75#1 en#1037 12.50#1"
"vonden het ook jammer om te moeten gaan#positive";"1";"1";"1";"vonden het ook jammer om te moeten gaan";"G N N N P G N N";"vonden#20 het#1010 ook#233 jammer#21 om#141 te#339 moeten#17 gaan#53"
"mooi uitzicht op het zwembad en de zee#positive";"1";"1";"1";"mooi uitzicht op het zwembad en de zee";"N G N N G O O O";"mooi#83 uitzicht#24 op#273 het#1010 zwembad#82 en#1037 de#1222 zee#12"
"heeft alles in huis voor een aangenaam verblijf#strongpositive";"1";"1";"1";"heeft alles in huis voor een aangenaam verblijf";"N V P N N V N N";"heeft#40 alles#78 in#559 huis#3 voor#393 een#832 aangenaam#9 verblijf#27"
"besloten om naar een andere camping te gaan#negative";"1";"1";"1";"besloten om naar een andere camp te gaan";"G P G G C V G G";"besloten#2 om#141 naar#128 een#832 andere#31 camping#23 te#339 gaan#53"
"bij goed weer kan je er goed vertoeven#positive";"1";"1";"1";"bij goed weer kan je er goed vertoeven";"N V N N N G V A";"bij#193 goed#225 weer#53 kan#76 je#407 er#285 goed#225 vertoeven#4"
"niet te vergelijken met de 5 sterren hotels#negative";"1";"1";"1";"niet te vergelijken meet de 5 sterren Hotels";"G G G V P O N R";"niet#348 te#339 vergelijken#4 met#350 de#1222 5#24 sterren#35 hotels#16"
"had voor ons wel uitgebreider gemogen qua variatie#negative";"1";"1";"1";"have voor ons wel uitgebreider gemogen qua variatie";"V G N G N N O N";"had#39 voor#393 ons#92 wel#168 uitgebreider#1 gemogen#1 qua#12 variatie#10"
"ziet er erg mooi uit aan de buitenkant#strongpositive";"1";"1";"1";"ziet er erg mooi uit aan de buitenkant";"N A G N V G P G";"ziet#17 er#285 erg#123 mooi#83 uit#80 aan#197 de#1222 buitenkant#4"
"wat niet voor iedereen in de smaak valt#negative";"1";"1";"1";"wat niet voor iedereen in de smaak valt";"Q V N N P O O N";"wat#136 niet#348 voor#393 iedereen#15 in#559 de#1222 smaak#6 valt#5"
"keek uit op het zwembad en de tuin#positive";"1";"1";"1";"keek uit op het zwembad en de tuin";"V N N N O O O O";"keek#2 uit#80 op#273 het#1010 zwembad#82 en#1037 de#1222 tuin#12"
"konden s morgens om 9 u al in#positive";"1";"1";"1";"Konden s morgens om 9 u al in";"R Q V P O N G P";"konden#23 s#63 morgens#9 om#141 9#9 u#9 al#81 in#559"
"niet een kamer voor 3 personen kan reserveren#negative";"1";"1";"1";"niet een kamer voor 3 personen kan reserveren";"G G N N O N G N";"niet#348 een#832 kamer#182 voor#393 3#53 personen#7 kan#76 reserveren#5"
"in circa 10 minuten naar het park brengen#positive";"1";"1";"1";"in circa 10 minuten naar het park brengen";"P N O G G N N N";"in#559 circa#1 10#24 minuten#27 naar#128 het#1010 park#17 brengen#1"
"waarmee je het heel je verblijf moet doen#negative";"1";"1";"1";"waarmee je het heel je verblijf moet doen";"N N G N N A G N";"waarmee#1 je#407 het#1010 heel#116 je#407 verblijf#27 moet#41 doen#45"
"op auto · / fietsafstand van de stranden#positive";"1";"1";"1";"op auto · / fietsafstand van de stranden";"V N N V A R P G";"op#273 auto#7 ·#83 /#77 fietsafstand#1 van#438 de#1222 stranden#1"
"goede plek voor een citytrip naar new york#positive";"1";"1";"1";"goede plek voor een citytrip naar New York";"V N G N N P R R";"goede#54 plek#16 voor#393 een#832 citytrip#4 naar#128 new#3 york#3"
"van diverse vers gebakken broodjes tot ..... )#positive";"1";"1";"1";"van diverse vers gebakken broodjes tot ..... )";"O G N V N V O O";"van#438 diverse#9 vers#16 gebakken#5 broodjes#15 tot#41 .....#2 )#177"
"kan me niet vinden in de positieve reacties#negative";"1";"1";"1";"kan me niet vinden in de positieve reacties";"G Q G N P O O N";"kan#76 me#9 niet#348 vinden#7 in#559 de#1222 positieve#4 reacties#2"
"is er anders niet echt iets te beleven#negative";"1";"1";"1";"be er anders niet echt iets te beleven";"V G N V G N G A";"is#612 er#285 anders#10 niet#348 echt#87 iets#42 te#339 beleven#3"
"vanaf het hotel zijn mooie boswandelingen te maken#positive";"1";"1";"1";"Vanaf het hotel zijn mooie boswandelingen te maken";"R V N N N N N V";"vanaf#17 het#1010 hotel#635 zijn#254 mooie#62 boswandelingen#1 te#339 maken#22"
"een uitstekende uitvalsbasis voor het jungfraugebied te verkennen#positive";"1";"1";"1";"een uitstekende uitvalsbasis voor het jungfraugebied te verkennen";"V G N N N V G A";"een#832 uitstekende#11 uitvalsbasis#5 voor#393 het#1010 jungfraugebied#1 te#339 verkennen#4"
"hebben hier ook wat broodjes voor de lunch gemaakt.#positive";"1";"1";"1";"hebben hier ook wat broodjes voor de lunch gemaakt.";"G G N N V G P N N";"hebben#133 hier#62 ook#233 wat#136 broodjes#15 voor#393 de#1222 lunch#8 gemaakt.#1"
"kregen we potje jam die al eens werd geopend#negative";"1";"1";"1";"kregen we potje jam die al eens werd geopend";"N Q V N V G N V N";"kregen#21 we#204 potje#1 jam#1 die#134 al#81 eens#23 werd#26 geopend#2"
"uitermate geschikt om de regio arnsberger wald te bezoeken#positive";"1";"1";"1";"uitermate geschikt om de regio Arnsberger wald te bezoeken";"G N P P N R V N N";"uitermate#1 geschikt#8 om#141 de#1222 regio#3 arnsberger#1 wald#1 te#339 bezoeken#9"
"hebben en kennen geen normen , waarden of respect#strongnegative";"1";"1";"1";"hebben en kennen geen normen , waarden of respect";"V P G N N O N P N";"hebben#133 en#1037 kennen#3 geen#187 normen#2 ,#1158 waarden#1 of#98 respect#1"
"je hebt je buikje zeker en vast rond gegeten#positive";"1";"1";"1";"je hebt je buikje zeker en vast rond gegeten";"N N N V N P G N A";"je#407 hebt#13 je#407 buikje#1 zeker#81 en#1037 vast#5 rond#12 gegeten#15"
"dat het gerund word door een stel jonge mensen#negative";"1";"1";"1";"dat het gerund word door een stel jonge mensen";"N N N N N V N N V";"dat#206 het#1010 gerund#1 word#5 door#56 een#832 stel#2 jonge#3 mensen#35"
"die echter op gebied hotelwezen niet veel kennis hebben#negative";"1";"1";"1";"die echter op gebied hotelwezen niet veel kennis hebben";"V G N V N N N V A";"die#134 echter#12 op#273 gebied#6 hotelwezen#1 niet#348 veel#124 kennis#1 hebben#133"
"waar je aan het einde heel goed kunt snorkelen#positive";"1";"1";"1";"waar je aan het einde heel goed kunt snorkelen";"V N G N N N V N N";"waar#56 je#407 aan#197 het#1010 einde#6 heel#116 goed#225 kunt#18 snorkelen#7"
"gaat boos , teleurgesteld met een bittere nasmaak weg#strongnegative";"1";"1";"1";"Gaat boos , teleurgesteld meet een bittere nasmaak weg";"R N O N V G G N N";"gaat#10 boos#1 ,#1158 teleurgesteld#4 met#350 een#832 bittere#2 nasmaak#3 weg#16"
"binnen 10 minuten lopen zit je op times square#positive";"1";"1";"1";"binnen 10 minuten lopen zit je op time square";"G O G G N N N N N";"binnen#24 10#24 minuten#27 lopen#21 zit#21 je#407 op#273 times#6 square#10"
"is echter toch nog veel werk aan de winkel#negative";"1";"1";"1";"be echter toch nog veel werk aan de winkel";"V G N N N V G O O";"is#612 echter#12 toch#37 nog#85 veel#124 werk#7 aan#197 de#1222 winkel#4"
"op het eerste gezicht lijkt het een leuke camping#negative";"1";"1";"1";"Op het eerste gezicht lijkt het een leuke camping";"R V G N N N V G N";"op#273 het#1010 eerste#15 gezicht#2 lijkt#6 het#1010 een#832 leuke#27 camping#23"
"metro station op zo ' n 5 minuten lopen#positive";"1";"1";"1";"Metro station op zo ' n 5 minuten lopen";"R N N N O G O O N";"metro#13 station#7 op#273 zo#71 '#81 n#20 5#24 minuten#27 lopen#21"
