"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"hotel dream castle#unknown";"1";"1";"1";"hotel Dream Castle";"N R R";"hotel#635 dream#5 castle#5"
"standaard ) plaats#Facilities";"1";"1";"1";"standaard ) plaats";"N O N";"standaard#3 )#177 plaats#12"
"een junior suite#Rooms";"1";"1";"1";"een junior suite";"G G N";"een#832 junior#1 suite#5"
"de vervangende gezinskamer#Rooms";"1";"1";"1";"de vervangende gezinskamer";"O O O";"de#1222 vervangende#1 gezinskamer#1"
"excursie naar luxor#Location";"1";"1";"1";"Excursie naar Luxor";"R N R";"excursie#1 naar#128 luxor#1"
"front desk medewerkers#Staff";"1";"1";"1";"front desk medewerkers";"G N N";"front#2 desk#2 medewerkers#5"
"alle soorten ei#Breakfast";"1";"1";"1";"alle soorten ei";"O O O";"alle#41 soorten#7 ei#3"
"het hotel toilet#Bathroom";"1";"1";"1";"het hotel toilet";"G N N";"het#1010 hotel#635 toilet#2"
"achterin de bar#unknown";"1";"1";"1";"achterin de bar";"N P N";"achterin#2 de#1222 bar#25"
"een fles champagne#Facilities";"1";"1";"1";"een fles champagne";"V N N";"een#832 fles#2 champagne#2"
".jus vuit pak#unknown";"1";"1";"1";".jus vuit pak";"N V N";".jus#1 vuit#1 pak#2"
"15 arcade kasten#Facilities";"1";"1";"1";"15 arcade kasten";"O O O";"15#13 arcade#1 kasten#2"
"je eigen terras#Facilities";"1";"1";"1";"Je eigen terras";"R O N";"je#407 eigen#14 terras#16"
"12 euro tax.#Value-for-money";"1";"1";"1";"12 euro tax.";"O N P";"12#9 euro#27 tax.#1"
"de laatste verdieping#unknown";"1";"1";"1";"De laatste verdieping";"R N V";"de#1222 laatste#10 verdieping#10"
"het grootste gedeelte#unknown";"1";"1";"1";"Het grootste gedeelte";"R V G";"het#1010 grootste#3 gedeelte#8"
"3 sterren hotel#unknown";"0";"2";"3";"3 sterren hotel";"O G N";"3#53 sterren#35 hotel#635"
"het animatie team#Staff";"0";"2";"3";"het animatie team";"N N N";"het#1010 animatie#18 team#6"
"sauna ' s#Facilities";"0";"2";"5";"sauna ' s";"N O N";"sauna#11 '#81 s#63"
"bij de receptie#Reservation/check-in/check-out";"0";"2";"11";"bij de receptie";"O O O";"bij#193 de#1222 receptie#38"
"het was er#unknown";"0";"1";"5";"Het be er";"R V G";"het#1010 was#385 er#285"
"in de buurt#unknown";"0";"1";"15";"in de buurt";"P O O";"in#559 de#1222 buurt#17"
"in de badkamer#Bathroom";"0";"1";"3";"in de badkamer";"P O N";"in#559 de#1222 badkamer#49"
"bij het ontbijt#Breakfast";"0";"1";"5";"bij het ontbijt";"G N P";"bij#193 het#1010 ontbijt#143"
"aan het hotel#unknown";"0";"1";"3";"aan het hotel";"G N N";"aan#197 het#1010 hotel#635"
"over het eten#Restaurant";"0";"1";"3";"over het eten";"P G N";"over#55 het#1010 eten#132"
"naar dit hotel#unknown";"0";"1";"7";"naar dit hotel";"G N N";"naar#128 dit#187 hotel#635"
"in het hotel#unknown";"0";"1";"30";"in het hotel";"P G N";"in#559 het#1010 hotel#635"
"in dit hotel#unknown";"0";"1";"23";"in dit hotel";"P N N";"in#559 dit#187 hotel#635"
"voor de rest#unknown";"0";"1";"5";"voor de rest";"G P N";"voor#393 de#1222 rest#14"
"voor het hotel#unknown";"0";"1";"6";"voor het hotel";"G N N";"voor#393 het#1010 hotel#635"
"aan de snelweg#Location";"0";"1";"2";"aan de snelweg";"G P G";"aan#197 de#1222 snelweg#5"
"de stukken koraal#unknown";"0";"1";"2";"de stukken koraal";"O O O";"de#1222 stukken#4 koraal#2"
"in de buurt#Location";"0";"1";"15";"in de buurt";"P O O";"in#559 de#1222 buurt#17"
"pizza ' s#Restaurant";"0";"1";"2";"pizza ' s";"N O Q";"pizza#5 '#81 s#63"
"all inclusive hotel#unknown";"0";"1";"2";"all inclusive hotel";"D G N";"all#17 inclusive#5 hotel#635"
"het hele hotel#unknown";"0";"1";"2";"het hele hotel";"G G N";"het#1010 hele#30 hotel#635"
"het dorint hotel#unknown";"0";"1";"2";"het Dorint Hotel";"G R R";"het#1010 dorint#6 hotel#635"
"een vcr speler#unknown";"0";"1";"2";"een VCR speler";"G R N";"een#832 vcr#2 speler#2"
"op de kamer#Rooms";"0";"1";"27";"Op de kamer";"R O O";"op#273 de#1222 kamer#182"
"koffie en thee#unknown";"0";"1";"3";"koffie en thee";"O O O";"koffie#15 en#1037 thee#7"
"prijs / kwaliteit#Value-for-money";"0";"1";"3";"Prijs / kwaliteit";"R N N";"prijs#55 /#77 kwaliteit#42"
"in de douche#Bathroom";"0";"1";"4";"in de douche";"P O O";"in#559 de#1222 douche#31"
"rond het hotel#unknown";"0";"1";"2";"Rond het hotel";"R N N";"rond#12 het#1010 hotel#635"
"4 persoons kamer#Rooms";"0";"1";"2";"4 persoons kamer";"O N V";"4#36 persoons#2 kamer#182"
"de afstand tot zee#Location";"1";"2";"2";"de afstand tot zee";"O G N N";"de#1222 afstand#7 tot#41 zee#12"
"mensen achter de receptie#Staff";"1";"1";"1";"mensen achter de receptie";"O O O O";"mensen#35 achter#18 de#1222 receptie#38"
"airco op de kamer#Facilities";"1";"1";"1";"Airco op de kamer";"R V P G";"airco#17 op#273 de#1222 kamer#182"
"bij de chinees lunchen#Restaurant";"1";"1";"1";"bij de chinees lunchen";"G P N N";"bij#193 de#1222 chinees#1 lunchen#1"
"de cleaning · boys#Staff";"1";"1";"1";"De clean · boy";"R V G N";"de#1222 cleaning#1 ·#83 boys#1"
"kwaliteit vasn het restaurant#Restaurant";"1";"1";"1";"kwaliteit vasn het restaurant";"G G N N";"kwaliteit#42 vasn#1 het#1010 restaurant#45"
"veel van deze mensen#unknown";"1";"1";"1";"Veel van deze mensen";"R R V V";"veel#124 van#438 deze#58 mensen#35"
"het a la cartemenu#Restaurant";"1";"1";"1";"Het a la cartemenu";"R D O O";"het#1010 a#7 la#16 cartemenu#1"
"rumoer uit de stad#Noisiness";"1";"1";"1";"rumoer uit de stad";"N N P N";"rumoer#1 uit#80 de#1222 stad#34"
"dineren in uw hotel#Restaurant";"1";"1";"1";"Dineren in Uw hotel";"R P R N";"dineren#4 in#559 uw#11 hotel#635"
"een game · room#Facilities";"1";"1";"1";"een game · room";"V N N N";"een#832 game#1 ·#83 room#1"
"de merken van drankjes#Restaurant";"1";"1";"1";"de merken van drankjes";"P G N V";"de#1222 merken#10 van#438 drankjes#2"
"braadworst met kartoffel salade#Restaurant";"1";"1";"1";"braadworst meet kartoffel salade";"G V N N";"braadworst#1 met#350 kartoffel#1 salade#2"
"hotel 1898 in barcelona#unknown";"1";"1";"1";"hotel 1898 in Barcelona";"N O P R";"hotel#635 1898#3 in#559 barcelona#17"
"personeel bij de receptie#Staff";"1";"1";"1";"personeel bij de receptie";"N N P N";"personeel#109 bij#193 de#1222 receptie#38"
"stellen van internationale afkomst#unknown";"1";"1";"1";"stellen van Internationale afkomst";"G N R G";"stellen#2 van#438 internationale#1 afkomst#1"
"ibrahim met zijn mensen#Staff";"1";"1";"1";"Ibrahim meet zijn mensen";"R V G V";"ibrahim#1 met#350 zijn#254 mensen#35"
"ijs bij het toetjesbuffet#Restaurant";"1";"1";"1";"ijs bij het toetjesbuffet";"V A G N";"ijs#2 bij#193 het#1010 toetjesbuffet#1"
"je stacaravan of caravan#unknown";"1";"1";"1";"je stacaravan of caravan";"N N P G";"je#407 stacaravan#3 of#98 caravan#2"
"een spa · centrum#Facilities";"1";"1";"1";"een spa · centrum";"V N N N";"een#832 spa#14 ·#83 centrum#40"
"door barpersoneel aangeboden pindas#Staff";"1";"1";"1";"door barpersoneel aangeboden pindas";"N N G N";"door#56 barpersoneel#2 aangeboden#5 pindas#1"
"shuttelbus naar de parken#Facilities";"1";"1";"1";"shuttelbus naar de parken";"O O O O";"shuttelbus#1 naar#128 de#1222 parken#4"
"ligging in het bos#Location";"1";"1";"1";"ligging in het bos";"V P N N";"ligging#42 in#559 het#1010 bos#3"
"de autostrade vlak naast#Location";"1";"1";"1";"De autostrade vlak naast";"R N N N";"de#1222 autostrade#2 vlak#10 naast#16"
"de afhandeling bij vertrek#Reservation/check-in/check-out";"1";"1";"1";"de afhandeling bij vertrek";"P G N N";"de#1222 afhandeling#1 bij#193 vertrek#4"
"bars aan het zwembad#Swimming pool";"1";"1";"1";"Bars aan het zwembad";"R D G G";"bars#4 aan#197 het#1010 zwembad#82"
"een 4 * hotel#unknown";"1";"1";"1";"een 4 * hotel";"G O N N";"een#832 4#36 *#9 hotel#635"
"de niet gekregen pakketten#unknown";"1";"1";"1";"de niet gekregen pakketten";"P G N V";"de#1222 niet#348 gekregen#4 pakketten#1"
"hotel de saxe dresden#unknown";"1";"1";"1";"Hotel de Saxe Dresden";"R P R R";"hotel#635 de#1222 saxe#1 dresden#1"
"het personeel / eigenaren#Staff";"1";"1";"1";"het personeel / eigenaren";"N N O O";"het#1010 personeel#109 /#77 eigenaren#1"
"kamer ( appartement )#Rooms";"1";"1";"1";"Kamer ( appartement )";"R O N O";"kamer#182 (#177 appartement#8 )#177"
"handdoeken aan het zwembad#Cleanliness";"1";"1";"1";"handdoeken aan het zwembad";"G G G G";"handdoeken#26 aan#197 het#1010 zwembad#82"
"de beschikbaarheid van wifi#Internet";"1";"1";"1";"De beschikbaarheid van wifi";"R G N N";"de#1222 beschikbaarheid#1 van#438 wifi#15"
"handdoekservice voor het zwembad#Swimming pool";"1";"1";"1";"handdoekservice voor het zwembad";"N G N N";"handdoekservice#3 voor#393 het#1010 zwembad#82"
"aankleding van de kamers#Rooms";"1";"1";"1";"aankleding van de kamers";"V R R N";"aankleding#3 van#438 de#1222 kamers#143"
"lawaai van de weg#Noisiness";"1";"1";"1";"lawaai van de weg";"N R P G";"lawaai#10 van#438 de#1222 weg#16"
"geeft aan 3 *#unknown";"1";"1";"1";"geeft aan 3 *";"N G O N";"geeft#3 aan#197 3#53 *#9"
"gokhan van de guestrelation#Staff";"1";"1";"1";"Gokhan van de guestrelation";"R R P N";"gokhan#1 van#438 de#1222 guestrelation#1"
"in het oude centrum#Location";"1";"1";"1";"in het oude centrum";"P G N N";"in#559 het#1010 oude#19 centrum#40"
"hapje en een drankje#unknown";"1";"1";"1";"hapje en een drankje";"N P G N";"hapje#2 en#1037 een#832 drankje#6"
"gebakken aardappels / frites#Restaurant";"1";"1";"1";"gebakken aardappels / frites";"G N V N";"gebakken#5 aardappels#2 /#77 frites#1"
"randen van de vloerbedekking#Interior/exterior";"1";"1";"1";"randen van de vloerbedekking";"O O O N";"randen#1 van#438 de#1222 vloerbedekking#5"
"kamer in het hotel#Rooms";"1";"1";"1";"Kamer in het hotel";"R P G N";"kamer#182 in#559 het#1010 hotel#635"
"parkeren in de buurt#Car parking";"1";"1";"1";"parkeren in de buurt";"N P O N";"parkeren#7 in#559 de#1222 buurt#17"
"de receptioniste / gastvrouw#Staff";"1";"1";"1";"de receptioniste / gastvrouw";"O O O O";"de#1222 receptioniste#1 /#77 gastvrouw#1"
"binnen en buiten zwembad#Swimming pool";"1";"1";"1";"binnen en buiten zwembad";"G P G N";"binnen#24 en#1037 buiten#19 zwembad#82"
"prijs van de bar#Value-for-money";"1";"1";"1";"Prijs van de bar";"R R P N";"prijs#55 van#438 de#1222 bar#25"
"zwembad aan de familiekamers#Swimming pool";"1";"1";"1";"zwembad aan de familiekamers";"G G P N";"zwembad#82 aan#197 de#1222 familiekamers#2"
"de shuttle naar disney#Transportation";"1";"1";"1";"De shuttle naar Disney";"R N N R";"de#1222 shuttle#4 naar#128 disney#13"
"aan de straatkant slapen#Location";"1";"1";"1";"Aan de straatkant slapen";"R P G N";"aan#197 de#1222 straatkant#2 slapen#10"
"achter / rondom verwarming#Interior/exterior";"1";"1";"1";"achter / rondom verwarming";"G N N V";"achter#18 /#77 rondom#1 verwarming#2"
"het reserveren van handdoeken#unknown";"1";"1";"1";"het reserveren van handdoeken";"N N N N";"het#1010 reserveren#5 van#438 handdoeken#26"
"verluchting in de gangen#Cleanliness";"1";"1";"1";"verluchting in de gangen";"V P O N";"verluchting#1 in#559 de#1222 gangen#9"
"het centrum van keulen#unknown";"1";"1";"1";"Het centrum van Keulen";"R N N R";"het#1010 centrum#40 van#438 keulen#3"
"na een vermoeiende dag#unknown";"1";"1";"1";"na een vermoeiende dag";"P V N N";"na#36 een#832 vermoeiende#1 dag#67"
"taalkennis van het personeel#Staff";"1";"1";"1";"Taalkennis van het personeel";"R R N N";"taalkennis#1 van#438 het#1010 personeel#109"
"bediening op buiten terras#Restaurant";"1";"1";"1";"bediening op buiten terras";"V N N N";"bediening#20 op#273 buiten#19 terras#16"
"het george v hotel#unknown";"1";"1";"1";"Het George V Hotel";"R R R R";"het#1010 george#3 v#1 hotel#635"
"voor paar dagen relaxen#unknown";"1";"1";"1";"voor paar dagen relaxen";"G N N A";"voor#393 paar#27 dagen#30 relaxen#2"
"kwaliteit hotel en restaurant#Value-for-money";"1";"1";"1";"kwaliteit hotel en restaurant";"N N P N";"kwaliteit#42 hotel#635 en#1037 restaurant#45"
"een summer flavours aanbieding#unknown";"1";"1";"1";"een Summer Flavours aanbieding";"G R R N";"een#832 summer#1 flavours#2 aanbieding#2"
"thema van een kasteel#Interior/exterior";"1";"1";"1";"thema van een kasteel";"D R O N";"thema#2 van#438 een#832 kasteel#4"
"geruis van de luchtverversing#Noisiness";"1";"1";"1";"Geruis van de luchtverversing";"R R P G";"geruis#1 van#438 de#1222 luchtverversing#1"
"de service bij avondeten#Restaurant";"1";"1";"1";"de service bij avondeten";"P N N A";"de#1222 service#39 bij#193 avondeten#9"
"svetta van de trixieclub#Facilities";"1";"1";"1";"Svetta van de Trixieclub";"R R P R";"svetta#1 van#438 de#1222 trixieclub#1"
"ontbijt in het hotel#Breakfast";"1";"1";"1";"Ontbijt in het hotel";"R P G N";"ontbijt#143 in#559 het#1010 hotel#635"
"diep zwembad voor volwassenen#Swimming pool";"1";"1";"1";"diep zwembad voor volwassenen";"V G C G";"diep#3 zwembad#82 voor#393 volwassenen#9"
"het totaal · plaatje#unknown";"1";"1";"1";"het totaal · plaatje";"G G N N";"het#1010 totaal#9 ·#83 plaatje#1"
"het schoonhouden er van#Cleanliness";"1";"1";"1";"het schoonhouden er van";"G G G N";"het#1010 schoonhouden#2 er#285 van#438"
"ontbijt op zijn frans#Breakfast";"1";"1";"1";"ontbijt op zijn frans";"G N N N";"ontbijt#143 op#273 zijn#254 frans#3"
"die van het hotel#unknown";"1";"1";"1";"die van het hotel";"V R G N";"die#134 van#438 het#1010 hotel#635"
"de sauna ' s#Facilities";"1";"1";"1";"de sauna ' s";"O O O N";"de#1222 sauna#11 '#81 s#63"
"ala , houssein oxana#unknown";"1";"1";"1";"ala , houssein oxana";"N O N N";"ala#1 ,#1158 houssein#1 oxana#1"
"naar een grotere kamer#unknown";"1";"1";"1";"naar een grotere kamer";"G G G N";"naar#128 een#832 grotere#3 kamer#182"
"er op de kamer#Rooms";"1";"1";"1";"Er op de kamer";"R N O O";"er#285 op#273 de#1222 kamer#182"
"manager van het hotel#Staff";"1";"1";"1";"Manager van het hotel";"R R V N";"manager#10 van#438 het#1010 hotel#635"
"een speeltoestel voor kinderen#Facilities";"1";"1";"1";"een speeltoestel voor kinderen";"O N G N";"een#832 speeltoestel#1 voor#393 kinderen#59"
"koffie / thee faciliteiten#Facilities";"1";"1";"1";"koffie / thee faciliteiten";"V G N N";"koffie#15 /#77 thee#7 faciliteiten#13"
"general manager mr. alp#Staff";"1";"1";"1";"General Manager Mr. Alp";"R R R R";"general#1 manager#10 mr.#1 alp#1"
"animatie voor de kids.#Facilities";"1";"1";"1";"animatie voor de kids.";"N G P N";"animatie#18 voor#393 de#1222 kids.#1"
"overal in de stad#unknown";"1";"1";"1";"overal in de stad";"G P O O";"overal#17 in#559 de#1222 stad#34"
"personeel achter de receptie#Staff";"1";"1";"1";"personeel achter de receptie";"N N O O";"personeel#109 achter#18 de#1222 receptie#38"
"meiden van guest relations#Staff";"1";"1";"1";"meiden van guest relation";"G G N N";"meiden#2 van#438 guest#1 relations#1"
"de check · inn#Reservation/check-in/check-out";"1";"1";"1";"de check · inn";"O O O O";"de#1222 check#3 ·#83 inn#1"
"parking aan het hotel#unknown";"1";"1";"1";"parking aan het hotel";"N G N N";"parking#7 aan#197 het#1010 hotel#635"
"de staff · leden#Staff";"1";"1";"1";"de staff · leden";"P N G G";"de#1222 staff#5 ·#83 leden#1"
"hotel prinsen in vlijmen#unknown";"1";"1";"1";"Hotel prinsen in Vlijmen";"R N P R";"hotel#635 prinsen#2 in#559 vlijmen#2"
"shuttle dienst naar eurodisney#unknown";"1";"1";"1";"shuttle dienst naar Eurodisney";"G G N R";"shuttle#4 dienst#6 naar#128 eurodisney#7"
"koffie en thee faciliteiten#Facilities";"1";"1";"1";"Koffie en thee faciliteiten";"R P D O";"koffie#15 en#1037 thee#7 faciliteiten#13"
"vloerbedekking tegen de muren#Cleanliness";"1";"1";"1";"vloerbedekking tegen de muren";"V N P N";"vloerbedekking#5 tegen#22 de#1222 muren#4"
"lawaai van de airco#Noisiness";"1";"1";"1";"lawaai van de airco";"G R P R";"lawaai#10 van#438 de#1222 airco#17"
"dienstbaarheid van het personeel#Staff";"1";"1";"1";"dienstbaarheid van het personeel";"G N N N";"dienstbaarheid#1 van#438 het#1010 personeel#109"
"personeel aan de receptie#Staff";"1";"1";"1";"personeel aan de receptie";"O O O O";"personeel#109 aan#197 de#1222 receptie#38"
"kluis op de kamer#Facilities";"0";"2";"3";"kluis op de kamer";"N V P G";"kluis#7 op#273 de#1222 kamer#182"
"uitzicht over de stad#Location";"0";"1";"2";"uitzicht over de stad";"O P O O";"uitzicht#24 over#55 de#1222 stad#34"
"een forse toeslag berekend#Value-for-money";"0";"1";"2";"een forse toeslag berekend";"V G N N";"een#832 forse#2 toeslag#5 berekend#2"
"a la carte restaurants#Restaurant";"0";"1";"2";"a la carte restaurants";"O O O O";"a#7 la#16 carte#8 restaurants#19"
"een 3 gangen diner#Restaurant";"0";"1";"2";"een 3 gangen diner";"V O N N";"een#832 3#53 gangen#9 diner#22"
"prijs / kwaliteit verhouding#Value-for-money";"0";"1";"2";"Prijs / kwaliteit verhouding";"R V N N";"prijs#55 /#77 kwaliteit#42 verhouding#9"
"eten in het restaurant#Restaurant";"0";"1";"3";"Eten in het restaurant";"R P G N";"eten#132 in#559 het#1010 restaurant#45"
"prijs · kwaliteit verhouding#Value-for-money";"0";"1";"2";"prijs · kwaliteit verhouding";"N V N N";"prijs#55 ·#83 kwaliteit#42 verhouding#9"
"à la carte restaurants#Restaurant";"0";"1";"2";"à la Carte restaurant";"O O R N";"à#4 la#16 carte#8 restaurants#19"
"3 sauna ' s#Facilities";"0";"1";"3";"3 sauna ' s";"O N O Q";"3#53 sauna#11 '#81 s#63"
"water uit de douche#Bathroom";"0";"1";"2";"water uit de douche";"N N P N";"water#26 uit#80 de#1222 douche#31"
"het eten in het restaurant#Restaurant";"1";"2";"2";"Het eten in het restaurant";"R O P G N";"het#1010 eten#132 in#559 het#1010 restaurant#45"
"gasten die voor ons vertrokken#unknown";"1";"2";"2";"gasten die voor ons vertrokken";"N V G N V";"gasten#30 die#134 voor#393 ons#92 vertrokken#6"
"gerges , natasja of greet#Staff";"1";"1";"1";"gerges , Natasja of Greet";"V O R P R";"gerges#2 ,#1158 natasja#2 of#98 greet#1"
"een kamer in de dependance#unknown";"1";"1";"1";"een kamer in de dependance";"N N P G N";"een#832 kamer#182 in#559 de#1222 dependance#1"
"de behulpzaamheid van het personeel.we#Staff";"1";"1";"1";"de behulpzaamheid van het personeel.We";"P G G N R";"de#1222 behulpzaamheid#2 van#438 het#1010 personeel.we#1"
"de all · in formule#unknown";"1";"1";"1";"de all · in formule";"P D N P N";"de#1222 all#17 ·#83 in#559 formule#4"
"het kindergedeelte voor de allerkleinste#unknown";"1";"1";"1";"het kindergedeelte voor de allerkleinste";"N N N P D";"het#1010 kindergedeelte#1 voor#393 de#1222 allerkleinste#1"
"met het raam open slapen#unknown";"1";"1";"1";"meet het raam open slapen";"V G N G N";"met#350 het#1010 raam#13 open#15 slapen#10"
"het eten ( ontbijt )#Breakfast";"1";"1";"1";"het eten ( ontbijt )";"O O O N O";"het#1010 eten#132 (#177 ontbijt#143 )#177"
"een paar dagen weg geweest#unknown";"1";"1";"1";"een paar dagen weg geweest";"O G N N G";"een#832 paar#27 dagen#30 weg#16 geweest#36"
"de mw. die het serveerde#Staff";"1";"1";"1";"de mw. die het serveerde";"O O O O O";"de#1222 mw.#1 die#134 het#1010 serveerde#2"
"de "" gratis minibar ""#Facilities";"1";"1";"1";"De "" gratis minibar """;"R N V G N";"de#1222 ""#51 gratis#37 minibar#6 ""#51"
"het bos en met zwembad#Swimming pool";"1";"1";"1";"het bos en meet zwembad";"G N P V N";"het#1010 bos#3 en#1037 met#350 zwembad#82"
"water uit kraan / douche#Bathroom";"1";"1";"1";"water uit kraan / douche";"N N G N N";"water#26 uit#80 kraan#1 /#77 douche#31"
"schotje tussen de twee bedden#Beds";"1";"1";"1";"schotje tussen de twee bedden";"N G P G G";"schotje#1 tussen#9 de#1222 twee#20 bedden#33"
"een theater binnen en buiten#Facilities";"1";"1";"1";"een theater binnen en buiten";"V N N P V";"een#832 theater#1 binnen#24 en#1037 buiten#19"
"de kwaliteit van het eten#Restaurant";"1";"1";"1";"de kwaliteit van het eten";"O O O O O";"de#1222 kwaliteit#42 van#438 het#1010 eten#132"
"de prijs t.o.v. het gebodene#Value-for-money";"1";"1";"1";"De prijs t.o.v. het gebodene";"R V N N N";"de#1222 prijs#55 t.o.v.#1 het#1010 gebodene#1"
"de wijze waarop men omging#unknown";"1";"1";"1";"De wijze waarop man omging";"R N N N V";"de#1222 wijze#1 waarop#2 men#15 omging#1"
"personeel aan receptie en ochtendontbijt#Breakfast";"1";"1";"1";"personeel aan receptie en ochtendontbijt";"N G N P N";"personeel#109 aan#197 receptie#38 en#1037 ochtendontbijt#1"
"het zuster hotel titanic palace#unknown";"1";"1";"1";"Het zuster hotel Titanic Palace";"R N N R R";"het#1010 zuster#2 hotel#635 titanic#17 palace#3"
"het verschonen van de handdoeken#Cleanliness";"1";"1";"1";"Het verschonen van de handdoeken";"R O O O O";"het#1010 verschonen#1 van#438 de#1222 handdoeken#26"
"de indeling van het hotel#Interior/exterior";"1";"1";"1";"De indeling van het hotel";"R V G N N";"de#1222 indeling#2 van#438 het#1010 hotel#635"
"hygiene in kamer en badkamer#Bathroom";"1";"1";"1";"hygiene in kamer en badkamer";"N P N P N";"hygiene#1 in#559 kamer#182 en#1037 badkamer#49"
"gamehal met autoracen of schieten#Facilities";"1";"1";"1";"gamehal meet autoracen of schieten";"N V N P N";"gamehal#1 met#350 autoracen#1 of#98 schieten#1"
"de drukte van de stad#unknown";"1";"1";"1";"de drukte van de stad";"P G R P G";"de#1222 drukte#3 van#438 de#1222 stad#34"
"de kluisjes op de kamer#Facilities";"1";"1";"1";"De kluisjes op de kamer";"R V V O O";"de#1222 kluisjes#3 op#273 de#1222 kamer#182"
"de zuidkant van de kamers#Rooms";"1";"1";"1";"de zuidkant van de kamers";"P G R P N";"de#1222 zuidkant#1 van#438 de#1222 kamers#143"
"het verblijf in het hotel#unknown";"1";"1";"1";"het verblijf in het hotel";"N N P N N";"het#1010 verblijf#27 in#559 het#1010 hotel#635"
"kop cappucino / warme choco#Value-for-money";"1";"1";"1";"Kop cappucino / warme choco";"R N N V N";"kop#1 cappucino#3 /#77 warme#6 choco#1"
"de straat naar het hotel#unknown";"1";"1";"1";"De straat naar het hotel";"R G N N N";"de#1222 straat#13 naar#128 het#1010 hotel#635"
"8 bakken voor 500 mensen#unknown";"1";"1";"1";"8 bakken voor 500 mensen";"O G N O N";"8#8 bakken#1 voor#393 500#3 mensen#35"
"ahmed hegazy met zijn mensen#Staff";"1";"1";"1";"Ahmed Hegazy meet zijn mensen";"R R V G G";"ahmed#4 hegazy#1 met#350 zijn#254 mensen#35"
"het oude centrum van albufiera#Location";"1";"1";"1";"Het oude centrum van Albufiera";"R V G R R";"het#1010 oude#19 centrum#40 van#438 albufiera#1"
"de faciliteiten voor de kinderen#Facilities";"1";"1";"1";"de faciliteiten voor de kinderen";"O O O O O";"de#1222 faciliteiten#13 voor#393 de#1222 kinderen#59"
"het animatieteam van thomascook travel#unknown";"1";"1";"1";"Het animatieteam van ThomasCook Travel";"R N N R R";"het#1010 animatieteam#6 van#438 thomascook#1 travel#1"
"de muziek in de lobie#unknown";"1";"1";"1";"de muziek in de lobie";"O O O O O";"de#1222 muziek#9 in#559 de#1222 lobie#1"
"sauna en / of zwembad#Facilities";"1";"1";"1";"Sauna en / of zwembad";"R P O P G";"sauna#11 en#1037 /#77 of#98 zwembad#82"
"de zwem en ontspannings faciliteiten#Facilities";"1";"1";"1";"De zwem en ontspannings faciliteiten";"R N P N G";"de#1222 zwem#1 en#1037 ontspannings#1 faciliteiten#13"
"de samenstelling van de gasten#unknown";"1";"1";"1";"De samenstelling van de gasten";"R V R O O";"de#1222 samenstelling#1 van#438 de#1222 gasten#30"
"de prijzen in het hotel#unknown";"1";"1";"1";"de prijzen in het hotel";"P N P G N";"de#1222 prijzen#7 in#559 het#1010 hotel#635"
"kamers ( incl. badkamer )#Rooms";"1";"1";"1";"kamers ( incl. badkamer )";"N O V N O";"kamers#143 (#177 incl.#6 badkamer#49 )#177"
"het merendeel van de gasten#unknown";"1";"1";"1";"het merendeel van de gasten";"G N R P G";"het#1010 merendeel#1 van#438 de#1222 gasten#30"
"van de "" russen ""#unknown";"1";"1";"1";"Van de "" russen """;"R P G G G";"van#438 de#1222 ""#51 russen#13 ""#51"
"water en frisdrank met koelkast#unknown";"1";"1";"1";"water en frisdrank meet koelkast";"N P G V N";"water#26 en#1037 frisdrank#2 met#350 koelkast#9"
"een ander typisch duits gerecht#Restaurant";"1";"1";"1";"een ander typisch duits gerecht";"G C G N N";"een#832 ander#10 typisch#4 duits#4 gerecht#3"
"elk hotel op het resort#unknown";"1";"1";"1";"elk hotel op het resort";"N N V N N";"elk#7 hotel#635 op#273 het#1010 resort#19"
"parkeergarage qpark onder het hotel#Car parking";"1";"1";"1";"Parkeergarage Qpark onder het hotel";"R R P G N";"parkeergarage#2 qpark#1 onder#13 het#1010 hotel#635"
"het gordijn bij het stapelbed#Beds";"1";"1";"1";"het gordijn bij het stapelbed";"G G N N V";"het#1010 gordijn#2 bij#193 het#1010 stapelbed#4"
"de recreatie bij het zwembad#Swimming pool";"1";"1";"1";"De recreatie bij het zwembad";"R N N G G";"de#1222 recreatie#1 bij#193 het#1010 zwembad#82"
"de ( standaard ) kamer#Rooms";"1";"1";"1";"De ( standaard ) kamer";"R O N O N";"de#1222 (#177 standaard#3 )#177 kamer#182"
"de rest van het hotel#unknown";"1";"1";"1";"De rest van het hotel";"R V R G N";"de#1222 rest#14 van#438 het#1010 hotel#635"
"de ontvangst bij aan komst#Reservation/check-in/check-out";"1";"1";"1";"De ontvangst bij aan komst";"R P G G N";"de#1222 ontvangst#8 bij#193 aan#197 komst#1"
"de à la carte restaurants#Restaurant";"1";"1";"1";"De à la carte restaurants";"R O O O O";"de#1222 à#4 la#16 carte#8 restaurants#19"
"de rest van het personeel#Staff";"1";"1";"1";"de rest van het personeel";"P N V G N";"de#1222 rest#14 van#438 het#1010 personeel#109"
"de prijs / kwaliteit verhouding#Value-for-money";"1";"1";"1";"De prijs / kwaliteit verhouding";"R V G N V";"de#1222 prijs#55 /#77 kwaliteit#42 verhouding#9"
"een snackbar aan het strand#Facilities";"1";"1";"1";"een snackbar aan het strand";"V N N N G";"een#832 snackbar#1 aan#197 het#1010 strand#38"
