"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"estación de sants#Location";"1";"1";"1";"estación de sants";"N P N";"estación#21 de#1387 sants#2"
"el aire libre#unknown";"1";"1";"1";"el aire libre";"N N N";"el#1001 aire#22 libre#8"
"tabla para planchar#Facilities";"1";"1";"1";"tabla para planchar";"N N N";"tabla#4 para#378 planchar#2"
"jardín de lirios#Interior/exterior";"1";"1";"1";"jardín de lirios";"G P N";"jardín#3 de#1387 lirios#1"
"todas las facilidades#Facilities";"1";"1";"1";"todas las facilidades";"N A V";"todas#28 las#355 facilidades#4"
"aeropuerto de linate#Location";"1";"1";"1";"Aeropuerto de Linate";"R O R";"aeropuerto#12 de#1387 linate#1"
"linea de autobus#Transportation";"1";"1";"1";"linea de autobus";"O O O";"linea#10 de#1387 autobus#6"
"el < spa#Facilities";"1";"1";"1";"el < SPA";"N O R";"el#1001 <#1 spa#67"
"una charla histórica#Facilities";"1";"1";"1";"una charla histórica";"G N N";"una#277 charla#1 histórica#1"
"limpieza y desayuno#Breakfast";"1";"1";"1";"limpieza y desayuno";"N G N";"limpieza#41 y#1185 desayuno#100"
"zonas de aparcamiento#Car parking";"1";"1";"1";"zonas de aparcamiento";"N P N";"zonas#10 de#1387 aparcamiento#6"
"locales de ocio#Location";"1";"1";"1";"locale de ocio";"N P N";"locales#1 de#1387 ocio#7"
"tipo de clientela#unknown";"1";"1";"1";"Tipo de clientela";"R O O";"tipo#20 de#1387 clientela#5"
"zona de playa#Location";"1";"1";"1";"zona de playa";"O O O";"zona#73 de#1387 playa#79"
"todas las mesas#Restaurant";"1";"1";"1";"todas las mesa";"N V N";"todas#28 las#355 mesas#5"
"nada del exterior#Noisiness";"1";"1";"1";"nada del exterior";"O O O";"nada#60 del#362 exterior#6"
"línea de metro#Transportation";"1";"1";"1";"línea de metro";"N O O";"línea#8 de#1387 metro#55"
"un restaurante buffet#Restaurant";"1";"1";"1";"un restaurante buffet";"G N N";"un#503 restaurante#22 buffet#31"
"la television satelite#Facilities";"1";"1";"1";"La television satelite";"R N N";"la#1114 television#3 satelite#2"
"el mismo ascensor#Facilities";"1";"1";"1";"el mismo ascensor";"O O O";"el#1001 mismo#18 ascensor#4"
"metro de roma#Transportation";"1";"1";"1";"metro de Roma";"N P R";"metro#55 de#1387 roma#10"
"carta de almohadas#Facilities";"1";"1";"1";"carta de almohadas";"O O A";"carta#3 de#1387 almohadas#8"
"café e infusión#Facilities";"1";"1";"1";"café e infusión";"N D N";"café#6 e#18 infusión#1"
"centro de florencia#Location";"1";"1";"1";"centro de florencia";"O O O";"centro#95 de#1387 florencia#5"
"hotel senator barcelona#unknown";"1";"1";"1";"hotel Senator Barcelona";"N R R";"hotel#647 senator#24 barcelona#32"
"servicio de cafe#Facilities";"1";"1";"1";"servicio de cafe";"O O O";"servicio#85 de#1387 cafe#3"
"acceso al complejo#unknown";"1";"1";"1";"acceso al Complejo";"N G R";"acceso#21 al#171 complejo#10"
"empleados del hotel#Staff";"1";"1";"1";"empleados del hotel";"N G N";"empleados#5 del#362 hotel#647"
"servicio de fax#Facilities";"1";"1";"1";"servicio de fax";"O O N";"servicio#85 de#1387 fax#1"
"servicio red level#unknown";"1";"1";"1";"Servicio Red Level";"R R R";"servicio#85 red#1 level#1"
"un parking vigilado#Car parking";"1";"1";"1";"un parking vigilado";"G N V";"un#503 parking#14 vigilado#1"
"supervisor de mozos#Staff";"1";"1";"1";"supervisor de mozos";"N P N";"supervisor#1 de#1387 mozos#2"
"esas 4 estrellas#unknown";"1";"1";"1";"esas 4 estrellas";"N O N";"esas#3 4#24 estrellas#31"
"la linea 22#Transportation";"1";"1";"1";"la linea 22";"O O O";"la#1114 linea#10 22#2"
"multitud de comercios#Location";"1";"1";"1";"multitud de comercios";"G P N";"multitud#3 de#1387 comercios#2"
"en las paredes#unknown";"1";"1";"1";"en las paredes";"O O N";"en#860 las#355 paredes#2"
"nuestra estancia allí#unknown";"1";"1";"1";"Nuestra estancia allí";"R N A";"nuestra#25 estancia#63 allí#12"
"calidad de servicio#Staff";"1";"1";"1";"calidad de servicio";"G P N";"calidad#74 de#1387 servicio#85"
"decameron de panamá#unknown";"1";"1";"1";"Decameron de Panamá";"R P R";"decameron#1 de#1387 panamá#1"
"conexión a internet#Internet";"1";"1";"1";"conexión a internet";"O D N";"conexión#6 a#550 internet#11"
"lugares para desayunar#Location";"1";"1";"1";"lugares para desayunar";"N N N";"lugares#12 para#378 desayunar#6"
"toma de agua#Facilities";"1";"1";"1";"toma de agua";"N O O";"toma#1 de#1387 agua#27"
"sala de fitness#Facilities";"1";"1";"1";"sala de fitness";"N P N";"sala#6 de#1387 fitness#2"
"hotel de madrid#unknown";"1";"1";"1";"hotel de Madrid";"O O R";"hotel#647 de#1387 madrid#100"
"zona de spa#Facilities";"1";"1";"1";"zona de SPA";"O O R";"zona#73 de#1387 spa#67"
"el nuevo desayuno#Breakfast";"1";"1";"1";"El nuevo desayuno";"R O O";"el#1001 nuevo#13 desayuno#100"
"los de recepción#Staff";"1";"1";"1";"Los de recepción";"R P G";"los#274 de#1387 recepción#47"
"calidad / precico#Value-for-money";"1";"1";"1";"calidad / precico";"N N G";"calidad#74 /#22 precico#1"
"alojarse en ellos#unknown";"1";"1";"1";"alojarse en ellos";"A O O";"alojarse#2 en#860 ellos#6"
"menú para celiacos#Restaurant";"1";"1";"1";"Menú para celiacos";"R N N";"menú#1 para#378 celiacos#2"
"centro de zaragoza#Location";"1";"1";"1";"centro de Zaragoza";"O O R";"centro#95 de#1387 zaragoza#2"
"conbinaciones de autobus#Transportation";"1";"1";"1";"conbinaciones de autobus";"V P N";"conbinaciones#1 de#1387 autobus#6"
"tabla de planchar#Facilities";"1";"1";"1";"tabla de planchar";"N P N";"tabla#4 de#1387 planchar#2"
"centro de peñiscola#Location";"1";"1";"1";"centro de Peñiscola";"N P R";"centro#95 de#1387 peñiscola#1"
"sitio para descansar#unknown";"1";"1";"1";"sitio para descansar";"N N N";"sitio#18 para#378 descansar#15"
"suficiente para todos#unknown";"1";"1";"1";"suficiente para todos";"G N N";"suficiente#10 para#378 todos#66"
"bares de tapas#Location";"1";"1";"1";"bares de tapa";"N P N";"bares#17 de#1387 tapas#4"
"películas en dvd#Facilities";"1";"1";"1";"películas en dvd";"O O O";"películas#1 en#860 dvd#1"
"mogollon de reclamaciones#Reservation/check-in/check-out";"1";"1";"1";"mogollon de reclamaciones";"N P N";"mogollon#1 de#1387 reclamaciones#2"
"club de niños#Facilities";"1";"1";"1";"club de niños";"N P N";"club#7 de#1387 niños#25"
"perros de compañia#unknown";"1";"1";"1";"perros de compañia";"N P N";"perros#1 de#1387 compañia#3"
"la atención personal#Staff";"1";"1";"1";"la atención personal";"D G G";"la#1114 atención#27 personal#135"
"servicios del hotel#Facilities";"1";"1";"1";"servicios del hotel";"O O N";"servicios#23 del#362 hotel#647"
"jardines / paisajes#Location";"1";"1";"1";"jardines / paisajes";"N V N";"jardines#6 /#22 paisajes#1"
"máquinas de autoservicio#Facilities";"1";"1";"1";"máquinas de autoservicio";"N P N";"máquinas#1 de#1387 autoservicio#1"
"pequeñas frutas tropicales#Breakfast";"1";"1";"1";"pequeñas frutas tropicales";"N N N";"pequeñas#13 frutas#5 tropicales#1"
"el camping pola#unknown";"1";"1";"1";"El camp Pola";"R V R";"el#1001 camping#14 pola#1"
"pueblo de encamp#Location";"1";"1";"1";"pueblo de Encamp";"O O R";"pueblo#8 de#1387 encamp#2"
"el del hotel#unknown";"1";"1";"1";"el del hotel";"N N N";"el#1001 del#362 hotel#647"
"bocas de metro#Location";"1";"1";"1";"bocas de metro";"V P N";"bocas#1 de#1387 metro#55"
"las malas opiniones#unknown";"1";"1";"1";"las malas opiniones";"O O O";"las#355 malas#2 opiniones#2"
"de sevilla capital#Location";"1";"1";"1";"de Sevilla capital";"P R N";"de#1387 sevilla#6 capital#3"
"desplazamientos en coche#Transportation";"1";"1";"1";"desplazamientos en coche";"O O O";"desplazamientos#2 en#860 coche#19"
"verlo todo eso#unknown";"1";"1";"1";"verlo todo eso";"O O O";"verlo#1 todo#193 eso#22"
"indicaciones y consejos#unknown";"1";"1";"1";"indicaciones y consejos";"N G N";"indicaciones#1 y#1185 consejos#3"
"algo de ruido#Noisiness";"1";"1";"1";"algo de ruido";"A O O";"algo#50 de#1387 ruido#16"
"canchas de tenis#Facilities";"1";"1";"1";"canchas de tenis";"V P N";"canchas#1 de#1387 tenis#1"
"donde tomar algo#Location";"1";"1";"1";"donde tomar algo";"N N A";"donde#38 tomar#5 algo#50"
"amplitud de menu#unknown";"1";"1";"1";"amplitud de menu";"O O O";"amplitud#4 de#1387 menu#1"
"nada de beber#unknown";"1";"1";"1";"nada de beber";"V P N";"nada#60 de#1387 beber#1"
"zona de masajes#Facilities";"1";"1";"1";"zona de masajes";"O O O";"zona#73 de#1387 masajes#2"
"la habitación doble#Rooms";"1";"1";"1";"La habitación doble";"R V G";"la#1114 habitación#119 doble#3"
"demasiados inmigrantes peligrosos#unknown";"1";"1";"1";"demasiados inmigrantes peligrosos";"N V N";"demasiados#1 inmigrantes#1 peligrosos#2"
"carritos para traslados#Facilities";"1";"1";"1";"carritos para traslados";"O O N";"carritos#1 para#378 traslados#1"
"parque del retiro#Location";"1";"1";"1";"parque del Retiro";"O O R";"parque#5 del#362 retiro#1"
"el bus turístico#Transportation";"1";"1";"1";"el bus Turístico";"N N R";"el#1001 bus#5 turístico#3"
"un estupendo jacuzzi#Facilities";"1";"1";"1";"un estupendo jacuzzi";"G N N";"un#503 estupendo#16 jacuzzi#8"
"recepción 24 horas#Reservation/check-in/check-out";"1";"1";"1";"recepción 24 horas";"N O N";"recepción#47 24#3 horas#9"
"del transporte público#Transportation";"1";"1";"1";"del transporte público";"O O O";"del#362 transporte#11 público#7"
"se siente uno#unknown";"1";"1";"1";"se siente uno";"O O O";"se#195 siente#2 uno#22"
"algo donde elegir#unknown";"1";"1";"1";"algo donde elegir";"P G N";"algo#50 donde#38 elegir#10"
"zona de ocio#Facilities";"1";"1";"1";"zona de ocio";"O O O";"zona#73 de#1387 ocio#7"
"cadena be live#unknown";"1";"1";"1";"cadena be live";"N V G";"cadena#26 be#1 live#1"
"parada de autobuses#Location";"1";"1";"1";"parada de autobuses";"N P N";"parada#30 de#1387 autobuses#11"
"vacaciones de relax#unknown";"1";"1";"1";"vacaciones de relax";"N P G";"vacaciones#28 de#1387 relax#18"
"a todos lados#Location";"1";"1";"1";"a todos lados";"D N N";"a#550 todos#66 lados#1"
"metro de cuzco#Location";"1";"1";"1";"metro de Cuzco";"O O R";"metro#55 de#1387 cuzco#1"
"bares para desyunar#unknown";"1";"1";"1";"bare para desyunar";"V G N";"bares#17 para#378 desyunar#1"
"muchos del personal#Staff";"1";"1";"1";"muchos del personal";"N D G";"muchos#17 del#362 personal#135"
"servicio de limpieza#Cleanliness";"1";"1";"1";"servicio de limpieza";"O O O";"servicio#85 de#1387 limpieza#41"
"limpieza de habitaciones#Cleanliness";"1";"1";"1";"limpieza de habitaciones";"N P N";"limpieza#41 de#1387 habitaciones#142"
"vistas de madrid#Interior/exterior";"1";"1";"1";"vista de Madrid";"N P R";"vistas#39 de#1387 madrid#100"
"una visita guiada#Facilities";"1";"1";"1";"una visita guiada";"G N N";"una#277 visita#8 guiada#1"
"relacion calidad precio.el#Value-for-money";"1";"1";"1";"relacion calidad precio.el";"O O O";"relacion#12 calidad#74 precio.el#1"
"capacidad de resolucion#Staff";"1";"1";"1";"capacidad de resolucion";"N P N";"capacidad#2 de#1387 resolucion#1"
"cesta de frutas#Facilities";"1";"1";"1";"cesta de frutas";"N P N";"cesta#1 de#1387 frutas#5"
"parada autobuses interurbanos#Location";"1";"1";"1";"parada autobuses interurbanos";"O N N";"parada#30 autobuses#11 interurbanos#1"
"un poligono industrial#Location";"1";"1";"1";"un poligono industrial";"G N G";"un#503 poligono#2 industrial#1"
"ver el barça#unknown";"1";"1";"1";"ver el barça";"A N N";"ver#42 el#1001 barça#4"
"linea de autobuses#Transportation";"1";"1";"1";"linea de autobuses";"N P N";"linea#10 de#1387 autobuses#11"
"una habitacion estandar#Rooms";"1";"1";"1";"una habitacion estandar";"G N N";"una#277 habitacion#32 estandar#1"
"centro de madrid#Location";"0";"5";"21";"centro de Madrid";"N P R";"centro#95 de#1387 madrid#100"
"del camp nou#Location";"0";"5";"8";"del Camp Nou";"O R R";"del#362 camp#16 nou#15"
"equipo de música#Facilities";"0";"4";"6";"equipo de música";"O O O";"equipo#9 de#1387 música#7"
"relación calidad precio#Value-for-money";"0";"4";"5";"relación calidad precio";"V G N";"relación#18 calidad#74 precio#79"
"puerta del sol#Location";"0";"4";"9";"puerta del sol";"R O R";"puerta#25 del#362 sol#20"
"plaza de españa#Location";"0";"4";"5";"plaza de españa";"O O O";"plaza#29 de#1387 españa#11"
"en el hotel#unknown";"0";"3";"31";"en el hotel";"P N N";"en#860 el#1001 hotel#647"
"parada de metro#Location";"0";"3";"13";"parada de metro";"O O O";"parada#30 de#1387 metro#55"
"el aire acondicionado#Facilities";"0";"3";"4";"el aire acondicionado";"N N P";"el#1001 aire#22 acondicionado#17"
"hotel en madrid#unknown";"0";"3";"10";"hotel en Madrid";"N P R";"hotel#647 en#860 madrid#100"
"cuarto de baño#Bathroom";"0";"3";"4";"cuarto de baño";"N P N";"cuarto#8 de#1387 baño#47"
"todo el personal#Staff";"0";"3";"8";"todo el personal";"N N G";"todo#193 el#1001 personal#135"
"gran vía madrileña#Location";"0";"2";"4";"gran Vía madrileña";"O R N";"gran#85 vía#21 madrileña#4"
"todo lo necesario#unknown";"0";"2";"4";"todo lo necesario";"P V G";"todo#193 lo#309 necesario#10"
"un centro comercial#Location";"0";"2";"3";"un centro comercial";"G N G";"un#503 centro#95 comercial#6"
"aparcar el coche#Car parking";"0";"2";"3";"aparcar el coche";"N N N";"aparcar#7 el#1001 coche#19"
"conocer la ciudad#unknown";"0";"2";"4";"conocer la ciudad";"O O O";"conocer#20 la#1114 ciudad#64"
"atención del personal#Staff";"0";"2";"6";"atención del personal";"N D N";"atención#27 del#362 personal#135"
"la gran vía#Location";"0";"2";"10";"la Gran Vía";"O R R";"la#1114 gran#85 vía#21"
"el buffet libre#Restaurant";"0";"2";"3";"el buffet libre";"N N N";"el#1001 buffet#31 libre#8"
"variedad de comida#Restaurant";"0";"2";"3";"variedad de comida";"N O O";"variedad#31 de#1387 comida#51"
"fin de semana#unknown";"0";"2";"27";"fin de semana";"N P N";"fin#35 de#1387 semana#42"
"las zonas comunes#Interior/exterior";"0";"2";"3";"las zonas comunes";"O O N";"las#355 zonas#10 comunes#7"
"obras de teatro#Location";"0";"2";"3";"obras de teatro";"N P N";"obras#3 de#1387 teatro#7"
"calidad / precio#Value-for-money";"0";"2";"6";"calidad / precio";"O V G";"calidad#74 /#22 precio#79"
"trato del personal#Staff";"0";"2";"13";"trato del personal";"N O G";"trato#60 del#362 personal#135"
"hotel de ciudad#unknown";"0";"2";"6";"hotel de ciudad";"N O O";"hotel#647 de#1387 ciudad#64"
"estación de trenes#Location";"0";"1";"2";"estación de trenes";"O O N";"estación#21 de#1387 trenes#5"
"todas las comodidades#Facilities";"0";"1";"8";"todas las comodidades";"N V N";"todas#28 las#355 comodidades#15"
"ir de compras#unknown";"0";"1";"3";"ir de compras";"Q O O";"ir#51 de#1387 compras#9"
"estacion de metro#Location";"0";"1";"2";"estacion de metro";"N P G";"estacion#8 de#1387 metro#55"
"botella de cava#Restaurant";"0";"1";"5";"botella de cava";"N P G";"botella#6 de#1387 cava#6"
"base de operaciones#unknown";"0";"1";"2";"base de operaciones";"N P N";"base#5 de#1387 operaciones#2"
"desayuno tipo buffet#Breakfast";"0";"1";"2";"desayuno tipo buffet";"N N N";"desayuno#100 tipo#20 buffet#31"
"nada de nada#unknown";"0";"1";"4";"nada de nada";"O O O";"nada#60 de#1387 nada#60"
"el minibar ,#Facilities";"0";"1";"2";"el minibar ,";"N N O";"el#1001 minibar#29 ,#1822"
"base de operaciones#Location";"0";"1";"2";"base de operaciones";"N P N";"base#5 de#1387 operaciones#2"
"los espacios comunes#Facilities";"0";"1";"2";"Los espacios comunes";"R N V";"los#274 espacios#3 comunes#7"
"centro de barcelona#Location";"0";"1";"2";"centro de Barcelona";"O O R";"centro#95 de#1387 barcelona#32"
"caja fuerte gratis#Facilities";"0";"1";"3";"caja fuerte gratis";"N N V";"caja#16 fuerte#14 gratis#24"
"el mini bar#Facilities";"0";"1";"2";"el mini bar";"V G N";"el#1001 mini#8 bar#21"
"todos los aspectos#unknown";"0";"1";"3";"todos los aspectos";"O O O";"todos#66 los#274 aspectos#4"
"mini bar gratuito#Facilities";"0";"1";"4";"mini bar gratuito";"G N N";"mini#8 bar#21 gratuito#28"
"los servicios prestados#Facilities";"0";"1";"2";"los servicios prestados";"N N V";"los#274 servicios#23 prestados#2"
"acceder al centro#Location";"0";"1";"2";"acceder al centro";"N G N";"acceder#6 al#171 centro#95"
"camas de 1,05#unknown";"0";"1";"2";"Camas de 1,05";"R P O";"camas#26 de#1387 1,05#4"
"punto de partida#unknown";"0";"1";"3";"punto de partida";"O O O";"punto#9 de#1387 partida#4"
"check · out#Reservation/check-in/check-out";"0";"1";"2";"check · out";"N N P";"check#9 ·#45 out#6"
"equipo de animación#Staff";"0";"1";"2";"equipo de animación";"N P N";"equipo#9 de#1387 animación#7"
"caja de seguridad#Facilities";"0";"1";"2";"caja de seguridad";"O O O";"caja#16 de#1387 seguridad#6"
"los espacios comunes#Interior/exterior";"0";"1";"2";"Los espacios comunes";"R N V";"los#274 espacios#3 comunes#7"
"del nou camp#Location";"0";"1";"2";"del Nou Camp";"O R R";"del#362 nou#15 camp#16"
"toda la variedad#unknown";"0";"1";"2";"toda la variedad";"N D N";"toda#14 la#1114 variedad#31"
"todas las necesidades#Facilities";"0";"1";"3";"todas las necesidades";"N V N";"todas#28 las#355 necesidades#3"
"de nuestra estancia#unknown";"0";"1";"4";"de nuestra estancia";"O O O";"de#1387 nuestra#25 estancia#63"
"el sector sombrillas#Facilities";"0";"1";"2";"el sector sombrillas";"N N A";"el#1001 sector#7 sombrillas#3"
"sector para niños#Interior/exterior";"0";"1";"2";"sector para niños";"N N N";"sector#7 para#378 niños#25"
"corazón de madrid#Location";"0";"1";"4";"corazón de Madrid";"G P R";"corazón#4 de#1387 madrid#100"
"una pequeña cafetera#Facilities";"0";"1";"2";"una pequeña cafetera";"G N N";"una#277 pequeña#15 cafetera#14"
"check · in#Reservation/check-in/check-out";"0";"1";"5";"Check · in";"R N P";"check#9 ·#45 in#5"
"al camp nou#Location";"0";"1";"3";"al Camp Nou";"G R R";"al#171 camp#16 nou#15"
"variedad de comidas#Restaurant";"0";"1";"2";"variedad de comidas";"O O O";"variedad#31 de#1387 comidas#9"
"de las instalaciones#Interior/exterior";"0";"1";"3";"de las instalaciones";"P G N";"de#1387 las#355 instalaciones#42"
"todas las habitaciones#unknown";"0";"1";"2";"Todas las habitaciones";"R V N";"todas#28 las#355 habitaciones#142"
"linea de playa#unknown";"0";"1";"4";"linea de playa";"N P N";"linea#10 de#1387 playa#79"
"los restaurantes temáticos#Restaurant";"0";"1";"2";"Los restaurantes temáticos";"R V N";"los#274 restaurantes#32 temáticos#5"
"atencion al cliente#Staff";"0";"1";"2";"atencion al cliente";"N G N";"atencion#10 al#171 cliente#18"
"todos los servicios#unknown";"0";"1";"3";"todos los servicios";"N V N";"todos#66 los#274 servicios#23"
"cafetera y minibar#Facilities";"0";"1";"2";"cafetera y minibar";"N G N";"cafetera#14 y#1185 minibar#29"
"para conocer madrid#unknown";"0";"1";"4";"para conocer madrid";"O O O";"para#378 conocer#20 madrid#100"
"botella de cava#Facilities";"0";"1";"5";"botella de cava";"N P G";"botella#6 de#1387 cava#6"
"el sector sombrillas#unknown";"0";"1";"2";"el sector sombrillas";"N N A";"el#1001 sector#7 sombrillas#3"
"todo el hotel#unknown";"0";"1";"7";"todo el hotel";"N N N";"todo#193 el#1001 hotel#647"
"un mc donal#Location";"0";"1";"2";"un Mc donal";"G R G";"un#503 mc#2 donal#2"
"situación del hotel#unknown";"0";"1";"3";"situación del hotel";"N N N";"situación#24 del#362 hotel#647"
"sector para niños#Facilities";"0";"1";"2";"sector para niños";"N N N";"sector#7 para#378 niños#25"
"estaciones de metro#Location";"0";"1";"2";"estaciones de Metro";"N P R";"estaciones#3 de#1387 metro#55"
"el centro madrid#Location";"0";"1";"2";"el centro Madrid";"O O R";"el#1001 centro#95 madrid#100"
"relación calidad · precio#Value-for-money";"1";"7";"7";"relación calidad · precio";"V G N V";"relación#18 calidad#74 ·#45 precio#79"
"la estación de tren#Location";"1";"5";"5";"la estación de tren";"O O O O";"la#1114 estación#21 de#1387 tren#8"
"un hotel de ciudad#unknown";"1";"4";"4";"un hotel de ciudad";"G N P G";"un#503 hotel#647 de#1387 ciudad#64"
"la plaza del sol#Location";"1";"3";"3";"la Plaza del Sol";"O R O R";"la#1114 plaza#29 del#362 sol#20"
"el servicio de habitaciones#Staff";"1";"3";"3";"El servicio de habitaciones";"R N P N";"el#1001 servicio#85 de#1387 habitaciones#142"
"la estación de termini#Location";"1";"3";"3";"la estación de Termini";"O O O R";"la#1114 estación#21 de#1387 termini#3"
"la estación del ave#Location";"1";"3";"3";"la estación del AVE";"D N O O";"la#1114 estación#21 del#362 ave#3"
"el personal de recepcion#Staff";"1";"2";"2";"el personal de recepcion";"N G P N";"el#1001 personal#135 de#1387 recepcion#7"
"la fontana di trevi#Location";"1";"2";"2";"la fontana di trevi";"D N O O";"la#1114 fontana#2 di#2 trevi#2"
"el personal de recepción#Staff";"1";"2";"2";"el personal de recepción";"N G P G";"el#1001 personal#135 de#1387 recepción#47"
"el museo del prado#Location";"1";"2";"2";"el museo del prado";"V N O O";"el#1001 museo#3 del#362 prado#2"
"el servicio de playa#Facilities";"1";"2";"2";"el servicio de playa";"N O P N";"el#1001 servicio#85 de#1387 playa#79"
"una boca de metro#Location";"1";"2";"2";"una boca de metro";"G N P N";"una#277 boca#2 de#1387 metro#55"
"la estacion de trenes#Location";"1";"2";"2";"la estacion de trenes";"R N P N";"la#1114 estacion#8 de#1387 trenes#5"
"el bufet del desayuno#Breakfast";"1";"2";"2";"el bufet del desayuno";"R N O O";"el#1001 bufet#7 del#362 desayuno#100"
"dos camas de 1'35#Beds";"1";"2";"2";"dos camas de 1'35";"N N P O";"dos#45 camas#26 de#1387 1'35#2"
"la plaza de callao#Location";"1";"2";"2";"la plaza de callao";"O O O O";"la#1114 plaza#29 de#1387 callao#2"
"la calidad del desayuno#Breakfast";"1";"2";"2";"La calidad del desayuno";"R V G N";"la#1114 calidad#74 del#362 desayuno#100"
"cada una de ellas#unknown";"1";"1";"1";"cada una de ellas";"V G P N";"cada#10 una#277 de#1387 ellas#4"
"la puerta de acceso#Interior/exterior";"1";"1";"1";"la puerta de acceso";"O O O O";"la#1114 puerta#25 de#1387 acceso#21"
"la gestión del hotel#Staff";"1";"1";"1";"la gestión del hotel";"D G N N";"la#1114 gestión#2 del#362 hotel#647"
"la azotea del hotel#Interior/exterior";"1";"1";"1";"la azotea del hotel";"O O O N";"la#1114 azotea#14 del#362 hotel#647"
"las afueras del hotel#Interior/exterior";"1";"1";"1";"Las afueras del hotel";"R P G N";"las#355 afueras#2 del#362 hotel#647"
"la oficina de europcar#Facilities";"1";"1";"1";"la oficina de europcar";"O O O O";"la#1114 oficina#1 de#1387 europcar#1"
"la plaza del duomo#Location";"1";"1";"1";"la plaza del duomo";"O O O N";"la#1114 plaza#29 del#362 duomo#6"
"varios lugares para salir#Location";"1";"1";"1";"varios lugares para salir";"N N N N";"varios#10 lugares#12 para#378 salir#10"
"sitios para tomar algo#Location";"1";"1";"1";"sitios para tomar algo";"N G N N";"sitios#6 para#378 tomar#5 algo#50"
"la estación de atocha#Location";"1";"1";"1";"la estación de atocha";"O O O O";"la#1114 estación#21 de#1387 atocha#2"
"un servicio de shuttle#Transportation";"1";"1";"1";"un servicio de shuttle";"G N P G";"un#503 servicio#85 de#1387 shuttle#1"
"opcion calidad · precio#unknown";"1";"1";"1";"opcion calidad · precio";"N O V G";"opcion#2 calidad#74 ·#45 precio#79"
"varias entradas a espectáculos#unknown";"1";"1";"1";"varias entradas a espectáculos";"N P D N";"varias#11 entradas#4 a#550 espectáculos#7"
"hotel paris de encamp#Location";"1";"1";"1";"Hotel Paris de Encamp";"R R P R";"hotel#647 paris#4 de#1387 encamp#2"
"las playas del duque#Location";"1";"1";"1";"las playas del duque";"O O O O";"las#355 playas#1 del#362 duque#1"
"cementerio père · lachaise#Location";"1";"1";"1";"cementerio père · lachaise";"O O O O";"cementerio#1 père#1 ·#45 lachaise#1"
"la playa de gandia#Location";"1";"1";"1";"la playa de gandia";"D N P N";"la#1114 playa#79 de#1387 gandia#1"
"para ver el futbol#unknown";"1";"1";"1";"para ver el futbol";"O A N N";"para#378 ver#42 el#1001 futbol#5"
"de los mas significativos#unknown";"1";"1";"1";"de los mas significativos";"P N V N";"de#1387 los#274 mas#57 significativos#1"
"una parada de autobús#Location";"1";"1";"1";"una parada de autobús";"G N P N";"una#277 parada#30 de#1387 autobús#7"
"estar en ese hotel.#unknown";"1";"1";"1";"estar en ese hotel.";"N P G N";"estar#20 en#860 ese#11 hotel.#4"
"el centro de pisa#Location";"1";"1";"1";"el centro de Pisa";"N N O R";"el#1001 centro#95 de#1387 pisa#5"
"ninguno de los dos#Facilities";"1";"1";"1";"ninguno de los dos";"O O O O";"ninguno#1 de#1387 los#274 dos#45"
"una bañera para bebés#Bathroom";"1";"1";"1";"una bañera para bebés";"G N N N";"una#277 bañera#7 para#378 bebés#1"
"el encargado del buffet#Staff";"1";"1";"1";"el encargado del buffet";"N O V N";"el#1001 encargado#1 del#362 buffet#31"
"el servicio de aire#Facilities";"1";"1";"1";"el servicio de aire";"N N O O";"el#1001 servicio#85 de#1387 aire#22"
"la reposicion del minibar#Facilities";"1";"1";"1";"la reposicion del minibar";"O O O N";"la#1114 reposicion#1 del#362 minibar#29"
"el servicio que daban#unknown";"1";"1";"1";"el servicio que daban";"N N N N";"el#1001 servicio#85 que#771 daban#2"
"varias lineas de tranvía#Transportation";"1";"1";"1";"varias lineas de tranvía";"V N P N";"varias#11 lineas#1 de#1387 tranvía#4"
"la fuente de chocolate#Restaurant";"1";"1";"1";"la fuente de chocolate";"O O O N";"la#1114 fuente#1 de#1387 chocolate#1"
"tiendas varias de videojuegos#Location";"1";"1";"1";"tiendas varias de videojuegos";"N V P N";"tiendas#15 varias#11 de#1387 videojuegos#1"
"juegos para los niños#Facilities";"1";"1";"1";"juegos para los niños";"N V N N";"juegos#4 para#378 los#274 niños#25"
"la gente de recepción#Staff";"1";"1";"1";"La gente de recepción";"R G P G";"la#1114 gente#25 de#1387 recepción#47"
"la basílica del pilar#Location";"1";"1";"1";"la Basílica del pilar";"O R O G";"la#1114 basílica#1 del#362 pilar#2"
"muchas zonas de ocio#Location";"1";"1";"1";"muchas zonas de ocio";"G N P N";"muchas#13 zonas#10 de#1387 ocio#7"
"solarium en la azotea#Facilities";"1";"1";"1";"solarium en la azotea";"N P D N";"solarium#3 en#860 la#1114 azotea#14"
"una terraza chill out#Facilities";"1";"1";"1";"una terraza chill out";"G N N P";"una#277 terraza#19 chill#2 out#6"
"el servicio de recepción#Staff";"1";"1";"1";"El servicio de recepción";"R O O O";"el#1001 servicio#85 de#1387 recepción#47"
"las cortinas del baño#Bathroom";"1";"1";"1";"las cortinas del baño";"V G N N";"las#355 cortinas#1 del#362 baño#47"
"un servicio de traslado#Transportation";"1";"1";"1";"un servicio de traslado";"G N O O";"un#503 servicio#85 de#1387 traslado#1"
