"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"molto grande#strongpositive";"0";"1";"6";"molto grande";"A G";"molto#279 grande#35"
"da rinnovare#negative";"0";"1";"2";"da rinnovare";"P V";"da#191 rinnovare#3"
"pessima posizione#negative";"0";"1";"2";"pessimo posizione";"G N";"pessima#5 posizione#107"
"molto spazioso#positive";"0";"1";"4";"molto spazioso";"A G";"molto#279 spazioso#6"
"notte insonne#negative";"0";"1";"2";"notte insonne";"N G";"notte#35 insonne#2"
"appena sufficiente#positive";"0";"1";"2";"appena sufficiente";"Q G";"appena#16 sufficiente#9"
"molto comodo#positive";"0";"1";"4";"molto comodo";"A G";"molto#279 comodo#27"
"nella tranquillità#positive";"0";"1";"2";"nella tranquillita'";"P R";"nella#75 tranquillità#16"
"veramente unico#strongpositive";"0";"1";"2";"veramente unico";"A G";"veramente#45 unico#20"
"buon gusto#positive";"0";"1";"2";"buon gusto";"G N";"buon#36 gusto#5"
"buon livello#positive";"0";"1";"2";"buon livello";"G N";"buon#36 livello#15"
"non hanno#negative";"0";"1";"3";"non avere";"A V";"non#318 hanno#27"
"molto buono#positive";"0";"1";"4";"molto buono";"G N";"molto#279 buono#24"
"consiglio vivamente#positive";"0";"1";"5";"consiglio vivamente";"N V";"consiglio#34 vivamente#9"
"buon hotel#positive";"0";"1";"7";"buon hotel";"G N";"buon#36 hotel#288"
"hanno un#positive";"0";"1";"2";"avere uno";"V D";"hanno#27 un#499"
"solo dolce#negative";"0";"1";"2";"solo dolce";"G G";"solo#60 dolce#8"
"molto pulita#positive";"0";"1";"4";"molto pulire";"A V";"molto#279 pulita#11"
"ancora peggio#strongnegative";"0";"1";"2";"ancorare peggio";"V A";"ancora#13 peggio#5"
"impossibile dormire#strongnegative";"0";"1";"2";"impossibile dormire";"G V";"impossibile#5 dormire#12"
"offre un#positive";"0";"1";"4";"offrire uno";"V D";"offre#24 un#499"
"ricco di#positive";"0";"1";"2";"ricco di";"N P";"ricco#4 di#779"
"si affaccia#positive";"0";"1";"2";"si affacciare";"N V";"si#195 affaccia#4"
"avevamo un#positive";"0";"1";"4";"avere uno";"V D";"avevamo#14 un#499"
"palesemente seccata#strongnegative";"0";"1";"3";"palesemente seccare";"A V";"palesemente#3 seccata#3"
"immerso nella#positive";"0";"1";"4";"immergere nella";"V P";"immerso#18 nella#75"
"posizione incantevole#strongpositive";"0";"1";"2";"posizione incantevole";"N G";"posizione#107 incantevole#15"
"molto carino#strongpositive";"0";"1";"3";"molto carino";"A G";"molto#279 carino#8"
"molto centrale#strongpositive";"0";"1";"4";"molto centrale";"A G";"molto#279 centrale#17"
"molto ricco#positive";"0";"1";"2";"molto ricco";"A G";"molto#279 ricco#4"
"molto preparato#positive";"0";"1";"2";"molto preparato";"A N";"molto#279 preparato#6"
"molto cordiale#strongpositive";"0";"1";"4";"molto cordiale";"A G";"molto#279 cordiale#14"
"senza nessun#negative";"0";"1";"2";"senza nessun";"P G";"senza#39 nessun#5"
"ben servito#positive";"0";"1";"2";"ben servire";"A V";"ben#73 servito#4"
"manca il#negative";"0";"1";"2";"mancare lo";"V D";"manca#6 il#544"
"non ha#negative";"0";"1";"8";"non avere";"A V";"non#318 ha#63"
"in camera#positive";"0";"1";"25";"in camera";"P N";"in#482 camera#96"
"sempre disponibile#strongpositive";"0";"1";"6";"sempre disponibile";"A G";"sempre#51 disponibile#53"
"ottimo punto#positive";"0";"1";"4";"ottimo pungere";"N V";"ottimo#105 punto#17"
"ottima scelta#positive";"0";"1";"3";"ottimo scegliere";"G V";"ottima#89 scelta#21"
"nella media#positive";"0";"1";"4";"nella medio";"P G";"nella#75 media#9"
"molto tranquillo#strongpositive";"0";"1";"4";"molto tranquillo";"A G";"molto#279 tranquillo#12"
"da rivedere#negative";"0";"1";"3";"da rivedere";"P V";"da#191 rivedere#3"
"appena sufficiente#negative";"0";"1";"2";"appena sufficiente";"Q G";"appena#16 sufficiente#9"
"posizione comoda#positive";"0";"1";"2";"posizione comodo";"N G";"posizione#107 comoda#17"
"di fascino#positive";"0";"1";"2";"di fascino";"P N";"di#779 fascino#6"
"sia per#positive";"0";"1";"21";"sia per";"Q P";"sia#79 per#479"
"da calcetto#positive";"0";"1";"2";"da calcetto";"P N";"da#191 calcetto#2"
"molto piccolo#strongnegative";"0";"1";"2";"molto piccolo";"A G";"molto#279 piccolo#38"
"era possibile#positive";"0";"1";"2";"essere possibile";"V G";"era#109 possibile#11"
"in mezzo#positive";"0";"1";"6";"in mezzo";"P N";"in#482 mezzo#10"
"molto accogliente#positive";"0";"1";"3";"molto accogliere";"A V";"molto#279 accogliente#20"
"non avevano#negative";"0";"1";"2";"non avere";"A V";"non#318 avevano#5"
"molto luminoso#positive";"0";"1";"2";"molto luminoso";"A G";"molto#279 luminoso#3"
"mai più#negative";"0";"1";"3";"mai piu'";"A R";"mai#16 più#84"
"non c'#positive";"0";"1";"13";"non c'";"A A";"non#318 c'#65"
"troppo distante#strongnegative";"0";"1";"2";"troppo distare";"A V";"troppo#32 distante#7"
"buon prezzo#positive";"0";"1";"2";"buon prezzo";"G N";"buon#36 prezzo#69"
"mai più#strongnegative";"0";"1";"3";"mai piu'";"A R";"mai#16 più#84"
"sulla moquette#negative";"0";"1";"2";"sulla moquette";"P N";"sulla#29 moquette#6"
"ben curata#positive";"0";"1";"4";"ben curare";"A V";"ben#73 curata#9"
"dispone di#positive";"0";"1";"4";"disporre di";"V P";"dispone#6 di#779"
"molto simpatica#positive";"0";"1";"2";"molto simpatico";"A G";"molto#279 simpatica#3"
"splendida atmosfera#positive";"0";"1";"2";"splendido atmosfera";"G N";"splendida#24 atmosfera#15"
"tutto fantastico#strongpositive";"0";"1";"2";"tutto fantastico";"G N";"tutto#90 fantastico#7"
"ottima scelta#strongpositive";"0";"1";"3";"ottimo scegliere";"G V";"ottima#89 scelta#21"
"ottima posizione#positive";"0";"1";"15";"ottimo posizione";"G N";"ottima#89 posizione#107"
"vicinissimo a#strongpositive";"0";"1";"2";"vicinissimo a";"R P";"vicinissimo#9 a#443"
"molto puliti#strongpositive";"0";"1";"4";"molto pulire";"A V";"molto#279 puliti#11"
"pieno centro#positive";"0";"1";"4";"pieno centro";"N N";"pieno#11 centro#81"
"di qualità#positive";"0";"1";"2";"di qualita'";"P R";"di#779 qualità#62"
"abbastanza buono#positive";"0";"1";"2";"abbastanza buono";"A G";"abbastanza#43 buono#24"
"torneremo sicuramente#positive";"0";"1";"3";"tornare sicuramente";"V A";"torneremo#13 sicuramente#32"
"vicino ai#positive";"0";"1";"4";"vicino ai";"N P";"vicino#41 ai#33"
"un frigorifero#positive";"0";"1";"2";"uno frigorifero";"D N";"un#499 frigorifero#3"
"pessima posizione#strongnegative";"0";"1";"2";"pessimo posizione";"G N";"pessima#5 posizione#107"
"molto simpatica#strongpositive";"0";"1";"2";"molto simpatico";"A G";"molto#279 simpatica#3"
"molto ricca#strongpositive";"0";"1";"2";"molto ricco";"A G";"molto#279 ricca#9"
"molto vicino#strongpositive";"0";"1";"3";"molto vicino";"G N";"molto#279 vicino#41"
"presenza di#positive";"0";"1";"5";"presenza di";"N P";"presenza#7 di#779"
"molto piccoli#negative";"0";"1";"2";"molto piccolo";"A G";"molto#279 piccoli#16"
"fare attenzione#negative";"0";"1";"2";"fare attenzione";"V N";"fare#41 attenzione#12"
"in ordine#positive";"0";"1";"3";"in ordine";"P N";"in#482 ordine#6"
"all' aperto#positive";"0";"1";"4";"all' aprire";"P V";"all'#86 aperto#8"
"cucina eccellente#strongpositive";"0";"1";"2";"cucina eccellere";"N V";"cucina#28 eccellente#15"
"posizione centrale#positive";"0";"1";"4";"posizione centrale";"N G";"posizione#107 centrale#17"
"fuori mano#negative";"0";"1";"2";"fuori mano";"P N";"fuori#23 mano#2"
"soprattutto pulitissimo#strongpositive";"0";"1";"3";"soprattutto pulitissimo";"A G";"soprattutto#34 pulitissimo#4"
"da fare#negative";"0";"1";"3";"da fare";"P V";"da#191 fare#41"
"con pochi#negative";"0";"1";"3";"con poco";"P G";"con#352 pochi#30"
"un solo#negative";"0";"1";"3";"uno solo";"D G";"un#499 solo#60"
"non è#negative";"0";"1";"44";"non è";"A R";"non#318 è#636"
"immediate vicinanze#positive";"0";"1";"4";"immediato vicinanza";"G N";"immediate#4 vicinanze#10"
"vicina al#positive";"0";"1";"2";"vicino al";"G P";"vicina#7 al#186"
"ottima struttura#strongpositive";"0";"1";"4";"ottimo struttura";"G N";"ottima#89 struttura#75"
"bel campeggio#positive";"0";"1";"2";"bel campeggiare";"N V";"bel#16 campeggio#59"
"molto ampie#positive";"0";"1";"2";"molto ampio";"G G";"molto#279 ampie#12"
"nè lode#negative";"0";"1";"2";"nè lode";"G N";"nè#3 lode#4"
"atmosfera rilassante#positive";"0";"1";"2";"atmosfera rilassare";"N V";"atmosfera#15 rilassante#14"
"bel hotel#positive";"0";"1";"2";"bel hotel";"G N";"bel#16 hotel#288"
"mancanza di#negative";"0";"1";"3";"mancanza di";"R P";"mancanza#4 di#779"
"si trovano#positive";"0";"1";"8";"si trovare";"Q V";"si#195 trovano#8"
"sarebbe opportuno#negative";"0";"1";"2";"essere opportuno";"V G";"sarebbe#3 opportuno#2"
"pochi minuti#positive";"0";"1";"6";"poco minuto";"G N";"pochi#30 minuti#37"
"che wifi#positive";"0";"1";"2";"che wifi";"Q N";"che#374 wifi#16"
"qualità buona#positive";"0";"1";"2";"qualità buono";"G G";"qualità#62 buona#51"
"ottima posizione#strongpositive";"0";"1";"15";"ottimo posizione";"G N";"ottima#89 posizione#107"
"nel cuore#positive";"0";"1";"8";"nel cuora";"P N";"nel#101 cuore#8"
"troppo affollate#negative";"0";"1";"2";"troppo affollare";"A V";"troppo#32 affollate#2"
"ottimo albergo#strongpositive";"0";"1";"2";"ottimo albergo";"N G";"ottimo#105 albergo#76"
"si divertiva#positive";"0";"1";"3";"si divertire";"Q V";"si#195 divertiva#3"
"ottimo soggiorno#positive";"0";"1";"2";"ottimare soggiorno";"V N";"ottimo#105 soggiorno#26"
"da migliorare#negative";"0";"1";"2";"da migliorare";"P V";"da#191 migliorare#2"
"torneremo sicuramente#strongpositive";"0";"1";"3";"tornare sicuramente";"V A";"torneremo#13 sicuramente#32"
"box doccia#positive";"0";"1";"3";"box doccia";"N N";"box#3 doccia#15"
"molto gentili#strongpositive";"0";"1";"3";"molto gentile";"A G";"molto#279 gentili#5"
"sono buoni#positive";"0";"1";"3";"essere buono";"V G";"sono#193 buoni#8"
"pochi servizi#negative";"0";"1";"2";"poco servizio";"G N";"pochi#30 servizi#41"
"bella vacanza#positive";"0";"1";"3";"bello vacanza";"G N";"bella#52 vacanza#61"
"nella media#negative";"0";"1";"4";"nella medio";"P G";"nella#75 media#9"
"grande disponibilità#strongpositive";"0";"1";"2";"grande disponibilita'";"G N";"grande#35 disponibilità#13"
"di montmartre#positive";"0";"1";"2";"di montmartre";"P R";"di#779 montmartre#3"
"nel centro#positive";"0";"1";"6";"nel centro";"P N";"nel#101 centro#81"
"molto cortese#positive";"0";"1";"6";"molto cortese";"A V";"molto#279 cortese#17"
"prezzi consoni#positive";"0";"1";"2";"prezzo consono";"N G";"prezzi#21 consoni#2"
"vista eccezionale#strongpositive";"0";"1";"4";"vedere eccezionale";"V G";"vista#61 eccezionale#11"
"molto preparato#strongpositive";"0";"1";"2";"molto preparato";"A N";"molto#279 preparato#6"
"ottima vacanza#positive";"0";"1";"2";"ottimo vacanza";"G N";"ottima#89 vacanza#61"
"niente di particolare#negative";"1";"3";"3";"niente di particolare";"N P G";"niente#19 di#779 particolare#19"
"con vista lago#positive";"1";"2";"2";"con vista lago";"P V N";"con#352 vista#61 lago#13"
"comprese nel prezzo#positive";"1";"2";"2";"comprendere nel prezzo";"V P N";"comprese#4 nel#101 prezzo#69"
"insufficiente alla struttura#negative";"1";"2";"2";"insufficiente alla struttura";"G P N";"insufficiente#5 alla#101 struttura#75"
"niente di speciale#negative";"1";"2";"2";"niente di speciale";"N P G";"niente#19 di#779 speciale#4"
"non lo consiglio#negative";"1";"2";"2";"non lo consiglio";"A Q V";"non#318 lo#77 consiglio#34"
"un po piccola#negative";"1";"2";"2";"uno po piccolo";"D R G";"un#499 po#54 piccola#25"
"di prim' ordine#strongpositive";"1";"2";"2";"di prim' ordine";"P G N";"di#779 prim'#2 ordine#6"
"non sempre funziona#negative";"1";"1";"1";"non sempre funzionare";"A A V";"non#318 sempre#51 funziona#5"
"non è nuovo#negative";"1";"1";"1";"non essere nuovo";"A V G";"non#318 è#636 nuovo#8"
"si dorme tranquilli#positive";"1";"1";"1";"si dormire tranquillo";"Q V G";"si#195 dorme#1 tranquilli#2"
"molto ben impressionati#positive";"1";"1";"1";"molto ben impressionare";"A A V";"molto#279 ben#73 impressionati#1"
"a 200 metri#positive";"1";"1";"1";"a 200 metro";"P G N";"a#443 200#4 metri#17"
"di alto livello#positive";"1";"1";"1";"di alto livello";"P G N";"di#779 alto#9 livello#15"
"non particolarmente spaziose#negative";"1";"1";"1";"non particolarmente spazioso";"A A G";"non#318 particolarmente#10 spaziose#11"
"ricevuto senza sovrapprezzo#positive";"1";"1";"1";"ricevere senza sovrapprezzo";"V P N";"ricevuto#4 senza#39 sovrapprezzo#2"
"non molto grande#negative";"1";"1";"1";"non molto grande";"A G N";"non#318 molto#279 grande#35"
"nei pressi di#positive";"1";"1";"1";"nei presso di";"P N P";"nei#33 pressi#2 di#779"
"non ha una#negative";"1";"1";"1";"non avere uno";"A V D";"non#318 ha#63 una#308"
"mancavano dei listelli#negative";"1";"1";"1";"mancare dei listello";"V P N";"mancavano#1 dei#76 listelli#1"
"non era provvista#negative";"1";"1";"1";"non essere provvista";"A V N";"non#318 era#109 provvista#2"
"crea un lago#negative";"1";"1";"1";"creare uno lago";"V D N";"crea#2 un#499 lago#13"
"non hanno scuri#negative";"1";"1";"1";"non avere scure";"A V N";"non#318 hanno#27 scuri#1"
"campi da tennis#positive";"1";"1";"1";"campo da tennis";"R P N";"campi#2 da#191 tennis#2"
"comoda ai servizi#positive";"1";"1";"1";"comodo ai servizio";"G P N";"comoda#17 ai#33 servizi#41"
"inclusi ci sono#positive";"1";"1";"1";"includere ci essere";"V A V";"inclusi#3 ci#133 sono#193"
"da poter utilizzare#positive";"1";"1";"1";"da poter utilizzare";"P V V";"da#191 poter#4 utilizzare#3"
"non stava su#negative";"1";"1";"1";"non stare su";"A V A";"non#318 stava#5 su#37"
"puzzava di fumo#strongnegative";"1";"1";"1";"puzzare di fumo";"V P N";"puzzava#1 di#779 fumo#4"
"almeno 28 gradi#negative";"1";"1";"1";"almeno 28 grado";"A G N";"almeno#8 28#1 gradi#3"
"di gran classe#positive";"1";"1";"1";"di gran classe";"P G N";"di#779 gran#6 classe#3"
"invasi dalle zanzare#negative";"1";"1";"1";"invadere dalle zanzara";"V P N";"invasi#1 dalle#11 zanzare#3"
"quasi diffcile muoversi#negative";"1";"1";"1";"quasi diffcile muoversi";"Q G V";"quasi#15 diffcile#1 muoversi#4"
"sempre molto cortese#strongpositive";"1";"1";"1";"sempre molto cortese";"A A V";"sempre#51 molto#279 cortese#17"
"davvero molto bello#strongpositive";"1";"1";"1";"davvero molto bello";"A G N";"davvero#28 molto#279 bello#35"
"da prima classe#strongpositive";"1";"1";"1";"da primo classe";"P G N";"da#191 prima#29 classe#3"
"su 2 piani#positive";"1";"1";"1";"su 2 piano";"P G N";"su#37 2#39 piani#11"
"rifiniti con sobrietà#positive";"1";"1";"1";"rifinire con sobrieta'";"V P N";"rifiniti#1 con#352 sobrietà#2"
"elegante stile arabo#positive";"1";"1";"1";"elegante stile arabo";"G N G";"elegante#7 stile#15 arabo#2"
"possibilità di usufruire#positive";"1";"1";"1";"possibilita' di usufruire";"R P V";"possibilità#12 di#779 usufruire#7"
"accorgimenti speciali come#positive";"1";"1";"1";"accorgimento speciale come";"N G A";"accorgimenti#1 speciali#1 come#97"
"non parla italiano#negative";"1";"1";"1";"non parlare italiano";"A V N";"non#318 parla#3 italiano#9"
"nella hall gratuito#positive";"1";"1";"1";"nella hall gratuito";"P N G";"nella#75 hall#15 gratuito#16"
"piu che accettabili#positive";"1";"1";"1";"piu che accettabili";"A G R";"piu#18 che#374 accettabili#3"
"senza grosse pretese#negative";"1";"1";"1";"senza grosso pretesa";"P G N";"senza#39 grosse#2 pretese#6"
"alone di umidità#negative";"1";"1";"1";"alone di umidita'";"N P N";"alone#1 di#779 umidità#1"
"sono un casino#negative";"1";"1";"1";"essere uno casino";"V D G";"sono#193 un#499 casino#3"
"non nella stanza#positive";"1";"1";"1";"non nella stanza";"A P N";"non#318 nella#75 stanza#57"
"assolutamente da consigliare#strongpositive";"1";"1";"1";"assolutamente da consigliare";"A P V";"assolutamente#18 da#191 consigliare#10"
"fuori dal comune#strongpositive";"1";"1";"1";"fuori dal comune";"N P N";"fuori#23 dal#85 comune#7"
"non è grandissimo#negative";"1";"1";"1";"non è grandissimo";"A R G";"non#318 è#636 grandissimo#3"
"da ritornarci assolutamente#positive";"1";"1";"1";"da ritornarci assolutamente";"P V A";"da#191 ritornarci#2 assolutamente#18"
"lo consiglio fortemente#strongpositive";"1";"1";"1";"lo consigliare fortemente";"Q V A";"lo#77 consiglio#34 fortemente#3"
"immersi nel verde#positive";"1";"1";"1";"immergere nel verde";"V P N";"immersi#3 nel#101 verde#27"
"tutto in salita#negative";"1";"1";"1";"tutto in salita";"Q P N";"tutto#90 in#482 salita#3"
"non prendeva benissimo#negative";"1";"1";"1";"non prendere benissimo";"A V A";"non#318 prendeva#1 benissimo#9"
"un pò delusi#negative";"1";"1";"1";"uno pò deludere";"D N V";"un#499 pò#24 delusi#3"
"materasso quasi inesistente.#negative";"1";"1";"1";"materasso quasi inesistente.";"N A G";"materasso#2 quasi#15 inesistente.#1"
"certamente non ripeterei#negative";"1";"1";"1";"certamente non ripeterei";"A A G";"certamente#3 non#318 ripeterei#1"
"molto ben curato#strongnegative";"1";"1";"1";"molto ben curare";"A A V";"molto#279 ben#73 curato#23"
"sicuramente ci torneremo#positive";"1";"1";"1";"sicuramente ci tornare";"A Q V";"sicuramente#32 ci#133 torneremo#13"
"pochi metri da#positive";"1";"1";"1";"poco metro da";"G N P";"pochi#30 metri#17 da#191"
"cercano di risparmiare#negative";"1";"1";"1";"cercare di risparmiare";"V P V";"cercano#2 di#779 risparmiare#2"
"nel pieno centro#positive";"1";"1";"1";"nel pieno centro";"P N N";"nel#101 pieno#11 centro#81"
"a piena disposizione#positive";"1";"1";"1";"a pieno disposizione";"P G N";"a#443 piena#5 disposizione#9"
"siamo rimasti senza#negative";"1";"1";"1";"essere rimanere senza";"V V P";"siamo#67 rimasti#9 senza#39"
"direttamente sul canale#positive";"1";"1";"1";"direttamente sul canale";"A P N";"direttamente#15 sul#39 canale#2"
"da 4 stelle#positive";"1";"1";"1";"da 4 stella";"P G N";"da#191 4#46 stelle#35"
"molto alla moda#positive";"1";"1";"1";"molto alla moda";"G P N";"molto#279 alla#101 moda#2"
"odore di stantio#negative";"1";"1";"1";"odore di stantio";"N P V";"odore#6 di#779 stantio#1"
"a 10 metri#positive";"1";"1";"1";"a 10 metro";"P G N";"a#443 10#23 metri#17"
"un pò cari#negative";"1";"1";"1";"uno pò caro";"D N G";"un#499 pò#24 cari#2"
"abbastanza ben attrezzata#positive";"1";"1";"1";"abbastanza ben attrezzare";"A A V";"abbastanza#43 ben#73 attrezzata#4"
"sempre ben pulita#positive";"1";"1";"1";"sempre ben pulire";"A A V";"sempre#51 ben#73 pulita#11"
"minimo di legge#negative";"1";"1";"1";"minimo di legge";"N P N";"minimo#5 di#779 legge#1"
"sempre a disposizione#positive";"1";"1";"1";"sempre a disposizione";"A P N";"sempre#51 a#443 disposizione#9"
"da ritornare sicuramente#strongpositive";"1";"1";"1";"da ritornare sicuramente";"P V A";"da#191 ritornare#2 sicuramente#32"
"lasciavano a desiderare#negative";"1";"1";"1";"lasciare a desiderare";"V P V";"lasciavano#2 a#443 desiderare#5"
"pieno di turisti#positive";"1";"1";"1";"pieno di turista";"G P N";"pieno#11 di#779 turisti#2"
"pur non essendola#positive";"1";"1";"1";"pur non essendola";"Q A V";"pur#6 non#318 essendola#1"
"a 10 minuti#positive";"1";"1";"1";"a 10 minuto";"P G N";"a#443 10#23 minuti#37"
"più che buona#positive";"1";"1";"1";"piu' che buona";"N Q V";"più#84 che#374 buona#51"
"menù a scelta#positive";"1";"1";"1";"menu' a scelta";"N P N";"menù#5 a#443 scelta#21"
"non è sufficiente#negative";"1";"1";"1";"non è sufficiente";"A R G";"non#318 è#636 sufficiente#9"
"senza nessunissima pretesa#negative";"1";"1";"1";"senza nessunissima pretesa";"P G N";"senza#39 nessunissima#1 pretesa#1"
"costano di piu#negative";"1";"1";"1";"costare di piu";"V P N";"costano#2 di#779 piu#18"
"non molto abbondaqnte#negative";"1";"1";"1";"non molto abbondaqnte";"A A V";"non#318 molto#279 abbondaqnte#1"
"con piccolo idromassaggio#positive";"1";"1";"1";"con piccolo idromassaggio";"P G N";"con#352 piccolo#38 idromassaggio#3"
"sembravano pure scocciati#negative";"1";"1";"1";"sembrare pure scocciati";"V A N";"sembravano#1 pure#9 scocciati#1"
"passa proprio lì#positive";"1";"1";"1";"passare proprio lì";"V A R";"passa#5 proprio#29 lì#2"
"veramente da consigliare#strongpositive";"1";"1";"1";"veramente da consigliare";"A P V";"veramente#45 da#191 consigliare#10"
"per un italiano#negative";"1";"1";"1";"per uno italiano";"P D N";"per#479 un#499 italiano#9"
"per poche macchine#negative";"1";"1";"1";"per poco macchina";"P G N";"per#479 poche#9 macchine#2"
"e ' mozzafiato#strongpositive";"1";"1";"1";"e ' mozzafiato";"Q Q G";"e#1153 '#185 mozzafiato#4"
"10 e lode#strongpositive";"1";"1";"1";"10 e lode";"G Q N";"10#23 e#1153 lode#4"
"arredata in stile#positive";"1";"1";"1";"arredare in stile";"V P N";"arredata#9 in#482 stile#15"
"ho goduto di#positive";"1";"1";"1";"avere godere di";"V V P";"ho#67 goduto#1 di#779"
"molto molto disponibile#strongpositive";"1";"1";"1";"molto molto disponibile";"G A G";"molto#279 molto#279 disponibile#53"
"degna di nota#positive";"1";"1";"1";"degnare di nota";"V P N";"degna#3 di#779 nota#9"
"vicino alla rambla#positive";"1";"1";"1";"vicino alla rambla";"N P N";"vicino#41 alla#101 rambla#3"
"lascia a desiderare#negative";"1";"1";"1";"lasciare a desiderare";"V P V";"lascia#3 a#443 desiderare#5"
"finisce la sera#negative";"1";"1";"1";"finire lo sera";"V D N";"finisce#1 la#673 sera#26"
"da non trascurare#positive";"1";"1";"1";"da non trascurare";"P A V";"da#191 non#318 trascurare#1"
"arredate con gusto#positive";"1";"1";"1";"arredare con gusto";"V P N";"arredate#6 con#352 gusto#5"
"si raggiuge facilmente#positive";"1";"1";"1";"si raggiuge facilmente";"Q V A";"si#195 raggiuge#1 facilmente#4"
"un pò lontana#negative";"1";"1";"1";"uno pò lontano";"D R G";"un#499 pò#24 lontana#3"
"risponde alle aspettative#positive";"1";"1";"1";"rispondere alle aspettativa";"V P N";"risponde#2 alle#49 aspettative#8"
"stile castello medievale#positive";"1";"1";"1";"stile castello medievale";"N G G";"stile#15 castello#2 medievale#2"
"senza nessun confort#negative";"1";"1";"1";"senza nessun confort";"P G N";"senza#39 nessun#5 confort#8"
"un pò alti#negative";"1";"1";"1";"uno pò alto";"D N G";"un#499 pò#24 alti#5"
"sentiamo la mancanza#positive";"1";"1";"1";"sentire lo mancanza";"V D N";"sentiamo#2 la#673 mancanza#4"
"non è meritevole.#negative";"1";"1";"1";"non è meritevole.";"A R N";"non#318 è#636 meritevole.#1"
"non molto chic#negative";"1";"1";"1";"non molto chic";"A A G";"non#318 molto#279 chic#2"
"sono stato benissimo#strongpositive";"1";"1";"1";"essere essere benissimo";"V V A";"sono#193 stato#44 benissimo#9"
"un pò datata#negative";"1";"1";"1";"uno pò datare";"D N V";"un#499 pò#24 datata#3"
"con la moquette#negative";"1";"1";"1";"con lo moquette";"P D N";"con#352 la#673 moquette#6"
"disturba un po#negative";"1";"1";"1";"disturbare uno po";"V D R";"disturba#2 un#499 po#54"
"un pochino piccola#negative";"1";"1";"1";"uno pochino piccolo";"D A G";"un#499 pochino#2 piccola#25"
"ogni 4 giorni#negative";"1";"1";"1";"ogni 4 giorno";"G G N";"ogni#37 4#46 giorni#33"
"un pò datato#negative";"1";"1";"1";"uno pò datare";"D N V";"un#499 pò#24 datato#8"
"durato pochi secondi#positive";"1";"1";"1";"durare poco secondo";"V G N";"durato#1 pochi#30 secondi#3"
"un pò freddina#negative";"1";"1";"1";"uno pò freddina";"D R G";"un#499 pò#24 freddina#1"
"grande attenzione alle#positive";"1";"1";"1";"grande attenzione alle";"G N P";"grande#35 attenzione#12 alle#49"
"non sono male#positive";"1";"1";"1";"non essere male";"A V A";"non#318 sono#193 male#6"
"erano ammucchiati due#negative";"1";"1";"1";"essere ammucchiare due";"V V G";"erano#16 ammucchiati#1 due#50"
"fatto dal barista#positive";"1";"1";"1";"fare dal barista";"V P N";"fatto#30 dal#85 barista#1"
"notevolmente da migliorare#strongnegative";"1";"1";"1";"notevolmente da migliorare";"A P V";"notevolmente#2 da#191 migliorare#2"
"cambiavano continuamente le#negative";"1";"1";"1";"cambiare continuamente lo";"V A D";"cambiavano#1 continuamente#2 le#210"
"posto molto bello#positive";"1";"1";"1";"posto molto bello";"N G N";"posto#64 molto#279 bello#35"
"decisamente troppo cara#strongnegative";"1";"1";"1";"decisamente troppo caro";"A A G";"decisamente#13 troppo#32 cara#3"
"un pò ripide#negative";"1";"1";"1";"uno pò ripide";"D N V";"un#499 pò#24 ripide#2"
"in fondo alla#positive";"1";"1";"1";"in fondo alla";"P N P";"in#482 fondo#3 alla#101"
"comfort extra lusso#strongpositive";"1";"1";"1";"comfort extra lussare";"N N V";"comfort#6 extra#3 lusso#10"
"molto ben organizzato#positive";"1";"1";"1";"molto ben organizzare";"G A V";"molto#279 ben#73 organizzato#16"
"rivestite di parquet#positive";"1";"1";"1";"rivestire di parquet";"V P N";"rivestite#1 di#779 parquet#4"
"priva di visibilità#negative";"1";"1";"1";"privare di visibilita'";"V P N";"priva#1 di#779 visibilità#1"
"sono facilmente raggiungibili#positive";"1";"1";"1";"essere facilmente raggiungibile";"V A G";"sono#193 facilmente#4 raggiungibili#5"
"rumori dei corridoi#negative";"1";"1";"1";"rumore dei corridoio";"N P N";"rumori#4 dei#76 corridoi#3"
"completamente da rinnovare#negative";"1";"1";"1";"completamente da rinnovare";"A P V";"completamente#5 da#191 rinnovare#3"
"a un minuto#positive";"1";"1";"1";"a uno minuto";"P D N";"a#443 un#499 minuto#1"
"raggiungere a piedi#positive";"1";"1";"1";"raggiungere a piede";"V P N";"raggiungere#14 a#443 piedi#35"
"posizionato troppo lateralmente#negative";"1";"1";"1";"posizionare troppo lateralmente";"V G N";"posizionato#4 troppo#32 lateralmente#1"
"di primissimo ordine#strongpositive";"1";"1";"1";"di primissimo ordine";"P R N";"di#779 primissimo#1 ordine#6"
"rosicchiati dai tarli.#negative";"1";"1";"1";"rosicchiare dai tarli.";"V P N";"rosicchiati#1 dai#12 tarli.#1"
"manca aria condizionata#negative";"1";"1";"1";"mancare aria condizionare";"V N V";"manca#6 aria#15 condizionata#10"
"sempre molto educati#positive";"1";"1";"1";"sempre molto educare";"A A V";"sempre#51 molto#279 educati#1"
"eccezionale nella qualità#strongpositive";"1";"1";"1";"eccezionale nella qualita'";"G P N";"eccezionale#11 nella#75 qualità#62"
"davvero un buco#strongnegative";"1";"1";"1";"davvero uno buco";"A D N";"davvero#28 un#499 buco#1"
