"target#aspect";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"von außen#unknown";"0";"1";"9";"von außen";"P A";"von#164 außen#12"
"osteuropäische gäste#unknown";"0";"1";"2";"osteuropäisch Gast";"G N";"osteuropäische#2 gäste#68"
"frisches obst#Breakfast";"0";"1";"3";"frisch Obst";"G N";"frisches#6 obst#5"
"die handtücher#Bathroom";"0";"1";"3";"die Handtuch";"D N";"die#750 handtücher#13"
"4 sterne#unknown";"0";"1";"21";"4 Stern";"O N";"4#46 sterne#67"
"alkoholische getränke#Facilities";"0";"1";"2";"alkoholisch Getränk";"G N";"alkoholische#2 getränke#10"
"die kellner#Rooms";"0";"1";"3";"die Kellner";"D N";"die#750 kellner#4"
"eine baustelle#unknown";"0";"1";"2";"eine Baustelle";"D N";"eine#166 baustelle#3"
"die liegen#Beds";"0";"1";"2";"die Liege|Liegen";"D N";"die#750 liegen#12"
"die häuser#unknown";"0";"1";"2";"die Haus";"D N";"die#750 häuser#9"
"die freundlichkeit#unknown";"0";"1";"7";"die Freundlichkeit";"D N";"die#750 freundlichkeit#13"
"die klimaanlage#Facilities";"0";"1";"4";"die Klimaanlage";"D N";"die#750 klimaanlage#10"
"das frühstücksbüffet#unknown";"0";"1";"4";"die Frühstücksbüffet";"D O";"das#752 frühstücksbüffet#4"
"die bahn#Transportation";"0";"1";"3";"die Bahn";"D N";"die#750 bahn#16"
"der ankunft#Reservation/check-in/check-out";"0";"1";"4";"die Ankunft";"D N";"der#589 ankunft#8"
"das buffet#Restaurant";"0";"1";"3";"die Buffet";"D N";"das#752 buffet#9"
"das stadtzentrum#unknown";"0";"1";"2";"die Stadtzentrum";"D N";"das#752 stadtzentrum#5"
"die preise#Value-for-money";"0";"1";"3";"die Preis";"D N";"die#750 preise#4"
"am pool#Swimming pool";"0";"1";"5";"an Pool";"P N";"am#124 pool#28"
"das wlan#Internet";"0";"1";"2";"die WLAN";"D O";"das#752 wlan#12"
"der ausblick#Location";"0";"1";"2";"die Ausblick";"D N";"der#589 ausblick#8"
"das hotel#Cleanliness";"0";"1";"211";"die Hotel";"D N";"das#752 hotel#612"
"die gartenanlage#Interior/exterior";"0";"1";"2";"die Gartenanlage";"D N";"die#750 gartenanlage#2"
"die gastronomie#Restaurant";"0";"1";"3";"die Gastronomie";"D N";"die#750 gastronomie#5"
"einen supermarkt#Facilities";"0";"1";"2";"eine Supermarkt";"D N";"einen#116 supermarkt#9"
"all inklusive#unknown";"0";"1";"2";"alle Inklusive";"Q O";"all#14 inklusive#5"
"vom bahnhof#unknown";"0";"1";"3";"von Bahnhof";"P N";"vom#68 bahnhof#19"
"einen wasserkocher#Facilities";"0";"1";"2";"eine Wasserkocher";"D N";"einen#116 wasserkocher#8"
"die kellner#Staff";"0";"1";"3";"die Kellner";"D N";"die#750 kellner#4"
"der nähe#Location";"0";"1";"23";"die Nähe";"D N";"der#589 nähe#44"
"den gästen#unknown";"0";"1";"7";"die Gast";"D N";"den#246 gästen#13"
"das angebot#unknown";"0";"1";"2";"die Angebot";"D N";"das#752 angebot#11"
"das tagsüber#unknown";"0";"1";"2";"die Tagsüber";"D O";"das#752 tagsüber#5"
"alle speisen#Restaurant";"0";"1";"2";"alle Speise|Speisen";"Q N";"alle#44 speisen#15"
"der ort#unknown";"0";"1";"2";"die Ort";"D N";"der#589 ort#14"
"des gesamten personals#Staff";"1";"2";"2";"die gesamt Personal";"D G N";"des#98 gesamten#9 personals#9"
"das erste zimmer#Rooms";"1";"2";"2";"die erst Zimmer";"D G N";"das#752 erste#3 zimmer#322"
"spa · bereich#Facilities";"1";"2";"2";"SPA · Bereich";"O O N";"spa#5 ·#441 bereich#9"
"die hauseigene bar#Facilities";"1";"1";"1";"die hauseigen Bar";"D G N";"die#750 hauseigene#1 bar#13"
"planschen im pool#Swimming pool";"1";"1";"1";"planschen in Pool";"V P N";"planschen#1 im#289 pool#28"
"service der räder#Facilities";"1";"1";"1";"Service die Rad";"N D N";"service#49 der#589 räder#1"
"die anlage selbst#unknown";"1";"1";"1";"die Anlage selbst";"D N A";"die#750 anlage#64 selbst#14"
"essen im buffettrestaurant#Restaurant";"1";"1";"1";"Essen in Buffettrestaurant";"N P O";"essen#56 im#289 buffettrestaurant#1"
"in der deckenlampe#unknown";"1";"1";"1";"in die Deckenlampe";"P D N";"in#523 der#589 deckenlampe#1"
"das sonstige hotel#unknown";"1";"1";"1";"die sonstig Hotel";"D G N";"das#752 sonstige#2 hotel#612"
"der service allg.#Staff";"1";"1";"1";"die Service allg.";"D N O";"der#589 service#49 allg.#1"
"einen überdachten parkplatz#Car parking";"1";"1";"1";"eine überdacht Parkplatz";"D G N";"einen#116 überdachten#1 parkplatz#13"
"qualität des hotel#unknown";"1";"1";"1";"Qualität die Hotel";"N D N";"qualität#20 des#98 hotel#612"
"mitarbeiter / innen#Staff";"1";"1";"1";"Mitarbeiter / innen";"N O G";"mitarbeiter#10 /#55 innen#9"
"die ai leistungen#unknown";"1";"1";"1";"die AI Leistung";"D O N";"die#750 ai#11 leistungen#6"
"typischen "" engländer#unknown";"1";"1";"1";"typisch "" Engländer";"G O N";"typischen#2 ""#152 engländer#13"
"70 cm flachbildfernseher#Facilities";"1";"1";"1";"70 cm Flachbildfernseher";"O N O";"70#7 cm#2 flachbildfernseher#1"
"die kleine anlage#unknown";"1";"1";"1";"die klein Anlage";"D G N";"die#750 kleine#14 anlage#64"
"das mövenpick mauritius#unknown";"1";"1";"1";"die Mövenpick Mauritius";"D O R";"das#752 mövenpick#2 mauritius#1"
"der pool bar#Swimming pool";"1";"1";"1";"die Pool Bar";"D N N";"der#589 pool#28 bar#13"
"kühlschrank lüfter klima#Facilities";"1";"1";"1";"Kühlschrank Lüfter Klima";"N N N";"kühlschrank#5 lüfter#1 klima#3"
"mitarbeiter im hotel#Staff";"1";"1";"1";"Mitarbeiter in Hotel";"N P N";"mitarbeiter#10 im#289 hotel#612"
"frühstück für 12,50#Value-for-money";"1";"1";"1";"Frühstück für 12,50";"N P O";"frühstück#149 für#290 12,50#2"
"verkehrsmittel / bahnhof#unknown";"1";"1";"1";"Verkehrsmittel / Bahnhof";"N O N";"verkehrsmittel#3 /#55 bahnhof#19"
"verbindung zur metro#Transportation";"1";"1";"1";"Verbindung zu Metro";"N P R";"verbindung#6 zur#61 metro#12"
"lesen am abend#unknown";"1";"1";"1";"Lese|Lesen an Abend";"N P N";"lesen#2 am#124 abend#17"
"shuttle vom stadthotel#Facilities";"1";"1";"1";"Shuttle von Stadthotel";"O P N";"shuttle#12 vom#68 stadthotel#14"
"des tollen hotels#unknown";"1";"1";"1";"die toll Hotel";"D G N";"des#98 tollen#4 hotels#71"
"gäste · komfort#unknown";"1";"1";"1";"Gast · Komfort";"N O N";"gäste#68 ·#441 komfort#8"
"halterung der dusche#unknown";"1";"1";"1";"Halterung die Dusche";"N D N";"halterung#2 der#589 dusche#23"
"die allgemeinen räumlichkeiten#unknown";"1";"1";"1";"die allgemein Räumlichkeit";"D G N";"die#750 allgemeinen#6 räumlichkeiten#2"
"das eingeschlossene frühstück#Breakfast";"1";"1";"1";"die eingeschlossen Frühstück";"D G N";"das#752 eingeschlossene#1 frühstück#149"
"die neue lounge#Facilities";"1";"1";"1";"die neu Lounge";"D G O";"die#750 neue#5 lounge#9"
"verkehrsanbindung zur stadtmitte#Transportation";"1";"1";"1";"Verkehrsanbindung zu Stadtmitte";"N P N";"verkehrsanbindung#5 zur#61 stadtmitte#1"
"zwei flaschen wasser#unknown";"1";"1";"1";"zwei Flasche Wasser";"O N N";"zwei#31 flaschen#2 wasser#15"
"wlan im zimmer#Internet";"1";"1";"1";"WLAN in Zimmer";"O P N";"wlan#12 im#289 zimmer#322"
"einen kleinen imbiss#Facilities";"1";"1";"1";"eine klein Imbiss";"D G N";"einen#116 kleinen#25 imbiss#2"
"im diehls hotel#unknown";"1";"1";"1";"in Diehl Hotel";"P R N";"im#289 diehls#2 hotel#612"
"sauberkeit im bad#Cleanliness";"1";"1";"1";"Sauberkeit in Bad";"N P R";"sauberkeit#39 im#289 bad#53"
"dem spa bereich#Facilities";"1";"1";"1";"die Spa Bereich";"D O N";"dem#161 spa#5 bereich#9"
"frühstück , was#Breakfast";"1";"1";"1";"Frühstück , was";"N O Q";"frühstück#149 ,#1650 was#61"
"an die metro#Transportation";"1";"1";"1";"an die Metro";"P D R";"an#138 die#750 metro#12"
"zum bahnhof bevorzugt#unknown";"1";"1";"1";"zu Bahnhof bevorzugen";"P N V";"zum#132 bahnhof#19 bevorzugt#1"
"einen kurzen geschäftstrip#unknown";"1";"1";"1";"eine kurz Geschäftstrip";"D G O";"einen#116 kurzen#7 geschäftstrip#1"
"matratzen und laken#Beds";"1";"1";"1";"Matratze und Lake|Laken";"N C N";"matratzen#5 und#1053 laken#3"
"die küche ist#Restaurant";"1";"1";"1";"die Küche sein";"D N V";"die#750 küche#10 ist#564"
"kompetenz des personals#Staff";"1";"1";"1";"Kompetenz die Personal";"N D N";"kompetenz#2 des#98 personals#9"
"für soviel geld#Value-for-money";"1";"1";"1";"für soviele Geld";"P Q N";"für#290 soviel#2 geld#4"
"rodeln per reifen#unknown";"1";"1";"1";"Rodel|Rodeln per Reifen";"N P N";"rodeln#1 per#4 reifen#1"
"im preis inbegriffen#unknown";"1";"1";"1";"in Preis inbegriffen";"P N A";"im#289 preis#39 inbegriffen#2"
"der skytrain linie#Location";"1";"1";"1";"die SkyTrain Linie";"D O N";"der#589 skytrain#1 linie#1"
"ort.bad im zimmer#Bathroom";"1";"1";"1";"Bad in Zimmer";"R P N";"ort.bad#1 im#289 zimmer#322"
"ein 2sterne hostel#unknown";"1";"1";"1";"eine 2Sterne Hostel";"D O O";"ein#331 2sterne#1 hostel#2"
"ein mc donalds#Restaurant";"1";"1";"1";"eine Mc Donald";"D R R";"ein#331 mc#1 donalds#1"
"der hoteleingenen strandanlagen#Facilities";"1";"1";"1";"die Hoteleingenen Strandanlagen";"D O O";"der#589 hoteleingenen#1 strandanlagen#1"
"bereiche des hotels#unknown";"1";"1";"1";"Bereich die Hotel";"N D N";"bereiche#2 des#98 hotels#71"
"der ganzen hotelanlage#unknown";"1";"1";"1";"die ganz Hotelanlage";"D G N";"der#589 ganzen#13 hotelanlage#16"
"der freundliche service#Staff";"1";"1";"1";"die freundlich Service";"D G N";"der#589 freundliche#7 service#49"
"auf der bettwäsche#Beds";"1";"1";"1";"auf die Bettwäsche";"P D N";"auf#202 der#589 bettwäsche#6"
"essen und trinken#Restaurant";"1";"1";"1";"Essen und Trinken";"N C N";"essen#56 und#1053 trinken#7"
"das aufgeschlossene personal#Staff";"1";"1";"1";"die aufgeschlossen Personal";"D G N";"das#752 aufgeschlossene#1 personal#79"
"die stabile block#unknown";"1";"1";"1";"die stabil Block";"D G N";"die#750 stabile#1 block#2"
"kühlschrank / minibar#Facilities";"1";"1";"1";"Kühlschrank / Minibar";"N O N";"kühlschrank#5 /#55 minibar#8"
"die gesamte hotelanlage#unknown";"1";"1";"1";"die gesamt Hotelanlage";"D G N";"die#750 gesamte#15 hotelanlage#16"
"teil im hotel#unknown";"1";"1";"1";"Teil in Hotel";"N P N";"teil#11 im#289 hotel#612"
"in kleinen shops#unknown";"1";"1";"1";"in klein Shops";"P G O";"in#523 kleinen#25 shops#1"
"hh · gold#Facilities";"1";"1";"1";"HH · Gold";"R O N";"hh#2 ·#441 gold#1"
"für kurze trips#unknown";"1";"1";"1";"für kurz Trip";"P G N";"für#290 kurze#2 trips#1"
"sauberkeit des geschirrs#Cleanliness";"1";"1";"1";"Sauberkeit die Geschirr";"N D N";"sauberkeit#39 des#98 geschirrs#1"
"cappuccino oder so#unknown";"1";"1";"1";"Cappuccino oder so";"O C A";"cappuccino#1 oder#66 so#74"
"supermarkt im hotel#Facilities";"1";"1";"1";"Supermarkt in Hotel";"N P N";"supermarkt#9 im#289 hotel#612"
"essen im hotel#unknown";"1";"1";"1";"Essen in Hotel";"N P N";"essen#56 im#289 hotel#612"
"an den wänden#unknown";"1";"1";"1";"an die Wand";"P D N";"an#138 den#246 wänden#1"
"platz für koffer#unknown";"1";"1";"1";"Platz für Koffer";"N P N";"platz#7 für#290 koffer#5"
"das freundliche personal#Staff";"1";"1";"1";"die freundlich Personal";"D G N";"das#752 freundliche#7 personal#79"
"ein einfaches dz#unknown";"1";"1";"1";"eine einfach DZ";"D G O";"ein#331 einfaches#2 dz#6"
"das frühstücks angebot#Breakfast";"1";"1";"1";"die Frühstück Angebot";"D N N";"das#752 frühstücks#2 angebot#11"
"anschluss zum brausekopf#Bathroom";"1";"1";"1";"Anschluss zu Brausekopf";"N P N";"anschluss#2 zum#132 brausekopf#1"
"utensilien der küche#Facilities";"1";"1";"1";"Utensil die Küche";"N D N";"utensilien#2 der#589 küche#10"
"sacré · coeur#Location";"1";"1";"1";"Sacré · Coeur";"O O O";"sacré#1 ·#441 coeur#2"
"das grand elysee#unknown";"1";"1";"1";"die Grand Elysee";"D O O";"das#752 grand#4 elysee#1"
"hotel im gewerbegebiet#unknown";"1";"1";"1";"Hotel in Gewerbegebiet";"N P N";"hotel#612 im#289 gewerbegebiet#3"
"jumeirah emirates towers#unknown";"1";"1";"1";"Jumeirah Emirat Towers";"O N O";"jumeirah#16 emirates#4 towers#1"
"ai · leistungen#Facilities";"1";"1";"1";"Ai · Leistung";"N O N";"ai#11 ·#441 leistungen#6"
"schlauch der dusche#Bathroom";"1";"1";"1";"Schlauch die Dusche";"N D N";"schlauch#1 der#589 dusche#23"
"an den stränden#unknown";"1";"1";"1";"an die Strand";"P D N";"an#138 den#246 stränden#2"
"eine fehlende klobürste#Bathroom";"1";"1";"1";"eine fehlend Klobürste";"D G N";"eine#166 fehlende#5 klobürste#1"
"ein 24h supermarkt#unknown";"1";"1";"1";"eine 24h Supermarkt";"D O N";"ein#331 24h#3 supermarkt#9"
"hotel für bahnreisende#unknown";"1";"1";"1";"Hotel für Bahnreisende";"N P N";"hotel#612 für#290 bahnreisende#1"
"eine süße aufmerksamkeit#unknown";"1";"1";"1";"eine süß Aufmerksamkeit";"D G N";"eine#166 süße#1 aufmerksamkeit#1"
"lautsprecher im bad#unknown";"1";"1";"1";"Lautsprecher in Bad";"N P R";"lautsprecher#1 im#289 bad#53"
"der dazugehörigen einrichtungen#Interior/exterior";"1";"1";"1";"die dazugehörig Einrichtung";"D G N";"der#589 dazugehörigen#1 einrichtungen#1"
"eine winzige bar#Restaurant";"1";"1";"1";"eine winzig Bar";"D G N";"eine#166 winzige#1 bar#13"
"das landhaus eiche#unknown";"1";"1";"1";"die Landhaus Eiche";"D N N";"das#752 landhaus#1 eiche#1"
"mit diesem hotel#unknown";"1";"1";"1";"mit dies Hotel";"P Q N";"mit#370 diesem#35 hotel#612"
"qualitaet der speisen#Restaurant";"1";"1";"1";"Qualitaet die Speise|Speisen";"O D N";"qualitaet#1 der#589 speisen#15"
"der check in#Reservation/check-in/check-out";"1";"1";"1";"die Check in";"D N P";"der#589 check#15 in#523"
"schalter der klimaan.#Facilities";"1";"1";"1";"Schalter die .";"N D O";"schalter#1 der#589 klimaan.#1"
"das milo hotel#unknown";"1";"1";"1";"die Milo Hotel";"D R N";"das#752 milo#1 hotel#612"
"einen party urlaub#unknown";"1";"1";"1";"eine Party Urlaub";"D N R";"einen#116 party#5 urlaub#46"
"flatscreen · tv#Facilities";"1";"1";"1";"Flatscreen · TV";"O O R";"flatscreen#1 ·#441 tv#13"
"dem animateur tamer#Staff";"1";"1";"1";"die Animateur Tamer";"D N R";"dem#161 animateur#1 tamer#1"
"eine separate dusche#Bathroom";"1";"1";"1";"eine separat Dusche";"D G N";"eine#166 separate#1 dusche#23"
"room · service#unknown";"1";"1";"1";"Room · Service";"O O N";"room#1 ·#441 service#49"
"mercure terminus nord#unknown";"1";"1";"1";"Mercure Terminus Nord";"O N N";"mercure#2 terminus#1 nord#8"
"auf unserem stock#unknown";"1";"1";"1";"auf unser Stock";"P Q N";"auf#202 unserem#17 stock#16"
"woche in wien#unknown";"1";"1";"1";"Woche in Wien";"N P R";"woche#14 in#523 wien#15"
"unser siebentägiger aufenthalt#unknown";"1";"1";"1";"unser siebentägig Aufenthalt";"Q G N";"unser#25 siebentägiger#1 aufenthalt#19"
"die beiden strandhotels#unknown";"1";"1";"1";"die beide Strandhotel";"D Q N";"die#750 beiden#5 strandhotels#2"
"eine frische blume#unknown";"1";"1";"1";"eine frisch Blume";"D G N";"eine#166 frische#4 blume#1"
"vom flughafen lyon#unknown";"1";"1";"1";"von Flughafen Lyon";"P N R";"vom#68 flughafen#16 lyon#1"
"blick zum petersdom#unknown";"1";"1";"1";"Blick zu Petersdom";"N P N";"blick#33 zum#132 petersdom#1"
"warwick arms hotel#unknown";"1";"1";"1";"Warwick Arm Hotel";"R N N";"warwick#1 arms#1 hotel#612"
"der gesamte bau#unknown";"1";"1";"1";"die gesamt Bau";"D G N";"der#589 gesamte#15 bau#4"
"am strand liegen#Facilities";"1";"1";"1";"an Strand Liege|Liegen";"P N N";"am#124 strand#46 liegen#12"
"auf der toilette#Bathroom";"1";"1";"1";"auf die Toilette";"P D N";"auf#202 der#589 toilette#5"
"von jedem boot#unknown";"1";"1";"1";"von jede Boot";"P Q N";"von#164 jedem#4 boot#1"
"an ein wohlfühlen#unknown";"1";"1";"1";"an eine Wohlfühlen";"P D N";"an#138 ein#331 wohlfühlen#5"
"preis / leistung#Value-for-money";"1";"1";"1";"Preis / Leistung";"N O N";"preis#39 /#55 leistung#9"
"das hotel bellevue#unknown";"1";"1";"1";"die Hotel Bellevue";"D N O";"das#752 hotel#612 bellevue#3"
"die teure suite#Rooms";"1";"1";"1";"die teuer suite";"D G O";"die#750 teure#1 suite#10"
"von grauen fast#unknown";"1";"1";"1";"von Grauen fast";"P N A";"von#164 grauen#1 fast#19"
"wellness · center#Facilities";"1";"1";"1";"Wellness · Center";"R O R";"wellness#6 ·#441 center#2"
"als business hotel#unknown";"1";"1";"1";"als Business Hotel";"C N N";"als#110 business#7 hotel#612"
"die gesamte aussenfassade#unknown";"1";"1";"1";"die gesamt Aussenfassade";"D G N";"die#750 gesamte#15 aussenfassade#1"
"standard · dz#Rooms";"1";"1";"1";"Standard · DZ";"N O O";"standard#15 ·#441 dz#6"
"fernbedienung des tv#Facilities";"1";"1";"1";"Fernbedienung die TV";"N D R";"fernbedienung#2 des#98 tv#13"
"die öffentlichen bereiche#unknown";"1";"1";"1";"die öffentlich Bereich";"D G N";"die#750 öffentlichen#4 bereiche#2"
"den anderen suiten#Rooms";"1";"1";"1";"die andere Suiten";"D Q O";"den#246 anderen#19 suiten#4"
"das sun reef#unknown";"1";"1";"1";"die Sun Reef";"D R O";"das#752 sun#1 reef#1"
"der optische eindruck#unknown";"1";"1";"1";"die optisch Eindruck";"D G N";"der#589 optische#2 eindruck#18"
"für 4 sterne#unknown";"1";"1";"1";"für 4 Stern";"P O N";"für#290 4#46 sterne#67"
"die restlichen zimmer#Rooms";"1";"1";"1";"die restlich Zimmer";"D G N";"die#750 restlichen#1 zimmer#322"
"blick auf see#Rooms";"1";"1";"1";"Blick auf See";"N P N";"blick#33 auf#202 see#11"
"von diesem hotel#unknown";"1";"1";"1";"von dies Hotel";"P Q N";"von#164 diesem#35 hotel#612"
"kingsize · betten#Beds";"1";"1";"1";"Kingsize · Bett|Betten";"O O N";"kingsize#1 ·#441 betten#15"
"aufs naechste mal#unknown";"1";"1";"1";"aufs naechste Mal";"P O N";"aufs#4 naechste#1 mal#42"
"die gesamte architektur#Interior/exterior";"1";"1";"1";"die gesamt Architektur";"D G N";"die#750 gesamte#15 architektur#2"
"auf den balkonen#unknown";"1";"1";"1";"auf die Balkon";"P D N";"auf#202 den#246 balkonen#2"
"hatte einen teppich#Interior/exterior";"1";"1";"1";"haben eine Teppich";"V D N";"hatte#33 einen#116 teppich#8"
"der altertümlichen ausstattung#Interior/exterior";"1";"1";"1";"die altertümlich Ausstattung";"D G N";"der#589 altertümlichen#1 ausstattung#14"
"die station asok#Transportation";"1";"1";"1";"die Station Asok";"D N O";"die#750 station#10 asok#1"
"die angrenzende terrasse#Facilities";"1";"1";"1";"die angrenzend Terrasse";"D G N";"die#750 angrenzende#2 terrasse#10"
"die soi 18#unknown";"1";"1";"1";"die Soi 18";"D R O";"die#750 soi#1 18#4"
"die überdachte terrasse#Facilities";"1";"1";"1";"die überdacht Terrasse";"D G N";"die#750 überdachte#2 terrasse#10"
"die meisten mitarbeitenden#Staff";"1";"1";"1";"die meist Mitarbeitende";"D Q N";"die#750 meisten#5 mitarbeitenden#1"
"der morgendlichen dusche#Bathroom";"1";"1";"1";"die morgendlich Dusche";"D G N";"der#589 morgendlichen#1 dusche#23"
"das gesammte personal#Staff";"1";"1";"1";"die gesammte Personal";"D O N";"das#752 gesammte#1 personal#79"
"das hilton berlin#unknown";"1";"1";"1";"die Hilton Berlin";"D O R";"das#752 hilton#9 berlin#5"
"das ganze haus#unknown";"1";"1";"1";"die ganz Haus";"D G N";"das#752 ganze#14 haus#24"
"geräte z.b. fernseher#Facilities";"1";"1";"1";"Gerät B. Fernseher";"N N N";"geräte#1 z.b.#9 fernseher#9"
"restaurants in dubai#unknown";"1";"1";"1";"Restaurant in Dubai";"N P R";"restaurants#21 in#523 dubai#12"
"für eine person#Rooms";"1";"1";"1";"für eine Person";"P D N";"für#290 eine#166 person#9"
"sehr gemischte gästestruktur#unknown";"1";"1";"1";"sehr gemischt Gästestruktur";"A G N";"sehr#508 gemischte#1 gästestruktur#17"
"ecke der stadt#unknown";"1";"1";"1";"Ecke die Stadt";"N D N";"ecke#9 der#589 stadt#17"
"auswahl beim abendessen#Restaurant";"1";"1";"1";"Auswahl bei Abendessen";"N P N";"auswahl#17 beim#45 abendessen#13"
"das edle design#Interior/exterior";"1";"1";"1";"die edel Design";"D G N";"das#752 edle#1 design#2"
"der reguläre preis#Value-for-money";"1";"1";"1";"die regulär Preis";"D G N";"der#589 reguläre#1 preis#39"
"in dem dachzimmer#Rooms";"1";"1";"1";"in die Dachzimmer";"P D N";"in#523 dem#161 dachzimmer#1"
"weit und breit#unknown";"1";"1";"1";"weit und breit";"G C G";"weit#13 und#1053 breit#3"
"jemand vom hotelpersonal#Staff";"1";"1";"1";"jemand von Hotelpersonal";"Q P N";"jemand#3 vom#68 hotelpersonal#5"
"die gefalteten handtücher#unknown";"1";"1";"1";"die gefaltet Handtuch";"D G N";"die#750 gefalteten#1 handtücher#13"
"zimmer nach hinten#Rooms";"1";"1";"1";"Zimmer nach hinten";"N P A";"zimmer#322 nach#79 hinten#3"
"das emirates palace#unknown";"1";"1";"1";"die Emirat Palace";"D N O";"das#752 emirates#4 palace#4"
"barcelona · trip#unknown";"1";"1";"1";"Barcelona · Trip";"R O N";"barcelona#9 ·#441 trip#2"
"ein glas sekt#unknown";"1";"1";"1";"eine Glas Sekt";"D N N";"ein#331 glas#1 sekt#7"
"hotel der weltausstellung#unknown";"1";"1";"1";"Hotel die Weltausstellung";"N D N";"hotel#612 der#589 weltausstellung#2"
"familien mit kinder#unknown";"1";"1";"1";"Familie mit Kind";"N P N";"familien#20 mit#370 kinder#14"
"die übrigen gäste#unknown";"1";"1";"1";"die übrig Gast";"D G N";"die#750 übrigen#3 gäste#68"
"als beach hotel#unknown";"1";"1";"1";"als Beach Hotel";"C O N";"als#110 beach#12 hotel#612"
"gast das hotel#unknown";"1";"1";"1";"Gast die Hotel";"N D N";"gast#11 das#752 hotel#612"
"4 + sternehotel#unknown";"1";"1";"1";"4 + Sternehotel";"O C O";"4#46 +#11 sternehotel#2"
"gibt es tage#unknown";"1";"1";"1";"geben es Tag";"V Q N";"gibt#80 es#346 tage#14"
"die osteureopäischen nachbarn#unknown";"1";"1";"1";"die osteureopäischen Nachbar";"D O N";"die#750 osteureopäischen#1 nachbarn#2"
"im hotel kent#unknown";"1";"1";"1";"in Hotel Kent";"P N R";"im#289 hotel#612 kent#1"
"viele indische läden#unknown";"1";"1";"1";"viele indisch Laden";"Q G N";"viele#46 indische#2 läden#1"
"wifi · empfang#Internet";"1";"1";"1";"WiFi · Empfang";"O O N";"wifi#4 ·#441 empfang#13"
"2 flaschen wein#unknown";"1";"1";"1";"2 Flasche Wein";"O N N";"2#56 flaschen#2 wein#3"
"zimmer meiner tochter#Rooms";"1";"1";"1";"Zimmer mein Tochter";"N Q N";"zimmer#322 meiner#13 tochter#7"
"die gulf news#unknown";"1";"1";"1";"die Gulf News";"D O O";"die#750 gulf#1 news#1"
"die schöne lage#Location";"1";"1";"1";"die schön Lage";"D G N";"die#750 schöne#19 lage#79"
"in dieser anlage#unknown";"1";"1";"1";"in dies Anlage";"P Q N";"in#523 dieser#12 anlage#64"
"dies familiengeführte haus#unknown";"1";"1";"1";"dies familiengeführte Haus";"Q O N";"dies#17 familiengeführte#1 haus#24"
"w · lan#Internet";"0";"4";"6";"W · Lan";"N O R";"w#6 ·#441 lan#6"
"preis · leistung#Value-for-money";"0";"2";"4";"Preis · Leistung";"N O N";"preis#39 ·#441 leistung#9"
"in diesem hotel#unknown";"0";"2";"17";"in dies Hotel";"P Q N";"in#523 diesem#35 hotel#612"
"die gesamte anlage#unknown";"0";"2";"3";"die gesamt Anlage";"D G N";"die#750 gesamte#15 anlage#64"
"das gesamte hotel#unknown";"0";"2";"3";"die gesamt Hotel";"D G N";"das#752 gesamte#15 hotel#612"
"in jeder hinsicht#unknown";"0";"1";"3";"in jede Hinsicht";"P Q N";"in#523 jeder#14 hinsicht#3"
"im hotel essen#Restaurant";"0";"1";"2";"in Hotel essen";"P N V";"im#289 hotel#612 essen#56"
"auf den gängen#unknown";"0";"1";"2";"auf die Gang";"P D N";"auf#202 den#246 gängen#3"
"für einen städtetrip#unknown";"0";"1";"6";"für eine Städtetrip";"P D O";"für#290 einen#116 städtetrip#12"
"dusche und wc#Bathroom";"0";"1";"2";"Dusche und Wc";"N C O";"dusche#23 und#1053 wc#6"
"zimmer zur straße#Rooms";"0";"1";"2";"Zimmer zu Straße";"R P N";"zimmer#322 zur#61 straße#7"
"lage des hotels#Location";"0";"1";"9";"Lage die Hotel";"N D N";"lage#79 des#98 hotels#71"
"an der rezeption#Reservation/check-in/check-out";"0";"1";"16";"an die Rezeption";"P D N";"an#138 der#589 rezeption#37"
"bei der rezeption#Reservation/check-in/check-out";"0";"1";"3";"bei die Rezeption";"P D N";"bei#90 der#589 rezeption#37"
"im ganzen hotel#unknown";"0";"1";"2";"in ganz Hotel";"P G N";"im#289 ganzen#13 hotel#612"
"preis / leistungsverhältnis#Value-for-money";"0";"1";"2";"Preis / leistungsverhältnis";"N O O";"preis#39 /#55 leistungsverhältnis#10"
"großen und ganzen#unknown";"0";"1";"6";"Große und Ganze";"N C N";"großen#14 und#1053 ganzen#13"
"lage des hotels#unknown";"0";"1";"9";"Lage die Hotel";"N D N";"lage#79 des#98 hotels#71"
"für eine städtereise#unknown";"0";"1";"8";"für eine Städtereise";"P D N";"für#290 eine#166 städtereise#16"
"u · bahn#Transportation";"0";"1";"11";"U · Bahn";"N O N";"u#15 ·#441 bahn#16"
"in der city#Location";"0";"1";"2";"in die City";"P D N";"in#523 der#589 city#4"
"das ganze hotel#unknown";"0";"1";"3";"die ganz Hotel";"D G N";"das#752 ganze#14 hotel#612"
"bei den gästen#unknown";"0";"1";"3";"bei die Gast";"P D N";"bei#90 den#246 gästen#13"
"in der badewanne#Bathroom";"0";"1";"2";"in die Badewanne";"P D N";"in#523 der#589 badewanne#7"
"das hotel avenue#unknown";"0";"1";"2";"die Hotel Avenue";"D N N";"das#752 hotel#612 avenue#2"
"bei der ankunft#Reservation/check-in/check-out";"0";"1";"4";"bei die Ankunft";"P D N";"bei#90 der#589 ankunft#8"
