"exp#pol";"ratio";"RelatFreq";"OverallFreq";"lemmas";"postags";"FreqWords"
"welches durch seine verkehrsgünstige lage punktet#positive";"1";"1";"1";"welche durch sein verkehrsgünstig Lage punkten";"Q P Q G N V";"welches#10 durch#47 seine#8 verkehrsgünstige#1 lage#79 punktet#1"
"schon lange keinen staubsauger mehr gesehen#negative";"1";"1";"1";"schon lange keine Staubsauger mehr sehen";"A A Q N A V";"schon#65 lange#8 keinen#16 staubsauger#1 mehr#69 gesehen#8"
"hat noch richtig "" altwiener atmosphäre#positive";"1";"1";"1";"haben noch richtig "" Altwiener Atmosphäre";"V A G O G N";"hat#105 noch#77 richtig#11 ""#152 altwiener#1 atmosphäre#7"
"lagen kleine fliegen auf der tischdecke#negative";"1";"1";"1";"liegen klein Fliege|Fliegen auf die Tischdecke";"V G N P D N";"lagen#4 kleine#14 fliegen#3 auf#202 der#589 tischdecke#1"
"einen hervorragenden barkeeper zum verweilen einladen#positive";"1";"1";"1";"eine hervorragend Barkeeper zu Verweilen einladen";"D G N P N V";"einen#116 hervorragenden#2 barkeeper#1 zum#132 verweilen#4 einladen#1"
"der staub quillt aus dem rauchmelder.staub#negative";"1";"1";"1";"die Staub quellen aus die Staub";"D N V P D N";"der#589 staub#5 quillt#1 aus#104 dem#161 rauchmelder.staub#1"
"nur durch viele treppen miteinander verbunden#negative";"1";"1";"1";"nur durch viele Treppe miteinander verbunden";"A P Q N A G";"nur#142 durch#47 viele#46 treppen#4 miteinander#1 verbunden#6"
"pro zimmer ist ein parkplatz reserviert#positive";"1";"1";"1";"pro Zimmer sein eine Parkplatz reservieren";"P N V D N V";"pro#20 zimmer#322 ist#564 ein#331 parkplatz#13 reserviert#3"
"wurde in zwei tagen nicht gereinigt#negative";"1";"1";"1";"werden in zwei Tag nicht reinigen";"V P O N O V";"wurde#75 in#523 zwei#31 tagen#5 nicht#366 gereinigt#15"
"mußte man aber geraume zeit warten#negative";"1";"1";"1";"müssen man aber geraum Zeit warten";"V Q A G N V";"mußte#5 man#256 aber#222 geraume#1 zeit#25 warten#2"
"eher für die ältere generation geeignet#negative";"1";"1";"1";"eher für die alt Generation eignen";"A P D G N V";"eher#41 für#290 die#750 ältere#7 generation#2 geeignet#11"
"mit dem wagen gut zu erreichen#positive";"1";"1";"1";"mit die Wagen gut zu erreichen";"P D N G O V";"mit#370 dem#161 wagen#1 gut#134 zu#273 erreichen#14"
"nur zu ca. 60 % belegt#positive";"1";"1";"1";"nur zu ca. 60 % belegen";"A P A O N V";"nur#142 zu#273 ca.#46 60#7 %#19 belegt#2"
"ganz schoener blick auf das meer#positive";"1";"1";"1";"ganz schoener Blick auf die Meer";"A O N P D N";"ganz#31 schoener#3 blick#33 auf#202 das#752 meer#21"
"verwüsteten teile des liebevoll aufgebauten buffets#negative";"1";"1";"1";"verwüsten Teil die liebevoll aufgebaut Buffet";"V N D G G N";"verwüsteten#1 teile#2 des#98 liebevoll#1 aufgebauten#1 buffets#2"
"der haustür gelegenen schienen zum ostbahnhof#strongnegative";"1";"1";"1";"die Haustür gelegen Schiene zu Ostbahnhof";"D N G N P N";"der#589 haustür#2 gelegenen#3 schienen#3 zum#132 ostbahnhof#1"
"deutliche zeichen von schimmel und schmutz#negative";"1";"1";"1";"deutlich Zeichen von Schimmel und Schmutz";"G N P N C N";"deutliche#1 zeichen#1 von#164 schimmel#7 und#1053 schmutz#2"
"mit direktem blick auf suie see#positive";"1";"1";"1";"mit direkt Blick auf suie See";"P G N P O N";"mit#370 direktem#4 blick#33 auf#202 suie#1 see#11"
"auf drei oder vier sterne niveau#negative";"1";"1";"1";"auf drei oder vier Stern Niveau";"P O C O N N";"auf#202 drei#10 oder#66 vier#6 sterne#67 niveau#6"
"aufgrund des geruchs nicht so angenehm#negative";"1";"1";"1";"aufgrund die Geruch nicht so angenehm";"P D N O A G";"aufgrund#12 des#98 geruchs#1 nicht#366 so#74 angenehm#14"
"aus den "" 70 "" jahren#negative";"1";"1";"1";"aus die "" 70 "" Jahr";"P D O O O N";"aus#104 den#246 ""#152 70#7 ""#152 jahren#20"
"praktisch alle sehenswürdigkeiten zu fuss erreichen#positive";"1";"1";"1";"praktisch alle Sehenswürdigkeit zu Fuß erreichen";"G Q N P N V";"praktisch#4 alle#44 sehenswürdigkeiten#8 zu#273 fuss#3 erreichen#14"
"stört allerdings in diesem hotel nicht#positive";"1";"1";"1";"stören allerdings in dies Hotel nicht";"V A P Q N O";"stört#4 allerdings#33 in#523 diesem#35 hotel#612 nicht#366"
"ist 3 min. entfernt vom hotel#positive";"1";"1";"1";"sein 3 min. entfernt von Hotel";"V O N G P N";"ist#564 3#38 min.#7 entfernt#20 vom#68 hotel#612"
"für diese preislage des hotels unzumutbar#negative";"1";"1";"1";"für dies Preislage die Hotel unzumutbar";"P Q N D N G";"für#290 diese#24 preislage#1 des#98 hotels#71 unzumutbar#2"
"lässt mehr als zu wünschen übrig#strongnegative";"1";"1";"1";"lassen mehr als zu wünschen übrig";"V A C A V G";"lässt#12 mehr#69 als#110 zu#273 wünschen#12 übrig#11"
"dieses schien recht neu zu sein#positive";"1";"1";"1";"diese scheinen recht neu zu sein";"Q V G G O V";"dieses#39 schien#3 recht#26 neu#15 zu#273 sein#38"
"ist auf jeden fall zu empfehlen#positive";"1";"1";"1";"sein auf jede Fall zu empfehlen";"V P Q N O V";"ist#564 auf#202 jeden#37 fall#22 zu#273 empfehlen#44"
"direkt unter / in der einflugschneise#negative";"1";"1";"1";"direkt unter / in die Einflugschneise";"G P O P D N";"direkt#66 unter#13 /#55 in#523 der#589 einflugschneise#1"
"ging einem ziemlich auf die nerven#negative";"1";"1";"1";"gehen eine ziemlich auf die Nerv|Nerven";"V D A P D N";"ging#5 einem#90 ziemlich#11 auf#202 die#750 nerven#2"
"nur das village diese auch verdient#positive";"1";"1";"1";"nur die Village dies auch verdienen";"A D O Q A V";"nur#142 das#752 village#6 diese#24 auch#244 verdient#7"
"klebte ein alter kaugummi ! !#strongnegative";"1";"1";"1";"kleben eine alt Kaugummi ! !";"V D G N O O";"klebte#1 ein#331 alter#6 kaugummi#1 !#256 !#256"
"in wenigen minuten zu fuß erreichbar#positive";"1";"1";"1";"in wenige Minute zu Fuß erreichbar";"P Q N P N G";"in#523 wenigen#4 minuten#34 zu#273 fuß#8 erreichbar#6"
"überall ( sogar am strand )#positive";"1";"1";"1";"überall ( sogar an Strand )";"A O A P N O";"überall#15 (#258 sogar#5 am#124 strand#46 )#273"
"und jeder versucht lauter zu sein#negative";"1";"1";"1";"und jede versuchen laut zu sein";"C Q V G O V";"und#1053 jeder#14 versucht#1 lauter#2 zu#273 sein#38"
"war bei ankunft auch schon bezogen#positive";"1";"1";"1";"sein bei Ankunft auch schon beziehen";"V P N A A V";"war#339 bei#90 ankunft#8 auch#244 schon#65 bezogen#2"
"sollte man sofort etwas dagegen unternehmen#negative";"1";"1";"1";"sollen man sofort etwas dagegen unternehmen";"V Q A Q Q V";"sollte#23 man#256 sofort#17 etwas#80 dagegen#2 unternehmen#1"
"zur hälfte aus vorgefertigten produkten bestand#negative";"1";"1";"1";"zu Hälfte aus vorgefertigt Produkt bestehen";"P N P G N V";"zur#61 hälfte#3 aus#104 vorgefertigten#1 produkten#1 bestand#8"
"das wirklich keinen wunsch offen ließ#strongpositive";"1";"1";"1";"die wirklich keine Wunsch offen lassen";"Q G Q N G V";"das#752 wirklich#52 keinen#16 wunsch#2 offen#9 ließ#9"
"leider nur auf den ersten blick#negative";"1";"1";"1";"leider nur auf die erst Blick";"A A P D G N";"leider#70 nur#142 auf#202 den#246 ersten#20 blick#33"
"hatten eher ein einfacheres hotel erwartet#positive";"1";"1";"1";"haben eher eine einfacheres Hotel erwarten";"V A D O N V";"hatten#85 eher#41 ein#331 einfacheres#1 hotel#612 erwartet#11"
"eine ansammlung an "" casas ""#negative";"1";"1";"1";"eine Ansammlung an "" Casas """;"D N P O O O";"eine#166 ansammlung#1 an#138 ""#152 casas#1 ""#152"
"irgendwie gewollt aber nicht richtig gekonnt#negative";"1";"1";"1";"irgendwie gewollt aber nicht richtig gekonnt";"A G A O G G";"irgendwie#4 gewollt#1 aber#222 nicht#366 richtig#11 gekonnt#1"
"eine maus in unserer küche herumlaufen#negative";"1";"1";"1";"eine Maus in unser Küche herumlaufen";"D N P Q N V";"eine#166 maus#1 in#523 unserer#20 küche#10 herumlaufen#1"
"max. 3 bis 4 sterne geben#negative";"1";"1";"1";"max. 3 bis 4 Stern geben";"A O C O N V";"max.#2 3#38 bis#54 4#46 sterne#67 geben#5"
"daher übernimmt auch niemand die verantwortung#negative";"1";"1";"1";"daher übernehmen auch niemand die Verantwortung";"Q V A Q D N";"daher#20 übernimmt#1 auch#244 niemand#8 die#750 verantwortung#1"
"mit wasserschläuchen und anlieferungen weiter gelärmt#strongnegative";"1";"1";"1";"mit Wasserschlauch und anlieferungen weiter lärmen";"P N C O A V";"mit#370 wasserschläuchen#1 und#1053 anlieferungen#1 weiter#19 gelärmt#1"
"sitzen nur mit decke möglich ist#negative";"1";"1";"1";"sitzen nur mit Decke möglich sein";"V A P N G V";"sitzen#4 nur#142 mit#370 decke#4 möglich#12 ist#564"
"nur die duschvorlagen aus frottee vorhanden#negative";"1";"1";"1";"nur die Duschvorlagen aus Frottee vorhanden";"A D O P N G";"nur#142 die#750 duschvorlagen#1 aus#104 frottee#2 vorhanden#17"
"aus dem ein permanentes luftabzugsgeräusch kam#negative";"1";"1";"1";"aus die eine permanent Luftabzugsgeräusch kommen";"P Q D G O V";"aus#104 dem#161 ein#331 permanentes#1 luftabzugsgeräusch#1 kam#8"
"eher das hotel zum übernachten nutzen#positive";"1";"1";"1";"eher die Hotel zu übernachten nutzen";"A D N P V V";"eher#41 das#752 hotel#612 zum#132 übernachten#4 nutzen#9"
"morgens und mittags imme zu wenig#negative";"1";"1";"1";"morgens und mittags imme zu wenige";"A C A O P Q";"morgens#7 und#1053 mittags#1 imme#1 zu#273 wenig#38"
"das war aber auch schon alles#negative";"1";"1";"1";"die sein aber auch schon alle";"Q V A A A Q";"das#752 war#339 aber#222 auch#244 schon#65 alles#87"
"im gegensatz zum äußeren recht modern#positive";"1";"1";"1";"in Gegensatz zu Äußere recht modern";"P N P N G V";"im#289 gegensatz#2 zum#132 äußeren#1 recht#26 modern#14"
"auch nicht für der rede wert#negative";"1";"1";"1";"auch nicht für die Rede wert";"A O P D N G";"auch#244 nicht#366 für#290 der#589 rede#1 wert#13"
"machen dieses manko mehr als wett#positive";"1";"1";"1";"machen dies Manko mehr als wett";"V Q N A C V";"machen#12 dieses#39 manko#2 mehr#69 als#110 wett#1"
"ist mit dem auto schnell erreichbar#positive";"1";"1";"1";"sein mit die Auto schnell erreichbar";"V P D N G G";"ist#564 mit#370 dem#161 auto#13 schnell#17 erreichbar#6"
"am pool mit meerblick und sekt#positive";"1";"1";"1";"an Pool mit Meerblick und Sekt";"P N P N C N";"am#124 pool#28 mit#370 meerblick#13 und#1053 sekt#7"
"weit entfernt vom 4 sterne standard#strongnegative";"1";"1";"1";"weit entfernt von 4 Stern Standard";"G G P O N R";"weit#13 entfernt#20 vom#68 4#46 sterne#67 standard#15"
"mit direktem blick auf das meer#positive";"1";"1";"1";"mit direkt Blick auf die Meer";"P G N P D N";"mit#370 direktem#4 blick#33 auf#202 das#752 meer#21"
"sollten schnellstens renoviert bzw. instandgesetzt werden#negative";"1";"1";"1";"sollen schnellstens renovieren bzw. instandsetzen werden";"V A V C V V";"sollten#6 schnellstens#1 renoviert#20 bzw.#14 instandgesetzt#1 werden#66"
"als nichtraucher leider sehr sehr unangenehm#strongnegative";"1";"1";"1";"als Nichtraucher leider sehr sehr unangenehm";"C N A A A G";"als#110 nichtraucher#3 leider#70 sehr#508 sehr#508 unangenehm#2"
"sieht aus ob es eine wohnung#negative";"1";"1";"1";"sehen aus ob es eine Wohnung";"V P C Q D N";"sieht#16 aus#104 ob#10 es#346 eine#166 wohnung#2"
"eine hotelanlage gibt es praktisch nicht#negative";"1";"1";"1";"eine Hotelanlage geben es praktisch nicht";"D N V Q G O";"eine#166 hotelanlage#16 gibt#80 es#346 praktisch#4 nicht#366"
"vorteilhaft für den besuch der bundesgartenschau#positive";"1";"1";"1";"vorteilhaft für die Besuch die Bundesgartenschau";"G P D N D N";"vorteilhaft#1 für#290 den#246 besuch#7 der#589 bundesgartenschau#2"
"waren nur für eine nacht in#positive";"1";"1";"1";"sein nur für eine Nacht in";"V A P D N P";"waren#151 nur#142 für#290 eine#166 nacht#31 in#523"
"haben aber "" casino · preise#negative";"1";"1";"1";"haben aber "" Casino · Preis";"V A O N O N";"haben#107 aber#222 ""#152 casino#2 ·#441 preise#4"
"man kann zur alster bequem laufen#positive";"1";"1";"1";"man können zu Alster bequem laufen";"Q V P R G V";"man#256 kann#87 zur#61 alster#1 bequem#4 laufen#7"
"nicht das griechenland das ich kannte#negative";"1";"1";"1";"nicht die Griechenland die ich kennen";"O D R D Q V";"nicht#366 das#752 griechenland#2 das#752 ich#138 kannte#1"
"das ambiente schlichtweg eine katastrophe ist#strongnegative";"1";"1";"1";"die Ambiente schlichtweg eine Katastrophe sein";"D N A D N V";"das#752 ambiente#9 schlichtweg#1 eine#166 katastrophe#6 ist#564"
"im bad und dann im koffer#negative";"1";"1";"1";"in Bad und dann in Koffer";"P N C A P N";"im#289 bad#53 und#1053 dann#36 im#289 koffer#5"
"mehrmals am tag kam der zimmerservice#positive";"1";"1";"1";"mehrmals an Tag kommen die Zimmerservice";"A P N V D N";"mehrmals#5 am#124 tag#42 kam#8 der#589 zimmerservice#2"
"keine ahnung ob das günstiger war#negative";"1";"1";"1";"keine Ahnung ob die günstig sein";"Q N C Q G V";"keine#65 ahnung#3 ob#10 das#752 günstiger#2 war#339"
"grosse diskrepanz zwischen werbung und hotelzustand#negative";"1";"1";"1";"groß Diskrepanz zwischen Werbung und Hotelzustand";"G N P N C O";"grosse#3 diskrepanz#1 zwischen#11 werbung#1 und#1053 hotelzustand#1"
"kein entsprechendes zimmer bereit stellen konnte#negative";"1";"1";"1";"keine entsprechend Zimmer bereit stellen können";"Q G N G V V";"kein#61 entsprechendes#1 zimmer#322 bereit#2 stellen#7 konnte#22"
"setzten uns auf die "" strasse#negative";"1";"1";"1";"setzen wir auf die "" Straße";"V Q P D O N";"setzten#1 uns#95 auf#202 die#750 ""#152 strasse#4"
"gerne und immer wieder ! !#strongpositive";"1";"1";"1";"gerne und immer wieder ! !";"A C A A O O";"gerne#19 und#1053 immer#49 wieder#93 !#256 !#256"
"gibt es einfach nichts zu bemängeln#positive";"1";"1";"1";"geben es einfach nichts zu bemängeln";"V Q G Q O V";"gibt#80 es#346 einfach#30 nichts#36 zu#273 bemängeln#3"
"ideal für einen kurztrip zu zweit#positive";"1";"1";"1";"ideal für eine Kurztrip zu zweit";"G P D N O G";"ideal#7 für#290 einen#116 kurztrip#5 zu#273 zweit#2"
"angedeutete gefahr eines abschleppens meines fahrzeuges#negative";"1";"1";"1";"angedeutet Gefahr eine Abschleppen mein Fahrzeug";"G N D N Q N";"angedeutete#1 gefahr#2 eines#18 abschleppens#1 meines#2 fahrzeuges#1"
"nur ein joghurt aus den plastikbechern#negative";"1";"1";"1";"nur eine Joghurt aus die Plastikbecher";"A D N P D N";"nur#142 ein#331 joghurt#4 aus#104 den#246 plastikbechern#1"
"liefen so das man schlafen konnte#positive";"1";"1";"1";"laufen so die man schlafen können";"V A D Q V V";"liefen#1 so#74 das#752 man#256 schlafen#8 konnte#22"
"definitiv ehr ein 2 sterne hotel#negative";"1";"1";"1";"definitiv ehren eine 2 Stern Hotel";"G V D O N N";"definitiv#2 ehr#1 ein#331 2#56 sterne#67 hotel#612"
"erscheint renovierungs · oder zumindest modernisierungsbedürftig#negative";"1";"1";"1";"erscheinen renovierungs · oder zumindest modernisierungsbedürftig";"V O O C A G";"erscheint#3 renovierungs#1 ·#441 oder#66 zumindest#5 modernisierungsbedürftig#1"
"wie aus tausend und einer nacht#positive";"1";"1";"1";"wie aus Tausend und eine Nacht";"C P N C D N";"wie#72 aus#104 tausend#1 und#1053 einer#49 nacht#31"
"auf den ersten blick in ordnung#positive";"1";"1";"1";"auf die erst Blick in Ordnung";"P D G N P N";"auf#202 den#246 ersten#20 blick#33 in#523 ordnung#20"
"nur als fluchtweg nach unten möglich#negative";"1";"1";"1";"nur als Fluchtweg nach unten möglich";"A C N P A G";"nur#142 als#110 fluchtweg#1 nach#79 unten#4 möglich#12"
"sehr groß im verhältnis zum zimmer#strongpositive";"1";"1";"1";"sehr groß in Verhältnis zu Zimmer";"A G P N P N";"sehr#508 groß#35 im#289 verhältnis#8 zum#132 zimmer#322"
"nur 10 gehminuten vom kolosseum entfernt#positive";"1";"1";"1";"nur 10 Gehminuten von Kolosseum entfernt";"A O O P N G";"nur#142 10#29 gehminuten#4 vom#68 kolosseum#2 entfernt#20"
"ich auch noch selber beziehen mußte#negative";"1";"1";"1";"ich auch noch selber beziehen müssen";"Q A A A V V";"ich#138 auch#244 noch#77 selber#7 beziehen#4 mußte#5"
"darauf wird nur leider nirgends hingewiesen#negative";"1";"1";"1";"darauf werden nur leider nirgends hinweisen";"Q V A A A V";"darauf#6 wird#59 nur#142 leider#70 nirgends#2 hingewiesen#3"
"in england besonders günstig angeboten wird#negative";"1";"1";"1";"in England besonders günstig anbieten werden";"P R A G V V";"in#523 england#1 besonders#22 günstig#10 angeboten#12 wird#59"
"schlafen ist auch mit ohropax unmöglich#negative";"1";"1";"1";"Schlafen sein auch mit Ohropax unmöglich";"N V A P O G";"schlafen#8 ist#564 auch#244 mit#370 ohropax#1 unmöglich#2"
"ca. 5 minuten mit dem taxi#positive";"1";"1";"1";"ca. 5 Minute mit die Taxi";"A O N P D N";"ca.#46 5#41 minuten#34 mit#370 dem#161 taxi#7"
"um 13.00 uhr war dann alles#positive";"1";"1";"1";"um @card@ Uhr sein dann alle";"P O N V A Q";"um#60 13.00#1 uhr#18 war#339 dann#36 alles#87"
"besteck wurde nur auf nachfrage nachgelegt#negative";"1";"1";"1";"Besteck werden nur auf Nachfrage nachlegen";"N V A P N V";"besteck#2 wurde#75 nur#142 auf#202 nachfrage#4 nachgelegt#2"
"gab es auch viele deutsche kanäle#positive";"1";"1";"1";"geben es auch viele deutsch Kanal";"V Q A Q G N";"gab#43 es#346 auch#244 viele#46 deutsche#27 kanäle#1"
"würde nidmand empfehlen hier zu buchen#strongnegative";"1";"1";"1";"werden nidmand empfehlen hier zu buchen";"V O V A O V";"würde#12 nidmand#1 empfehlen#44 hier#37 zu#273 buchen#28"
"befindet sich direkt am wunderschönen strand#strongpositive";"0";"1";"2";"befinden sich direkt an wunderschön Strand";"V Q G P G N";"befindet#15 sich#137 direkt#66 am#124 wunderschönen#7 strand#46"
"schon etwas in die jahre gekommen#negative";"0";"1";"2";"schon etwas in die Jahr kommen";"A A P D N V";"schon#65 etwas#80 in#523 die#750 jahre#25 gekommen#13"
"ist in einem sehr gepflegten zustand#strongpositive";"0";"1";"2";"sein in eine sehr gepflegt Zustand";"V P D A G N";"ist#564 in#523 einem#90 sehr#508 gepflegten#5 zustand#33"
"werde auch wieder dort als gast erscheinen#positive";"1";"1";"1";"werden auch wieder dort als Gast erscheinen";"V A A A C N V";"werde#6 auch#244 wieder#93 dort#55 als#110 gast#11 erscheinen#2"
"flucht weil er vom laptop aufstehen muss#negative";"1";"1";"1";"fluchen weil er von Laptop aufstehen müssen";"V C Q P R V V";"flucht#1 weil#13 er#11 vom#68 laptop#2 aufstehen#2 muss#21"
"freuen uns schon auf den nächsten besuch#positive";"1";"1";"1";"freuen wir schon auf die nah Besuch";"V Q A P D G N";"freuen#4 uns#95 schon#65 auf#202 den#246 nächsten#13 besuch#7"
"für junge leute trotzdem ein guter tipp#positive";"1";"1";"1";"für jung Leute trotzdem eine gut Tip";"P G N Q D G N";"für#290 junge#5 leute#10 trotzdem#8 ein#331 guter#18 tipp#3"
"man solle mit der ec karte zahlen#negative";"1";"1";"1";"man sollen mit die EC Karte zahlen";"Q V P D R N V";"man#256 solle#1 mit#370 der#589 ec#1 karte#2 zahlen#3"
"auch nur ansatzweise guten und sauberen eindruck#negative";"1";"1";"1";"auch nur ansatzweise gut und sauber Eindruck";"A A G G C G N";"auch#244 nur#142 ansatzweise#1 guten#22 und#1053 sauberen#5 eindruck#18"
"das gilt auch für die unalkoholischen getränke#positive";"1";"1";"1";"die gelten auch für die unalkoholischen Getränk";"Q V A P D O N";"das#752 gilt#2 auch#244 für#290 die#750 unalkoholischen#1 getränke#10"
"wenn man es dann so nennen darf#strongnegative";"1";"1";"1";"wenn man es dann so nennen dürfen";"C Q Q A A V V";"wenn#52 man#256 es#346 dann#36 so#74 nennen#1 darf#3"
"noch haare vom vorgänger auf dem boden#negative";"1";"1";"1";"noch haaren von Vorgänger auf die Boden";"C V P N P D N";"noch#77 haare#6 vom#68 vorgänger#3 auf#202 dem#161 boden#6"
"auf dem boden findet man so allerlei#negative";"1";"1";"1";"auf die Boden finden man so allerlei";"P D N V Q A Q";"auf#202 dem#161 boden#6 findet#6 man#256 so#74 allerlei#1"
"haben aber alles , was man braucht#positive";"1";"1";"1";"haben aber alle , was man brauchen";"V A Q O Q Q V";"haben#107 aber#222 alles#87 ,#1650 was#61 man#256 braucht#13"
"etwas längere wege in kauf zu nehmen#negative";"1";"1";"1";"etwas lang Weg in Kauf zu nehmen";"A G N P N O V";"etwas#80 längere#3 wege#3 in#523 kauf#1 zu#273 nehmen#6"
"weder gut gemeint , noch gut gemacht#negative";"1";"1";"1";"weder gut meinen , noch gut machen";"C G V O A G V";"weder#6 gut#134 gemeint#2 ,#1650 noch#77 gut#134 gemacht#19"
"ideal geeignet für einen kurzaufenthalt in dubai#positive";"1";"1";"1";"ideal geeignet für eine Kurzaufenthalt in Dubai";"G G P D N P R";"ideal#7 geeignet#11 für#290 einen#116 kurzaufenthalt#3 in#523 dubai#12"
"wellness für die augen und die seele#strongpositive";"1";"1";"1";"Wellness für die Auge und die Seele";"R P D N C D N";"wellness#6 für#290 die#750 augen#3 und#1053 die#750 seele#1"
"mit dem fahrrad in wenigen minuten erreicht#positive";"1";"1";"1";"mit die Fahrrad in wenige Minute erreichen";"P D N P Q N V";"mit#370 dem#161 fahrrad#2 in#523 wenigen#4 minuten#34 erreicht#7"
"etwas beschwerlich durch den schotterweg zu erreichen#negative";"1";"1";"1";"etwas beschwerlich durch die Schotterweg zu erreichen";"A G P D N O V";"etwas#80 beschwerlich#1 durch#47 den#246 schotterweg#1 zu#273 erreichen#14"
"restaurants gibt es in der nähe reichlich#positive";"1";"1";"1";"Restaurant geben es in die Nähe reichlich";"N V Q P D N Q";"restaurants#21 gibt#80 es#346 in#523 der#589 nähe#44 reichlich#2"
"etwas außerhalb vom turbolentem und lautem ortszentrum#positive";"1";"1";"1";"etwas außerhalb von turbolentem und laut Ortszentrum";"A A P O C G N";"etwas#80 außerhalb#5 vom#68 turbolentem#1 und#1053 lautem#1 ortszentrum#1"
"nicht in allen punkten zum besseren entwickelt#negative";"1";"1";"1";"nicht in alle Punkt zu gut entwickeln";"O P Q N P G V";"nicht#366 in#523 allen#19 punkten#2 zum#132 besseren#4 entwickelt#1"
"läßt sie doch sehr zu wünschen übrig#negative";"1";"1";"1";"lassen sie doch sehr zu wünschen übrig";"V Q A A V V G";"läßt#2 sie#40 doch#23 sehr#508 zu#273 wünschen#12 übrig#11"
"ist aber in paris wohl allgemein so#positive";"1";"1";"1";"sein aber in Paris wohl allgemein so";"V A P R A G A";"ist#564 aber#222 in#523 paris#17 wohl#25 allgemein#4 so#74"
"sehr schmal im vergleich zu anderen hotels#strongnegative";"1";"1";"1";"sehr schmal in Vergleich zu andere Hotel";"A G P N P Q N";"sehr#508 schmal#2 im#289 vergleich#3 zu#273 anderen#19 hotels#71"
"studenten und zeitarbeiterinnen · im 14tägigem wechsel#negative";"1";"1";"1";"Student und Zeitarbeiterinnen · in 14tägig Wechsel";"N C O O P G N";"studenten#1 und#1053 zeitarbeiterinnen#1 ·#441 im#289 14tägigem#1 wechsel#1"
"war vor 30 jahren sicher ein aushängeschild#positive";"1";"1";"1";"sein vor 30 Jahr sicher eine Aushängeschild";"V P O N G D N";"war#339 vor#65 30#15 jahren#20 sicher#9 ein#331 aushängeschild#1"
"na ja geht so , mit abstrichen#strongnegative";"1";"1";"1";"na ja gehen so , mit Abstrich";"O A V A O P N";"na#2 ja#14 geht#18 so#74 ,#1650 mit#370 abstrichen#4"
"ständig bemüht , alles perfekt zu gestalten#positive";"1";"1";"1";"ständig bemühen , alle perfekt zu gestalten";"G V O Q G O V";"ständig#9 bemüht#5 ,#1650 alles#87 perfekt#9 zu#273 gestalten#2"
"der charme der 70 · iger jahre#positive";"1";"1";"1";"die Charme die 70 · iger Jahr";"D N D O O O N";"der#589 charme#19 der#589 70#7 ·#441 iger#2 jahre#25"
"man muss nur ein paar schritte gehen#positive";"1";"1";"1";"man müssen nur eine paar Schritt gehen";"Q V A D Q N V";"man#256 muss#21 nur#142 ein#331 paar#22 schritte#3 gehen#10"
"aber auch schon mit den positiven eindrücken#negative";"1";"1";"1";"aber auch schon mit die positiv Eindruck";"A A A P D G N";"aber#222 auch#244 schon#65 mit#370 den#246 positiven#2 eindrücken#1"
"dass nach mittlerweile mehr als zwei monaten#negative";"1";"1";"1";"dass nach mittlerweile mehr als zwei Monat";"C A A A C O N";"dass#61 nach#79 mittlerweile#2 mehr#69 als#110 zwei#31 monaten#1"
"liegt direkt neben dem st.johanns · bahnhof#positive";"1";"1";"1";"liegen direkt neben die Johann · Bahnhof";"V G P D R O N";"liegt#45 direkt#66 neben#14 dem#161 st.johanns#1 ·#441 bahnhof#19"
"einen wunderschönen blick auf rhein und mosel#strongpositive";"1";"1";"1";"eine wunderschön Blick auf Rhein und Mosel";"D G N P R C R";"einen#116 wunderschönen#7 blick#33 auf#202 rhein#19 und#1053 mosel#4"
"ein willkommensgeschenk in form eines kauknochens bekommen#positive";"1";"1";"1";"eine Willkommensgeschenk in Form eine Kauknochens bekommen";"D O P N D O V";"ein#331 willkommensgeschenk#1 in#523 form#1 eines#18 kauknochens#1 bekommen#17"
"für 2 nächte in berlin ein optimales#positive";"1";"1";"1";"für 2 Nacht in Berlin eine optimal";"P O N P R D G";"für#290 2#56 nächte#14 in#523 berlin#5 ein#331 optimales#2"
"mit 15,00 € pro tag und person#negative";"1";"1";"1";"mit @card@ € pro Tag und Person";"P O O P N C N";"mit#370 15,00#2 €#32 pro#20 tag#42 und#1053 person#9"
"der klassische ort für touristen aus usa#positive";"1";"1";"1";"die klassisch Ort für Tourist aus USA";"D G N P N P R";"der#589 klassische#1 ort#14 für#290 touristen#3 aus#104 usa#1"
"3 tage erholsam wie eine ganze woche#positive";"1";"1";"1";"3 Tag erholsam wie eine ganz Woche";"O N G C D G N";"3#38 tage#14 erholsam#2 wie#72 eine#166 ganze#14 woche#14"
"ein 3 · bett · zimmer bekommen#negative";"1";"1";"1";"eine 3 · Bett · Zimmer bekommen";"D O O N O N V";"ein#331 3#38 ·#441 bett#17 ·#441 zimmer#322 bekommen#17"
"einen ausblick auf den rhein ! !#strongpositive";"1";"1";"1";"eine Ausblick auf die Rhein ! !";"D N P D R O O";"einen#116 ausblick#8 auf#202 den#246 rhein#19 !#256 !#256"
"befindet sich in der nähe vom flughafen#positive";"1";"1";"1";"befinden sich in die Nähe von Flughafen";"V Q P D N P N";"befindet#15 sich#137 in#523 der#589 nähe#44 vom#68 flughafen#16"
"gerade zum gewöhnen an sonne und klima#positive";"1";"1";"1";"gerade zu Gewöhnen an Sonne und Klima";"A P N P N C N";"gerade#13 zum#132 gewöhnen#1 an#138 sonne#2 und#1053 klima#3"
